Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.318s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	8.07	6.87	3.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.12	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.00	0.00	0.00	0.00
3.00	8.10	6.90	3.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.43	0.00	2.23	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.14	0.00	0.00	0.00
4.00	8.10	6.90	2.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.05	1.61	1.18	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	8.10	6.90	2.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.85	0.00	0.00	0.00
6.00	8.10	6.90	2.45	0.00	0.00	0.00	0.00	0.00	0.02	0.00	1.15	0.21	1.73	0.00	0.00	0.00	0.00	0.84	0.00	0.00	0.00	0.00	0.00	0.26
7.00	8.10	6.90	4.32	0.00	0.00	0.00	0.00	0.00	0.05	0.00	1.11	0.00	2.30	0.00	0.00	0.00	0.00	0.40	0.00	0.02	0.00	0.32	0.00	0.06
8.00	8.09	6.90	4.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.75	3.19	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.61	0.00	0.00	0.00
9.00	8.10	6.90	3.65	0.00	0.00	0.00	0.00	0.00	0.08	0.00	2.57	0.75	1.73	0.00	0.00	0.00	0.00	1.13	0.00	0.00	0.25	0.45	0.58	0.31
10.00	8.10	6.90	3.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.71	2.26	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.51	0.00	0.14	0.18
11.00	8.10	6.90	2.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.31	0.49	2.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	0.00	0.00	0.00
12.00	8.10	6.90	6.57	0.00	0.00	0.00	0.00	0.00	0.02	0.00	2.91	2.16	0.52	0.00	0.00	0.00	0.00	0.25	0.00	0.06	0.92	0.04	0.20	0.15
13.00	8.10	6.90	5.65	0.00	0.00	0.00	0.00	0.00	0.02	0.00	1.70	1.30	1.78	0.06	0.00	0.00	0.00	0.08	0.00	0.01	0.37	0.00	0.12	0.05
14.00	8.09	6.90	3.76	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.75	2.03	2.12	0.00	0.00	0.00	0.00	0.53	0.00	0.02	0.89	0.00	0.00	0.05
15.00	8.10	6.90	2.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.25	0.98	3.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00
16.00	8.10	6.90	5.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.74	3.31	0.21	0.20	0.00	0.00	0.00	0.07	0.00	0.00	0.77	0.00	0.06	0.00
17.00	8.10	6.89	4.70	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.86	2.91	2.81	0.00	0.00	0.00	0.00	0.13	0.00	0.11	0.00	0.08	0.11	0.09
18.00	8.10	6.90	2.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.51	0.00	0.92	0.00	0.00	0.00	0.00	1.15	0.00	0.05	0.00	0.37	0.59	0.27
