Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.324s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.20	6.88	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.16	0.00	0.65	0.00
3.00	7.20	6.90	6.59	0.00	0.00	0.00	0.00	0.00	0.00	3.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	1.00	0.80	0.62	0.00
4.00	7.21	6.90	6.61	0.00	0.00	0.00	0.00	0.00	0.00	1.15	0.00	0.00	0.00	0.00	0.39	0.00	0.00	0.00	2.17	0.00	1.01	0.00
5.00	7.20	6.90	6.59	1.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.04	0.00	0.00	0.00	2.10	0.01	1.81	0.00
6.00	7.21	6.90	6.61	0.41	0.00	0.00	0.08	0.00	1.79	0.48	0.00	0.00	0.00	0.00	1.25	0.00	0.00	1.07	0.54	0.06	1.27	0.64
7.00	7.20	6.90	6.59	0.93	0.00	0.00	0.37	0.00	0.71	3.31	0.00	0.00	0.00	0.00	2.38	0.00	0.00	1.63	3.44	0.99	1.50	0.82
8.00	7.20	6.90	6.61	1.41	0.00	0.00	0.00	0.00	0.47	1.65	0.00	0.00	0.00	0.00	1.80	0.00	0.00	1.08	0.29	3.25	1.41	0.58
9.00	7.21	6.90	6.59	0.00	0.00	0.00	0.00	0.00	1.30	1.70	0.00	0.00	0.00	0.00	1.10	0.00	0.00	0.00	3.14	0.01	1.00	0.00
10.00	7.20	6.90	6.61	0.00	0.00	0.00	0.00	0.00	0.20	1.87	0.00	0.00	0.00	0.00	1.33	0.00	0.00	1.60	2.06	0.47	2.50	1.19
11.00	7.21	6.90	6.59	0.46	0.00	0.00	0.06	0.00	1.64	4.27	0.00	0.00	0.00	0.00	2.85	0.00	0.00	1.11	3.53	0.05	2.38	0.69
12.00	7.20	6.90	6.61	0.00	0.00	0.00	3.12	0.00	3.80	0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.89	0.00	2.14	0.00
