Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.015s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	8.05	0.00	0.00	0.02	0.97	0.00	0.45	0.00	0.05	0.42	0.00
3.00	8.10	0.00	0.00	0.71	1.18	0.00	0.00	0.00	0.00	0.52	0.00
4.00	8.10	0.01	0.78	0.05	0.88	0.74	0.00	0.00	0.25	0.04	0.00
5.00	8.10	0.12	0.31	0.00	0.99	0.64	0.00	0.00	0.92	0.00	0.00
6.00	8.10	0.00	0.08	0.62	0.07	0.01	0.00	0.00	0.00	0.20	0.00
7.00	8.10	0.09	1.08	1.11	0.00	1.28	0.00	0.02	0.34	0.00	0.00
8.00	8.09	0.00	0.00	2.20	0.12	0.00	0.28	0.01	1.00	0.00	0.00
9.00	8.10	0.35	2.06	1.01	1.27	0.00	0.29	0.00	0.29	0.00	0.00
10.00	8.10	0.27	0.72	0.72	0.62	0.00	0.92	0.00	0.41	1.60	0.00
11.00	8.10	0.00	0.00	1.06	0.51	0.00	0.00	0.00	0.00	0.39	0.00
12.00	8.10	0.00	0.12	1.73	0.31	0.65	0.00	0.00	0.78	0.00	0.00
13.00	8.10	0.00	2.99	1.11	0.99	0.00	0.00	0.00	0.00	0.00	0.00
14.00	8.09	0.00	0.02	0.78	0.74	0.00	2.45	0.00	0.00	0.97	0.00
15.00	8.10	0.02	0.92	0.61	0.05	1.34	1.46	0.00	0.00	0.61	0.00
16.00	8.10	0.08	1.86	0.13	0.58	0.00	0.02	1.08	0.01	0.00	0.00
17.00	8.10	0.00	0.01	0.93	1.42	1.32	0.49	0.00	1.32	0.13	0.00
18.00	8.10	0.00	1.85	1.25	1.26	1.88	2.43	0.00	0.00	0.12	0.00
19.00	8.10	0.00	0.02	0.75	0.57	2.59	0.73	0.00	0.57	0.05	0.00
