Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.406s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	9.29	8.09	8.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.32
3.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06
4.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.48
5.00	9.29	8.10	8.10	0.00	0.00	1.55	0.00	0.00	0.00	0.00	0.19	0.00	0.00	1.02
6.00	9.30	8.10	8.10	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50
7.00	9.30	8.10	8.10	0.00	0.00	1.67	0.00	0.00	0.00	0.00	1.40	0.00	0.00	0.73
8.00	9.30	8.09	8.09	0.00	0.00	2.40	0.00	0.00	0.00	0.00	0.57	0.00	0.00	0.95
9.00	9.29	8.10	8.10	0.00	0.00	1.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.28
10.00	9.30	8.10	8.10	0.00	0.00	1.66	0.00	0.00	0.00	0.00	0.52	0.00	0.00	1.20
11.00	9.30	8.10	8.10	0.00	0.00	0.97	0.00	0.00	0.00	0.00	0.99	0.00	0.00	1.50
12.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.52
13.00	9.29	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.28	0.00	0.00	1.40
14.00	9.30	8.09	8.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.54
15.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.14	0.00	0.00	0.68
16.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.61	0.00	0.00	1.51
17.00	9.29	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.22	0.00	0.00	1.35
18.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	1.50
19.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.46	0.00	0.00	1.51
20.00	9.30	8.09	8.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.95
21.00	9.29	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.34	0.00	0.00	1.07
22.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.10	0.00	0.00	0.52
23.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.19
24.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.57	0.00	0.00	1.48
25.00	9.29	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.47	0.00	0.00	1.18
26.00	9.30	8.09	8.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.81
27.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	1.44
28.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	1.51
29.00	9.29	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.46
30.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.54
31.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.85	0.00	0.00	1.45
32.00	9.30	8.10	8.10	0.00	0.00	2.24	0.00	0.00	0.00	0.00	1.32	0.00	0.00	0.89
33.00	9.29	8.09	8.09	0.00	0.00	1.18	0.00	0.00	0.00	0.00	0.97	0.00	0.00	1.67
34.00	9.30	8.10	8.10	0.00	0.00	0.92	0.00	0.00	0.00	0.00	0.71	0.00	0.00	1.21
35.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.12
36.00	9.29	8.10	8.10	0.00	0.00	1.60	0.00	0.00	0.00	0.00	0.66	0.00	0.00	0.89
37.00	9.30	8.10	8.10	0.00	0.00	3.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.41
38.00	9.30	8.10	8.10	0.00	0.00	4.51	0.00	0.00	0.97	0.00	1.17	0.00	0.00	1.19
39.00	9.30	8.09	8.09	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.61
40.00	9.29	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.84
41.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.39
42.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.46
43.00	9.30	8.10	8.10	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25
44.00	9.29	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.39
45.00	9.30	8.09	8.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
46.00	9.30	8.10	8.10	0.00	0.00	2.43	0.00	0.00	0.18	0.00	0.59	0.00	0.00	1.21
47.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.95
48.00	9.29	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.45	0.00	0.00	1.12
49.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.89
50.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.54
51.00	9.30	8.09	8.09	0.00	0.00	0.55	0.00	0.00	0.06	0.00	0.00	0.00	0.00	1.31
52.00	9.29	8.10	8.10	0.00	0.00	1.28	0.00	0.00	0.00	0.00	0.93	0.00	0.00	1.21
53.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.08	0.00	0.00	1.48
54.00	9.30	8.10	8.10	0.00	0.00	2.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.15
55.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.67	0.00	0.00	1.38
56.00	9.29	8.10	8.10	0.00	0.00	0.37	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.75
57.00	9.30	8.10	8.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.65	0.00	0.00	1.85
58.00	9.30	8.09	8.09	0.00	0.00	0.00	0.00	0.00	0.12	0.00	1.21	0.00	0.00	1.57
59.00	9.30	8.10	8.10	0.00	0.00	1.08	0.00	0.00	0.14	0.00	0.47	0.00	0.00	0.58
60.00	9.29	8.10	8.10	0.00	0.00	1.42	0.00	0.00	0.00	0.01	0.44	0.00	0.00	0.92
61.00	9.30	8.10	8.10	0.00	0.00	1.70	0.00	0.00	0.00	0.00	0.62	0.00	0.00	1.46
