Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.366s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	9.24	8.69	7.17	0.00	0.00	0.00	0.00	0.00	0.00	0.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	9.30	8.70	7.20	0.48	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.38	0.00	0.00	0.53	0.00
4.00	9.30	8.70	7.21	0.15	0.00	1.46	0.00	0.00	0.00	0.44	0.00	0.00	0.33	0.00	0.00	0.91	0.00
5.00	9.29	8.70	7.20	2.45	0.00	1.32	1.27	0.00	0.21	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	9.30	8.69	7.21	1.46	0.00	3.83	1.60	0.00	0.66	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	9.30	8.70	7.20	1.72	0.00	3.11	0.00	0.00	4.39	0.16	0.00	0.00	1.99	0.00	0.00	0.49	0.00
8.00	9.30	8.70	7.20	1.48	0.00	0.33	0.00	0.00	1.88	0.38	0.00	0.00	0.08	0.00	0.00	1.19	0.00
9.00	9.29	8.70	7.21	1.53	0.00	1.79	1.06	0.00	1.34	0.51	0.00	0.00	0.31	0.00	0.00	0.00	0.00
10.00	9.30	8.70	7.20	5.26	0.00	2.17	1.98	0.00	3.20	3.62	0.00	0.00	1.45	0.00	0.00	0.75	0.00
11.00	9.30	8.69	7.21	0.53	0.00	2.57	2.17	0.00	2.83	1.34	0.00	0.00	2.68	0.00	0.00	0.00	0.00
12.00	9.30	8.70	7.20	0.49	0.00	0.24	4.39	0.00	0.02	0.00	0.00	0.00	2.05	0.00	0.00	1.85	0.00
13.00	9.29	8.70	7.20	1.05	0.00	0.49	3.52	0.00	2.04	0.14	0.00	0.00	0.78	0.00	0.00	0.44	0.00
14.00	9.30	8.70	7.21	1.77	0.00	1.60	3.92	0.00	4.13	0.67	0.00	0.00	0.00	0.00	0.00	0.49	0.00
15.00	9.30	8.70	7.20	2.37	0.00	2.38	3.65	0.00	1.33	0.68	0.00	0.00	0.60	0.00	0.00	1.54	0.00
16.00	9.30	8.69	7.21	2.73	0.00	2.36	0.47	0.00	2.47	0.00	0.00	0.00	0.00	0.00	0.00	1.25	0.00
17.00	9.29	8.70	7.20	1.90	0.00	1.59	1.52	0.00	1.91	0.66	0.00	0.00	0.00	0.00	0.00	0.69	0.00
18.00	9.30	8.70	7.21	0.00	0.00	1.74	2.56	0.00	1.48	0.64	0.00	0.00	1.55	0.00	0.00	0.68	0.00
19.00	9.30	8.70	7.20	0.00	0.00	1.98	0.00	0.00	1.10	0.33	0.00	0.00	0.02	0.00	0.00	0.00	0.00
20.00	9.30	8.70	7.20	1.86	0.00	4.36	2.18	0.00	1.13	0.09	0.00	0.00	1.60	0.00	0.00	0.49	0.00
21.00	9.29	8.69	7.21	0.00	0.00	4.88	5.24	0.00	2.76	0.00	0.00	0.00	1.34	0.00	0.00	0.92	0.00
22.00	9.30	8.70	7.20	1.28	0.00	5.50	3.64	0.00	2.90	0.00	0.00	0.00	1.91	0.00	0.00	0.00	0.00
23.00	9.30	8.70	7.21	0.00	0.00	3.91	0.51	0.00	2.60	2.45	0.00	0.00	1.75	0.00	0.00	0.00	0.00
24.00	9.30	8.70	7.20	0.49	0.00	4.44	1.64	0.00	3.50	0.22	0.00	0.00	1.26	0.00	0.00	0.00	0.00
25.00	9.29	8.69	7.20	3.04	0.00	2.10	2.25	0.00	3.20	1.30	0.00	0.00	0.49	0.00	0.00	0.00	0.00
26.00	9.30	8.70	7.21	1.86	0.00	1.21	2.84	0.00	2.38	0.45	0.00	0.00	1.30	0.00	0.00	0.00	0.00
27.00	9.30	8.70	7.20	2.14	0.00	2.37	3.30	0.00	1.30	1.61	0.00	0.00	0.88	0.00	0.00	0.92	0.00
28.00	9.30	8.70	7.21	1.52	0.00	2.50	0.40	0.00	2.98	0.97	0.00	0.00	1.10	0.00	0.00	0.00	0.00
29.00	9.29	8.70	7.20	0.58	0.00	3.52	0.00	0.00	2.56	2.19	0.00	0.00	0.06	0.00	0.00	1.18	0.00
30.00	9.30	8.69	7.20	3.94	0.00	3.49	0.99	0.00	3.01	1.19	0.00	0.00	1.55	0.00	0.00	0.05	0.00
31.00	9.30	8.70	7.21	0.00	0.00	1.39	4.02	0.00	0.67	0.00	0.00	0.00	0.82	0.00	0.00	0.25	0.00
32.00	9.30	8.70	7.20	0.00	0.00	4.78	2.99	0.00	0.25	0.73	0.00	0.00	1.08	0.00	0.00	0.81	0.00
33.00	9.29	8.70	7.21	0.99	0.00	4.66	0.31	0.00	2.05	3.09	0.00	0.00	1.53	0.00	0.00	0.99	0.00
34.00	9.30	8.70	7.20	2.03	0.06	3.21	0.00	0.00	2.33	0.04	0.00	0.00	2.80	0.00	0.00	2.76	0.00
35.00	9.30	8.69	7.21	0.57	0.00	3.46	0.99	0.00	0.00	1.21	0.00	0.00	0.33	0.00	0.00	1.40	0.00
36.00	9.29	8.70	7.20	0.00	0.00	1.34	0.00	0.00	0.00	0.00	0.00	0.00	1.91	0.00	0.00	1.02	0.00
