Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.312s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	8.09	7.17	6.85	0.00	0.00	2.80	0.00	0.32	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.42
3.00	8.10	7.20	6.90	0.00	0.00	5.59	0.81	0.75	0.00	0.00	0.87	0.04	0.00	0.27	0.00	0.00	0.00	0.00	0.00	0.00	1.60
4.00	8.10	7.21	6.90	0.00	0.00	3.91	2.94	0.31	0.00	0.00	0.00	0.00	0.00	0.77	0.00	0.00	0.00	0.00	0.00	0.00	0.69
5.00	8.10	7.20	6.90	0.31	0.00	3.01	1.30	1.58	0.00	0.00	0.00	0.31	0.00	0.81	0.00	0.00	0.00	0.00	0.00	0.00	1.12
6.00	8.10	7.21	6.90	0.00	0.31	0.00	0.00	0.49	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	8.10	7.20	6.90	0.00	2.71	0.00	0.00	0.00	1.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	8.09	7.20	6.90	0.00	0.49	1.57	0.01	1.04	0.00	0.00	3.09	0.04	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.14
9.00	8.10	7.21	6.90	0.00	0.16	1.33	0.00	0.80	0.88	0.00	2.30	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.68
10.00	8.10	7.20	6.90	1.74	0.19	3.30	0.00	0.49	0.00	0.00	1.84	0.00	0.00	0.46	0.00	0.00	0.00	0.00	0.00	0.00	0.71
11.00	8.10	7.21	6.90	0.00	0.02	5.43	0.00	0.00	0.45	0.00	1.83	0.31	0.00	0.48	0.00	0.00	0.00	0.00	0.00	0.00	1.45
12.00	8.10	7.20	6.90	0.00	0.00	1.77	0.00	2.10	1.07	0.00	3.10	0.85	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.09
13.00	8.10	7.20	6.90	2.92	0.00	0.00	0.00	1.87	2.40	0.00	2.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	8.09	7.21	6.90	2.17	0.22	4.65	0.61	0.00	0.00	0.00	2.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	8.10	7.20	6.90	0.31	0.66	1.48	0.60	0.49	0.00	0.00	1.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	8.10	7.21	6.90	0.00	2.80	1.14	0.47	2.08	0.00	0.00	2.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	8.10	7.20	6.89	0.00	2.48	3.27	1.34	1.65	1.59	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
