Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.308s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	7.80	7.15	0.00	0.00	0.00	0.00	0.00	0.00	0.91	0.00	0.00	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.00	0.00
3.00	7.80	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.21	0.00	0.02	0.00	0.00	0.00	0.00	0.01
4.00	7.81	7.21	0.20	0.00	0.00	0.00	0.06	0.00	0.16	0.00	0.00	0.00	0.00	0.01	0.05	0.00	0.00	0.00	0.00	0.01
5.00	7.80	7.20	0.26	0.00	0.00	0.00	0.38	0.00	0.72	0.01	0.38	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00
6.00	7.80	7.21	0.21	0.00	0.00	0.00	0.75	0.00	1.98	0.00	0.71	0.00	0.00	0.00	1.66	0.00	0.00	0.00	0.00	0.00
7.00	7.81	7.20	0.00	0.00	0.00	0.00	2.07	0.00	2.43	0.00	1.39	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.46
8.00	7.80	7.20	0.06	0.00	0.00	0.00	0.09	0.00	1.66	0.00	0.95	0.00	0.00	0.00	0.42	0.00	0.00	0.00	0.00	0.26
9.00	7.80	7.21	1.35	0.00	0.00	0.00	0.31	0.00	0.86	0.00	0.02	0.00	0.00	0.00	0.46	0.00	0.00	0.00	0.00	0.19
10.00	7.81	7.20	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	7.80	7.21	0.51	0.00	0.00	0.00	0.79	0.00	1.75	0.00	1.48	0.00	0.07	0.00	0.58	0.00	0.00	0.00	0.00	0.13
12.00	7.81	7.20	3.04	0.00	0.00	0.00	0.00	0.00	1.73	0.00	2.97	0.00	0.00	0.00	0.92	0.00	0.00	0.00	0.00	0.39
13.00	7.80	7.20	1.57	0.00	0.00	0.00	0.26	0.00	2.01	0.00	0.82	0.00	1.02	0.00	2.10	0.00	0.00	0.00	0.00	0.44
14.00	7.80	7.21	0.49	0.00	0.00	0.00	2.03	0.00	2.64	0.00	2.70	0.00	0.57	0.14	0.35	0.00	0.00	0.00	0.00	0.16
