Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.023s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	8.09	0.00	0.00	0.42	1.95	0.00	0.00	0.00	0.00	0.00	0.80	0.00
3.00	8.10	0.00	0.00	0.00	1.74	0.00	0.00	0.00	0.00	0.00	0.59	0.00
4.00	8.10	0.14	0.00	0.16	2.03	0.40	0.00	0.14	0.00	0.49	0.42	0.00
5.00	8.10	0.64	0.25	0.00	1.34	0.26	0.00	0.31	0.00	0.00	0.64	0.57
6.00	8.10	0.68	0.67	0.00	1.39	0.00	0.00	0.33	0.34	0.00	0.47	0.00
7.00	8.10	0.13	0.24	0.04	1.63	0.00	0.00	0.24	0.00	0.00	0.42	0.06
8.00	8.09	0.01	0.00	0.00	1.65	0.00	0.00	0.42	0.00	0.21	0.57	0.35
9.00	8.10	0.01	0.00	0.12	1.73	0.67	0.00	0.19	0.00	0.38	0.02	0.53
10.00	8.10	0.00	0.00	0.13	0.87	0.80	0.00	0.00	0.00	0.57	0.00	0.16
11.00	8.10	0.00	0.22	0.01	1.87	0.75	0.00	0.26	0.00	0.33	0.00	0.13
12.00	8.10	0.34	0.78	0.06	1.81	0.08	0.00	0.05	0.00	0.54	0.00	0.52
13.00	8.10	1.01	0.29	0.09	0.78	0.42	0.00	0.24	0.01	0.34	0.25	0.31
14.00	8.09	0.02	0.64	0.06	2.80	0.64	0.00	0.12	0.12	0.31	0.21	0.21
