Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.156s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	10.20	0.00	0.00	0.00	0.00	0.00	0.00	1.58	0.00	0.00	0.00	0.59	1.13	0.18	0.00	0.00	1.68
3.00	10.20	1.57	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.88	0.00	0.68
4.00	10.20	0.00	0.00	0.00	0.51	0.00	0.08	1.44	0.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	10.20	3.92	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	1.08	0.19	0.49	0.00	0.44
6.00	10.20	1.32	0.12	0.00	0.00	0.00	0.00	0.59	0.00	0.00	0.00	3.59	0.00	0.00	2.06	0.00	0.00
7.00	10.21	0.02	0.00	0.00	0.02	0.00	0.20	0.07	0.00	0.00	0.00	0.00	0.19	0.00	0.49	0.00	0.00
8.00	10.20	0.99	0.00	0.00	0.41	0.08	1.39	1.04	0.00	0.00	0.00	0.00	0.00	0.49	0.55	0.00	1.54
9.00	10.20	0.38	0.00	0.00	0.37	0.13	0.00	0.75	0.00	0.00	0.00	0.49	0.21	0.00	0.00	0.00	0.45
10.00	10.20	0.99	0.00	0.00	0.00	0.00	0.14	1.64	0.00	0.00	0.00	0.00	0.14	0.00	2.11	0.00	0.02
11.00	10.20	1.48	0.00	0.00	0.38	0.12	1.98	0.46	0.00	0.18	0.00	0.00	0.00	0.25	0.49	0.00	0.00
12.00	10.20	0.67	0.00	0.05	0.45	0.02	0.00	0.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.88
13.00	10.21	0.58	0.00	0.00	0.00	0.00	0.00	1.41	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00
14.00	10.20	0.01	0.00	0.00	0.49	0.00	0.00	0.42	0.00	0.00	0.27	0.42	0.88	0.79	0.00	0.00	0.00
15.00	10.20	0.00	0.00	0.00	1.79	0.00	0.00	1.19	0.00	0.00	0.09	0.28	0.00	0.25	0.01	0.40	3.27
16.00	10.20	0.59	0.00	0.00	0.51	0.04	2.68	0.26	0.00	0.00	0.00	1.01	1.15	0.00	0.99	0.00	0.82
17.00	10.20	0.00	0.00	0.00	0.00	0.00	0.49	0.04	0.00	0.00	0.52	1.74	0.05	0.99	0.49	0.00	0.08
18.00	10.20	0.99	0.00	0.00	0.00	0.00	0.00	1.64	0.00	0.00	0.00	0.00	0.00	1.81	2.41	0.00	0.00
19.00	10.21	0.00	0.00	0.00	1.48	0.05	0.02	0.00	0.35	0.00	0.00	0.00	0.00	0.09	2.07	0.00	0.00
20.00	10.20	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00	0.47	0.00	0.00	0.00	0.07	1.04	0.00	0.00
21.00	10.20	1.50	0.00	0.00	0.91	0.05	0.49	0.14	0.00	0.00	0.00	0.00	1.04	0.19	0.00	0.00	0.00
22.00	10.20	0.22	0.00	0.00	0.89	0.11	0.53	1.84	0.00	0.00	0.00	0.00	0.57	2.33	2.59	0.45	0.07
