Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.989s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	9.26	8.05	6.87	1.51	0.00	0.00	0.00	0.00	3.65	0.00
3.00	9.30	8.10	6.90	5.77	0.00	0.00	0.00	0.00	3.24	0.00
4.00	9.30	8.10	6.90	4.90	0.00	0.00	0.00	0.00	4.10	0.00
5.00	9.29	8.10	6.90	1.84	0.00	0.00	0.00	0.00	4.89	0.00
6.00	9.30	8.10	6.90	4.89	0.00	0.00	0.00	0.04	1.58	1.75
7.00	9.30	8.10	6.90	5.38	0.00	0.00	0.00	0.35	2.83	1.18
8.00	9.30	8.09	6.90	4.18	0.00	0.00	0.00	0.01	0.00	2.16
9.00	9.29	8.10	6.90	4.73	0.00	0.00	0.00	1.00	4.24	1.22
10.00	9.30	8.10	6.90	6.02	0.00	0.00	0.00	0.01	1.98	2.94
11.00	9.30	8.10	6.90	1.74	0.00	0.00	0.00	0.05	2.84	3.13
12.00	9.30	8.10	6.90	3.03	0.00	0.00	0.00	0.00	1.81	2.23
13.00	9.29	8.10	6.90	4.60	0.00	0.00	0.47	0.54	2.54	0.33
14.00	9.30	8.09	6.90	3.65	0.00	0.00	2.46	0.65	3.01	0.00
15.00	9.30	8.10	6.90	3.07	0.00	0.00	2.78	0.00	1.92	0.07
16.00	9.30	8.10	6.90	0.64	0.00	0.00	0.29	0.41	3.12	0.00
17.00	9.29	8.10	6.89	4.24	0.00	0.00	0.49	0.00	2.23	0.00
18.00	9.30	8.10	6.90	4.97	0.00	0.00	1.32	0.00	1.00	0.31
19.00	9.30	8.10	6.90	1.55	0.00	0.00	2.47	0.04	2.86	0.00
20.00	9.30	8.09	6.90	4.11	0.00	0.00	0.00	0.00	0.14	0.00
21.00	9.29	8.10	6.90	4.32	0.00	0.00	0.00	0.04	0.91	0.00
22.00	9.30	8.10	6.90	0.00	0.00	0.00	1.02	0.32	4.88	0.00
23.00	9.30	8.10	6.90	0.94	0.00	0.00	0.78	0.00	3.69	0.00
24.00	9.30	8.10	6.90	5.86	0.00	0.00	0.02	0.05	2.41	0.91
25.00	9.29	8.10	6.90	5.37	0.00	0.00	0.00	0.33	2.54	0.57
26.00	9.30	8.09	6.90	1.55	0.00	0.00	0.00	0.01	0.00	4.43
27.00	9.30	8.10	6.90	1.11	0.00	0.00	2.06	0.00	0.00	3.34
28.00	9.30	8.10	6.90	1.85	0.00	0.00	3.04	0.02	1.51	3.01
29.00	9.29	8.10	6.90	5.00	0.00	0.00	0.53	0.02	1.25	0.99
30.00	9.30	8.10	6.90	2.92	0.00	0.00	0.77	0.53	2.39	0.33
31.00	9.30	8.10	6.90	5.57	0.00	0.00	0.00	0.13	1.57	0.00
32.00	9.30	8.10	6.90	3.32	0.00	0.00	0.00	0.84	2.30	0.00
33.00	9.29	8.09	6.90	5.70	0.00	0.00	0.67	0.49	4.51	0.00
34.00	9.30	8.10	6.89	5.52	0.00	0.00	0.00	0.33	2.89	0.85
35.00	9.30	8.10	6.90	3.04	0.00	0.00	0.04	0.54	1.14	0.00
36.00	9.29	8.10	6.90	5.61	0.00	0.00	0.00	0.04	3.83	0.31
37.00	9.30	8.10	6.90	5.02	0.00	0.00	2.18	0.00	3.30	0.00
38.00	9.30	8.10	6.90	0.94	0.00	0.00	0.33	0.00	2.41	0.00
39.00	9.30	8.09	6.90	2.81	0.00	0.00	0.00	0.02	0.31	0.00
40.00	9.29	8.10	6.90	0.12	0.00	0.00	0.33	0.00	2.37	0.39
41.00	9.30	8.10	6.90	2.60	0.00	0.00	0.00	0.00	2.68	0.00
42.00	9.30	8.10	6.90	5.92	0.00	0.00	0.64	0.00	0.00	0.00
43.00	9.30	8.10	6.90	1.06	0.00	0.00	0.00	0.31	1.95	0.05
44.00	9.29	8.10	6.90	4.35	0.00	0.00	0.00	0.34	3.44	0.00
45.00	9.30	8.09	6.90	3.97	0.00	0.00	0.00	0.72	3.76	1.35
46.00	9.30	8.10	6.90	2.71	0.00	0.00	0.00	0.01	1.57	0.00
47.00	9.30	8.10	6.90	4.83	0.00	0.00	0.00	0.02	0.00	0.00
48.00	9.29	8.10	6.90	1.92	0.00	0.00	0.00	0.00	2.43	0.00
49.00	9.30	8.10	6.90	5.20	0.00	0.00	0.00	0.00	2.32	0.00
50.00	9.30	8.10	6.89	3.52	0.00	0.08	0.14	0.06	1.27	0.00
51.00	9.30	8.09	6.90	4.29	0.00	0.00	0.01	0.00	0.65	0.93
52.00	9.29	8.10	6.90	5.68	0.00	0.00	0.00	0.00	1.37	0.00
53.00	9.30	8.10	6.90	4.35	0.00	0.00	0.00	0.00	0.31	0.00
54.00	9.30	8.10	6.90	5.72	0.00	0.00	0.00	0.00	0.00	0.00
55.00	9.30	8.10	6.90	4.56	0.00	0.00	0.00	0.31	1.74	0.00
56.00	9.29	8.10	6.90	5.64	0.00	0.00	0.00	0.74	2.97	0.29
57.00	9.30	8.10	6.90	4.40	0.00	0.08	0.00	0.19	2.34	1.81
58.00	9.30	8.09	6.90	2.97	0.00	0.00	0.00	0.25	0.00	0.00
59.00	9.30	8.10	6.90	0.92	0.00	0.00	0.00	0.00	2.86	0.00
60.00	9.29	8.10	6.90	0.00	0.00	0.00	0.00	0.33	3.12	0.00
61.00	9.30	8.10	6.90	4.37	0.00	0.00	0.00	0.00	2.39	2.11
62.00	9.30	8.10	6.90	4.95	0.00	0.00	4.95	0.00	0.00	0.33
63.00	9.30	8.10	6.90	3.09	0.00	0.01	1.46	0.05	1.77	0.33
64.00	9.29	8.09	6.90	1.68	0.00	0.01	0.78	0.09	2.50	0.00
65.00	9.30	8.10	6.90	0.61	0.00	0.00	0.00	0.00	2.25	0.00
66.00	9.30	8.10	6.89	0.00	0.00	0.00	0.00	0.14	0.16	0.00
67.00	9.29	8.10	6.90	6.43	0.00	0.18	0.00	0.15	3.60	0.00
68.00	9.30	8.10	6.90	4.06	0.00	0.00	0.00	0.00	1.84	1.80
69.00	9.30	8.10	6.90	1.47	0.00	0.00	0.00	0.00	1.04	1.07
70.00	9.30	8.09	6.90	4.46	0.00	0.54	0.00	0.61	0.94	0.00
71.00	9.29	8.10	6.90	1.24	0.00	0.00	0.00	0.00	1.70	0.00
72.00	9.30	8.10	6.90	5.17	0.00	0.00	0.00	0.00	0.00	0.00
73.00	9.30	8.10	6.90	5.36	0.00	0.00	0.00	0.01	0.00	0.00
74.00	9.30	8.10	6.90	5.71	0.00	0.26	0.00	0.04	1.70	0.00
75.00	9.29	8.10	6.90	5.42	0.00	0.00	0.00	0.12	2.36	0.05
76.00	9.30	8.09	6.90	4.60	0.00	0.00	0.00	0.00	0.61	0.00
77.00	9.30	8.10	6.90	2.68	0.00	0.00	0.00	0.00	1.95	0.00
78.00	9.30	8.10	6.90	4.90	0.00	0.00	0.00	0.11	2.53	0.00
79.00	9.29	8.10	6.90	4.92	0.00	0.16	0.00	0.45	5.29	0.00
80.00	9.30	8.10	6.90	4.91	0.00	0.00	0.00	0.00	1.30	0.47
81.00	9.30	8.10	6.90	2.37	0.00	0.08	0.00	0.44	1.55	0.00
82.00	9.30	8.10	6.89	4.06	0.00	0.06	0.27	0.27	1.60	1.19
83.00	9.29	8.09	6.90	5.63	0.00	0.01	0.00	0.04	4.33	0.00
84.00	9.30	8.10	6.90	3.43	0.00	0.00	0.00	0.00	0.11	0.87
85.00	9.30	8.10	6.90	4.27	0.00	0.00	0.00	0.18	3.67	0.00
