Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.319s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	6.89	6.58	6.29	2.94	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00
3.00	6.90	6.59	6.30	0.52	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.25
4.00	6.90	6.61	6.30	0.12	0.00	0.00	0.00	0.00	0.00	1.98	0.00	0.00	0.31	0.00	0.98
5.00	6.90	6.59	6.30	2.41	0.00	0.00	0.00	0.00	0.88	1.85	0.00	0.44	0.00	0.00	0.25
6.00	6.90	6.61	6.30	1.39	0.02	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.22	1.59	0.00
7.00	6.90	6.59	6.30	0.00	4.12	0.00	0.49	0.00	0.02	1.57	0.00	0.00	0.99	0.61	0.02
8.00	6.90	6.61	6.30	1.31	1.30	0.00	0.00	0.00	3.56	2.36	0.00	1.17	0.64	0.31	1.58
9.00	6.90	6.59	6.30	1.10	0.64	0.00	0.00	0.00	0.20	2.20	0.00	0.12	0.89	0.65	1.99
10.00	6.90	6.61	6.30	0.54	0.33	0.31	0.00	0.00	0.33	0.00	0.00	0.00	0.05	0.99	0.00
11.00	6.90	6.59	6.30	2.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.95	0.32	0.68
