Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.096s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	7.74	6.56	0.00	0.19	0.11	0.27	0.25	0.16	0.00	1.31	0.31	1.22	0.00	0.04
3.00	7.80	6.59	0.00	0.01	0.49	0.02	1.70	0.26	0.00	0.64	0.12	1.08	0.00	0.18
4.00	7.81	6.61	0.79	1.63	0.31	0.24	0.16	0.07	0.00	1.72	0.32	2.21	0.21	0.28
5.00	7.80	6.59	0.00	1.26	1.42	0.66	0.80	0.00	0.00	1.47	0.00	2.44	0.99	0.99
6.00	7.80	6.61	3.51	1.04	1.21	0.47	0.00	0.37	0.00	0.35	0.00	3.34	0.99	0.49
7.00	7.81	6.59	4.31	2.04	1.28	0.27	0.16	0.19	0.00	1.54	0.02	2.46	0.88	0.00
8.00	7.80	6.61	0.84	0.00	4.56	0.75	0.00	0.34	0.00	0.49	0.24	2.87	0.99	0.00
9.00	7.80	6.59	0.77	0.64	2.03	0.31	0.00	0.26	0.00	0.49	0.35	0.88	0.49	1.84
10.00	7.81	6.61	0.00	1.83	1.20	1.04	1.71	0.33	0.00	2.47	0.16	1.87	0.93	1.32
11.00	7.80	6.59	1.46	1.87	0.32	0.49	1.10	0.51	0.00	0.99	0.00	0.47	2.20	0.00
12.00	7.81	6.61	1.87	2.86	1.80	1.19	0.00	0.41	0.00	0.51	0.00	1.55	0.39	0.61
13.00	7.80	6.59	1.65	0.42	0.02	0.14	0.00	0.14	0.00	0.00	0.09	1.84	0.49	1.39
14.00	7.80	6.61	1.45	0.05	0.00	0.58	1.18	0.28	0.00	1.24	0.00	0.00	2.87	1.22
15.00	7.81	6.59	0.00	3.32	0.00	0.45	0.00	0.33	0.00	1.38	0.39	0.32	0.48	0.97
16.00	7.80	6.59	0.00	0.26	0.33	0.00	0.00	0.11	0.00	1.28	0.47	2.89	0.14	0.01
17.00	7.80	6.61	0.42	0.00	0.00	0.00	0.00	0.45	0.00	0.80	0.14	1.41	0.53	1.75
18.00	7.81	6.59	0.00	1.64	0.60	0.25	0.08	0.54	0.00	1.37	0.00	0.57	0.95	0.00
19.00	7.80	6.61	3.65	0.82	1.91	0.31	0.00	0.71	0.00	1.02	0.00	1.17	0.85	1.74
20.00	7.80	6.59	0.00	2.32	1.04	0.00	0.00	0.26	0.00	2.59	0.00	1.48	0.21	0.06
21.00	7.81	6.61	2.92	2.64	0.99	0.29	0.00	0.41	0.00	3.52	0.42	0.12	1.55	1.57
22.00	7.80	6.59	2.74	0.86	1.45	0.18	0.00	0.16	0.00	0.09	0.45	1.74	0.53	0.00
23.00	7.81	6.61	0.00	0.00	0.26	0.39	0.89	0.05	0.00	0.98	1.55	4.02	0.16	0.00
24.00	7.80	6.59	4.79	0.07	0.00	0.67	0.00	0.00	0.00	0.87	0.78	0.61	0.98	0.05
25.00	7.80	6.61	0.47	0.00	0.02	0.33	0.00	0.45	0.00	0.26	0.02	0.00	0.49	0.02
26.00	7.81	6.59	0.49	0.47	2.52	0.53	0.80	0.20	0.00	2.14	0.28	2.04	1.34	0.00
27.00	7.80	6.61	2.44	0.52	1.31	0.14	0.00	0.47	0.00	0.53	0.46	1.33	1.13	0.19
28.00	7.80	6.59	0.00	0.59	1.25	0.02	0.02	0.65	0.00	0.51	0.21	0.37	1.06	1.84
29.00	7.81	6.59	2.06	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.48	0.00	0.52	0.11
30.00	7.80	6.61	2.99	0.09	2.54	0.64	0.65	0.31	0.00	4.12	0.14	2.61	0.00	2.19
31.00	7.80	6.59	2.26	2.32	0.16	0.38	0.00	0.13	0.00	0.49	0.31	1.32	0.00	0.93
32.00	7.81	6.61	0.99	0.31	0.22	0.38	0.00	0.45	0.00	0.11	0.00	0.05	1.26	1.21
33.00	7.80	6.59	0.32	0.00	0.39	0.26	0.00	0.33	0.00	0.72	0.51	0.00	0.00	1.86
34.00	7.81	6.61	2.74	0.00	2.05	0.25	0.20	0.00	0.00	0.49	0.21	0.92	0.00	0.33
35.00	7.80	6.59	1.27	0.00	0.12	0.33	0.00	0.48	0.00	2.73	0.37	0.71	1.55	0.78
36.00	7.80	6.61	2.27	0.49	0.00	0.53	1.19	0.57	0.00	0.00	0.05	2.61	0.46	0.53
37.00	7.81	6.59	0.97	1.47	1.26	0.87	0.00	0.48	0.00	1.80	0.98	1.12	0.49	0.00
38.00	7.80	6.61	0.00	0.00	0.05	0.12	0.66	0.24	0.00	0.06	0.68	0.21	0.00	1.90
39.00	7.80	6.59	0.00	0.00	0.48	1.14	0.00	0.02	0.00	0.20	1.22	3.03	0.99	0.00
40.00	7.81	6.61	3.05	1.24	1.44	1.39	0.12	0.00	0.00	2.11	0.21	2.01	0.00	1.39
41.00	7.80	6.59	1.04	0.19	0.99	1.55	0.00	0.00	0.00	1.83	0.31	2.94	2.43	1.91
42.00	7.80	6.59	4.69	1.59	0.34	2.30	1.86	0.12	0.00	0.49	0.00	1.70	1.80	0.45
43.00	7.81	6.61	1.46	0.49	0.09	0.53	0.49	0.58	0.00	1.38	0.93	2.23	0.99	3.14
44.00	7.80	6.59	1.28	0.00	0.75	0.33	0.00	0.35	0.00	0.00	0.68	0.05	2.08	0.89
45.00	7.81	6.61	0.00	0.00	1.05	0.49	0.11	0.00	0.00	1.81	0.85	1.98	0.49	1.22
46.00	7.80	6.59	3.23	2.57	0.00	1.42	0.28	0.60	0.00	0.00	0.21	2.41	1.25	2.19
47.00	7.80	6.61	0.06	0.75	0.00	1.17	0.00	0.68	0.00	1.98	1.05	2.57	3.16	3.16
48.00	7.81	6.59	1.22	0.00	1.38	0.37	0.00	0.14	0.00	0.00	0.09	0.00	1.11	0.00
49.00	7.80	6.61	0.81	0.00	0.00	0.00	0.00	0.00	0.00	3.34	0.59	0.15	0.49	0.88
50.00	7.80	6.59	0.47	0.39	1.47	0.00	0.12	0.28	0.00	2.56	0.02	2.84	0.49	1.26
51.00	7.81	6.61	1.28	0.31	2.65	1.08	0.81	0.02	0.00	1.24	0.53	1.54	0.00	0.00
52.00	7.80	6.59	0.59	0.67	2.20	0.77	0.55	0.39	0.00	1.02	0.78	4.36	1.73	0.00
53.00	7.80	6.61	0.00	1.91	2.21	0.05	0.49	0.05	0.00	2.06	0.28	0.79	1.01	0.77
54.00	7.81	6.59	4.23	0.38	1.90	0.57	1.38	0.13	0.00	0.97	0.29	0.47	1.32	1.74
55.00	7.80	6.59	1.70	0.60	0.00	0.00	1.41	0.28	0.00	0.02	0.53	1.20	0.24	0.49
56.00	7.81	6.61	0.00	0.04	0.00	0.99	1.27	0.61	0.00	0.00	0.00	0.94	0.00	0.14
57.00	7.80	6.59	2.43	0.15	1.81	0.49	0.00	0.57	0.00	3.11	0.00	0.89	0.95	2.74
58.00	7.80	6.61	0.08	1.13	0.85	0.82	0.00	0.72	0.00	2.03	0.19	1.28	1.24	1.20
59.00	7.81	6.59	0.00	0.95	0.00	0.73	0.00	0.12	0.00	1.55	0.14	1.54	0.98	0.00
60.00	7.80	6.61	2.17	2.60	1.97	0.57	0.00	0.00	0.00	0.00	0.49	2.51	0.00	0.99
61.00	7.80	6.59	0.00	0.42	0.44	0.15	0.89	0.00	0.00	0.67	0.09	1.28	0.49	0.00
62.00	7.81	6.61	0.00	0.38	0.24	0.02	0.00	0.53	0.00	2.61	0.57	1.73	0.46	1.24
63.00	7.80	6.59	1.35	1.52	0.00	0.57	0.80	0.19	0.00	1.58	0.94	2.18	0.25	2.93
64.00	7.80	6.61	1.72	1.11	0.99	0.75	0.92	0.51	0.00	0.49	0.54	0.60	0.66	2.78
65.00	7.81	6.59	1.71	0.00	0.09	0.64	0.00	0.82	0.00	0.11	0.46	0.73	0.13	1.47
66.00	7.80	6.61	0.33	1.06	0.34	0.42	0.26	0.24	0.00	0.02	0.94	2.05	0.27	0.49
67.00	7.81	6.59	0.81	0.00	0.88	1.01	0.00	0.00	0.00	1.67	0.28	0.71	0.00	0.58
68.00	7.80	6.59	1.57	0.04	0.00	0.33	0.25	0.00	0.00	0.00	0.05	0.54	0.00	0.52
69.00	7.80	6.61	0.20	0.00	0.55	1.39	0.00	0.00	0.00	1.08	0.00	3.12	0.27	2.01
70.00	7.81	6.59	0.49	0.00	0.00	4.05	1.18	0.00	0.00	0.00	0.00	4.19	1.07	1.25
71.00	7.80	6.61	1.85	0.00	0.67	1.45	0.13	0.00	0.00	1.32	0.00	1.83	0.00	0.49
72.00	7.80	6.59	1.47	0.00	1.07	0.81	0.19	0.00	0.00	1.21	0.00	1.06	0.00	0.00
73.00	7.81	6.61	1.32	0.00	1.83	1.08	0.75	0.00	0.00	2.30	0.00	0.54	1.21	0.99
74.00	7.80	6.59	2.21	0.00	0.49	0.68	0.80	0.00	0.00	0.00	0.00	0.87	0.00	0.15
75.00	7.80	6.61	3.04	0.00	0.00	0.09	0.00	0.00	0.00	2.32	1.10	1.45	0.00	1.32
76.00	7.81	6.59	1.91	0.00	0.00	0.62	1.60	0.00	0.00	0.00	1.20	0.75	0.00	0.00
77.00	7.80	6.61	0.04	0.00	0.25	0.75	0.01	0.00	0.00	0.38	1.13	2.66	0.00	1.80
78.00	7.81	6.59	4.43	0.00	3.07	0.88	0.00	0.00	0.00	0.00	1.88	2.98	1.35	0.57
79.00	7.80	6.61	1.94	0.00	1.21	0.77	0.00	0.00	0.00	0.00	1.37	1.87	0.00	0.00
80.00	7.80	6.59	0.48	0.53	1.15	1.31	0.44	0.00	0.00	0.41	0.97	3.10	1.34	1.37
81.00	7.81	6.59	0.52	0.00	1.51	0.06	1.39	0.00	0.00	0.99	1.41	3.54	1.48	2.04
82.00	7.80	6.61	1.72	0.00	1.73	0.00	0.00	0.00	0.00	0.71	0.33	1.33	0.00	0.15
83.00	7.80	6.59	0.00	0.29	0.75	0.49	0.00	0.00	0.00	0.99	0.45	1.72	0.00	0.00
84.00	7.81	6.61	0.00	0.00	0.05	0.54	0.00	0.00	0.00	0.00	0.64	0.85	1.28	0.48
85.00	7.80	6.59	0.28	0.00	0.05	0.21	0.32	0.00	0.00	1.32	0.32	0.91	0.04	0.69
86.00	7.80	6.61	0.79	0.00	0.00	0.00	0.00	0.00	0.00	1.61	0.73	1.22	0.78	1.17
87.00	7.81	6.59	0.08	0.31	0.00	0.27	0.00	0.00	0.00	0.93	0.61	2.24	0.31	1.40
88.00	7.80	6.61	2.05	0.02	0.00	1.06	0.31	0.00	0.00	2.16	0.24	3.00	0.99	1.72
89.00	7.81	6.59	3.04	1.41	1.02	0.97	0.53	0.00	0.00	2.13	0.02	3.50	0.99	2.36
90.00	7.80	6.61	0.59	0.49	0.51	2.30	0.00	0.00	0.00	2.04	0.00	1.02	1.47	0.84
91.00	7.80	6.59	0.00	0.00	1.13	0.95	0.35	0.00	0.00	1.17	0.00	2.25	1.39	0.34
92.00	7.81	6.61	1.86	1.14	0.51	0.38	0.47	0.00	0.00	0.00	0.53	1.74	0.00	0.13
93.00	7.80	6.59	0.02	0.00	0.61	0.40	0.31	0.00	0.00	0.00	0.39	1.55	0.00	0.15
94.00	7.80	6.59	1.39	1.70	0.61	0.00	0.00	0.00	0.00	2.41	0.33	1.37	0.00	2.23
95.00	7.81	6.61	0.00	1.50	0.49	0.00	1.90	0.00	0.00	0.39	0.53	2.63	1.33	0.00
96.00	7.80	6.59	2.81	0.00	0.00	0.74	0.02	0.42	0.00	0.00	1.04	1.93	0.49	1.19
97.00	7.80	6.61	1.20	1.11	0.00	0.21	0.69	0.34	0.00	0.22	1.34	2.90	1.57	1.67
98.00	7.81	6.59	0.84	2.23	0.00	0.18	0.08	0.14	0.00	0.00	0.75	2.25	0.00	0.47
99.00	7.80	6.61	1.87	1.38	2.33	0.95	0.00	0.54	0.00	0.00	0.05	2.64	0.12	3.40
