Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.292s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	6.89	0.00	0.12	0.26	1.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.72	0.00
3.00	6.90	0.00	0.09	0.00	0.71	0.00	0.00	0.00	0.00	0.00	0.00	1.47	0.00	0.00	0.00	1.11	0.00	2.56	0.79	0.00
4.00	6.90	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.49	0.00	0.00	0.09	0.00
5.00	6.90	0.15	0.07	0.18	3.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.00
6.00	6.90	0.68	0.24	0.15	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	0.00	0.00	0.00	0.00	0.80	0.00
7.00	6.90	0.54	0.00	0.11	2.40	0.00	0.00	0.01	0.14	0.00	0.00	0.00	0.00	0.68	0.00	0.84	0.00	0.99	0.00	0.00
8.00	6.90	0.40	0.00	0.13	1.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.52	0.00	0.00	0.00	0.00	0.01	0.00
9.00	6.90	0.00	0.00	0.05	0.00	0.00	0.00	0.09	0.00	0.20	0.00	0.00	0.00	0.99	0.00	0.47	0.00	0.88	0.00	0.00
10.00	6.90	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.01	0.00	0.00	0.00	0.00
11.00	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00
12.00	6.90	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.45	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00
13.00	6.90	0.09	0.21	0.16	4.50	0.00	0.00	0.00	0.00	1.15	0.09	0.00	0.00	1.66	0.00	0.00	0.00	0.80	0.57	0.00
14.00	6.90	0.00	0.08	0.00	1.28	0.00	0.00	0.00	0.00	0.02	0.22	0.00	0.00	0.82	0.00	0.84	0.00	0.32	1.35	0.00
15.00	6.90	0.19	0.07	0.12	0.00	0.00	0.00	0.00	0.05	0.02	0.12	0.42	0.00	0.47	0.00	0.27	0.00	0.47	0.00	0.00
16.00	6.90	0.07	0.00	0.07	0.00	0.00	0.00	0.15	0.16	0.00	0.02	0.06	0.00	1.11	0.00	0.61	0.00	0.01	0.00	0.00
17.00	6.89	0.07	0.04	0.25	2.05	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.57	0.00	0.18	0.00	0.00	0.00	0.00
18.00	6.90	0.34	0.00	0.11	1.77	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	1.55	0.00	2.10	0.00	0.34	0.01	0.00
19.00	6.90	0.21	0.00	0.00	0.32	0.00	0.00	0.00	0.02	0.00	0.33	0.00	0.00	0.60	0.00	0.04	0.00	0.01	1.24	0.00
20.00	6.90	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00
21.00	6.90	0.42	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	6.90	0.25	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.85	0.24	0.05	0.00	0.48	0.00	0.45	0.00	0.27	0.00	0.00
23.00	6.90	0.49	0.00	0.34	0.99	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00
24.00	6.90	0.05	0.00	0.14	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.46	0.00	2.11	0.00	0.00	0.49	0.00
25.00	6.90	0.00	0.41	0.54	1.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.37	0.00	0.00	0.00	0.15	0.19	0.00
26.00	6.90	0.08	0.45	0.02	1.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.98	0.00	0.00	0.00	0.04	0.00	0.00
27.00	6.90	0.27	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.44	0.00	0.00	0.07	0.00	0.00	0.00	0.99	0.00	0.00
28.00	6.90	0.42	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.52	0.00
29.00	6.90	0.02	0.00	0.00	2.01	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.15	0.00	0.00	0.00	0.04	0.02	0.00
30.00	6.90	0.16	0.00	0.00	1.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.07	0.00
31.00	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.60	0.00	0.01	0.00	0.05	0.00	0.00
32.00	6.90	0.54	0.39	0.13	2.27	0.00	0.00	0.00	0.00	0.00	0.40	0.00	0.00	0.89	0.00	0.00	0.00	0.00	0.00	0.00
33.00	6.90	0.05	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.00
34.00	6.89	0.12	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.38	0.00	0.02	0.00	0.00	0.00	0.00
35.00	6.90	0.26	0.00	0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.61	0.00	0.02	0.00	0.00	0.00	0.00
36.00	6.90	0.42	0.02	0.00	2.13	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	1.22	0.00	0.00	0.00	1.01	0.00	0.12
37.00	6.90	0.86	0.27	0.00	1.63	0.00	0.00	0.00	0.05	0.00	0.42	0.00	0.00	0.59	0.00	0.86	0.00	0.00	0.00	0.00
38.00	6.90	0.33	0.24	0.00	3.64	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.80	0.00	0.00	0.00	0.00	1.44	0.00
39.00	6.90	0.38	0.00	0.16	1.66	0.00	0.00	0.87	0.02	0.00	0.02	0.00	0.00	0.78	0.00	0.51	0.00	0.00	0.00	0.00
40.00	6.90	0.04	0.00	0.09	1.19	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.85	0.00	1.08	0.00	0.06	0.00	0.00
41.00	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.85	0.00	0.00	0.00	0.00	0.00	0.00
42.00	6.90	0.21	0.00	0.00	1.18	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	1.20	0.00	0.24	0.00	0.00	0.00	0.00
43.00	6.90	0.05	0.08	0.00	0.24	0.00	0.00	0.02	0.00	0.00	0.00	0.12	0.00	0.02	0.00	0.49	0.00	0.02	0.00	0.00
44.00	6.90	0.00	0.21	0.00	0.35	0.00	0.00	0.00	0.00	0.01	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.00
45.00	6.90	0.62	0.00	0.00	0.65	0.00	0.00	0.00	0.00	0.00	0.65	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00
46.00	6.90	0.49	0.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.55	0.00	0.00	0.00	0.02	0.00	0.00
47.00	6.90	0.54	0.00	0.18	1.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.20	0.00	0.00	0.00	0.00	0.00	0.00
48.00	6.90	0.21	0.00	0.00	3.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.08	0.00	0.00	0.00	0.00	0.00	0.00
49.00	6.90	0.26	0.00	0.00	0.59	0.00	0.00	0.00	0.00	0.02	0.05	0.00	0.00	0.87	0.00	0.00	0.00	3.57	0.00	0.38
50.00	6.89	0.66	0.00	0.00	1.40	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.05	0.00	0.99	0.00	0.42	0.00	0.00
51.00	6.90	0.45	0.21	0.35	1.87	0.00	0.00	1.02	0.00	0.00	0.00	1.22	0.00	1.11	0.00	2.48	0.00	0.88	0.00	0.24
52.00	6.90	0.40	0.01	0.00	0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.48	0.00	1.58	0.00	1.06	0.00	0.49
53.00	6.90	0.09	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.01	0.41	0.00	0.00	0.66	0.00	0.00	0.00	0.74	0.00	0.31
54.00	6.90	0.00	1.42	0.00	0.05	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.62	0.00	0.65	0.00	0.15	0.00	0.02
55.00	6.90	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.40	0.55	0.00	1.51	0.00	0.29	0.00	0.49	0.00	0.00
56.00	6.90	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	1.10	0.00	0.00	0.94	0.00	0.00	0.00	0.04	0.00	0.00
