Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.137s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	7.80	6.85	0.65	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.48	1.18	0.00	0.00	0.00	0.05	0.21	0.00
3.00	7.80	6.90	0.49	0.00	0.29	0.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.21	0.00	0.00	0.00	0.00	1.11	0.00	0.00
4.00	7.81	6.90	0.00	0.07	0.41	0.47	0.87	0.00	0.00	0.00	0.00	0.09	0.00	0.12	0.00	0.00	0.49	0.00	0.00	0.00	0.00	1.15	0.00	0.00
5.00	7.80	6.90	0.49	0.00	0.01	0.05	0.75	0.00	0.00	0.00	0.09	0.19	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.59	0.00	0.00
6.00	7.80	6.90	0.00	0.12	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.15	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.64	0.00	0.00
7.00	7.81	6.90	1.27	0.08	0.47	0.00	1.17	0.00	0.00	0.00	1.97	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.84	0.16	0.00	0.00
8.00	7.80	6.90	0.00	0.00	2.96	0.00	0.68	0.00	0.00	0.00	0.51	0.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.26
9.00	7.80	6.90	0.09	0.00	0.00	0.00	0.01	0.69	0.00	0.00	0.13	0.02	0.65	0.64	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.64	0.47	0.00
10.00	7.81	6.90	0.00	0.28	0.99	0.00	0.19	0.85	0.00	0.00	0.20	0.24	0.00	0.21	0.93	0.00	0.06	0.00	0.00	0.00	0.00	0.82	0.49	0.00
11.00	7.80	6.90	0.00	0.16	1.28	0.01	0.02	0.37	0.00	0.00	1.28	0.00	0.00	0.38	0.00	0.00	1.27	0.00	0.00	0.00	0.00	1.45	0.53	0.00
