Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.303s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	9.00	6.87	6.26	0.00	0.00	0.00	0.00	0.00	0.67	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.87	0.00	0.00	0.00	0.00
3.00	9.00	6.90	6.30	0.00	1.52	0.00	0.00	0.00	0.91	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	9.00	6.90	6.30	0.00	0.48	0.00	0.00	0.00	2.47	0.00	0.00	0.02	1.84	0.00	0.00	0.00	0.98	0.00	0.00	0.00	0.00
5.00	9.01	6.90	6.30	0.00	1.71	0.00	0.00	0.64	2.59	0.00	0.00	0.64	1.55	0.00	0.00	0.00	1.81	0.00	0.00	0.00	0.00
6.00	9.00	6.90	6.30	0.00	0.00	0.00	0.00	0.00	0.27	0.00	0.00	0.28	0.01	0.00	0.00	0.00	1.61	0.00	0.00	0.00	0.00
7.00	9.00	6.90	6.30	0.00	0.00	0.00	0.00	0.26	0.05	0.00	0.00	2.03	3.30	0.00	0.00	0.00	1.64	0.00	0.00	0.00	0.42
8.00	9.00	6.90	6.30	0.00	0.00	0.00	0.00	0.00	1.92	0.00	0.00	1.72	2.58	0.00	1.85	0.00	0.99	0.00	0.00	0.00	0.00
9.00	9.01	6.90	6.30	0.00	0.99	0.00	0.00	1.05	1.55	0.00	0.52	1.92	4.40	0.00	0.61	0.00	2.25	0.00	0.00	0.00	0.00
10.00	9.00	6.90	6.30	0.00	2.46	0.00	0.00	0.47	0.92	0.00	0.00	0.00	1.53	0.00	0.73	0.00	2.18	0.00	0.00	0.00	0.00
11.00	9.00	6.90	6.30	0.00	1.25	0.00	0.00	0.81	3.64	0.00	0.00	1.42	3.53	0.00	0.19	0.00	1.83	0.00	0.00	0.00	0.18
12.00	9.00	6.90	6.30	0.00	0.04	0.00	0.00	0.49	1.74	0.00	0.00	1.24	3.38	0.00	1.42	0.00	3.38	0.00	0.00	0.00	0.00
13.00	9.01	6.90	6.30	0.00	0.00	0.00	0.00	0.00	4.27	0.00	0.00	4.75	2.89	0.00	0.98	0.00	0.00	0.00	0.00	0.00	0.00
14.00	9.00	6.90	6.30	0.00	0.49	0.00	0.00	0.06	3.47	0.00	0.00	1.31	1.57	0.00	0.16	0.00	0.44	0.00	0.00	0.00	0.00
15.00	9.00	6.90	6.30	0.00	0.00	0.00	0.00	0.00	3.58	0.00	0.00	0.49	1.52	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00
