Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.136s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.75	0.00	0.00	0.00	0.00	0.00	0.00	0.89	0.12	0.00	0.00	0.00	0.08	0.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.22
3.00	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	7.81	0.00	0.00	0.00	0.00	0.00	0.00	1.26	0.12	0.00	0.00	0.98	0.00	0.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14
5.00	7.80	0.00	0.00	0.00	0.00	0.95	0.00	1.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	7.80	0.00	0.00	0.00	0.00	0.33	0.00	2.41	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09
7.00	7.81	0.00	0.00	0.00	0.45	0.00	0.00	2.16	0.20	0.00	0.00	0.00	0.00	1.75	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00
8.00	7.80	0.00	0.00	0.00	0.07	0.00	0.00	0.00	1.13	0.00	0.00	0.00	0.00	2.04	0.00	0.28	0.00	0.00	0.00	0.00	0.00	0.00
9.00	7.80	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.14	0.00	0.06	0.87	0.00	1.02	0.00	0.00	0.00	0.00	0.09	0.14	0.00	0.00
10.00	7.81	0.00	0.00	0.00	0.52	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	7.80	0.00	0.00	0.00	0.14	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	7.81	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.94	0.00	0.00	0.31	0.00	0.77	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00
13.00	7.80	0.00	0.00	0.00	0.04	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
