Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.189s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	6.56	6.26	6.26	0.00	0.00	0.00	0.00	2.26	0.00	0.40	0.02	0.00	0.00	0.00	0.00	0.00	0.35	0.08	0.00	0.00	0.00	0.00	0.00
3.00	6.59	6.30	6.30	0.24	0.74	0.00	0.00	2.28	0.05	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00
4.00	6.61	6.30	6.30	0.39	0.00	0.00	0.00	1.74	0.01	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00
5.00	6.59	6.30	6.30	0.28	0.00	0.00	0.00	0.77	0.00	0.00	0.05	0.00	0.00	0.00	0.80	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.21
6.00	6.61	6.30	6.30	0.31	0.00	0.05	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.45
7.00	6.59	6.30	6.30	0.24	0.00	0.00	0.00	1.01	0.00	0.00	0.07	0.00	0.00	0.00	0.54	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.31
8.00	6.61	6.30	6.30	0.00	0.00	0.00	0.00	1.13	0.00	0.00	0.00	0.00	0.00	0.00	1.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21
9.00	6.59	6.30	6.30	0.00	0.00	0.00	0.00	0.87	0.00	0.49	0.00	0.00	0.00	0.00	0.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31
10.00	6.61	6.30	6.30	0.52	0.00	0.00	0.00	1.01	0.00	0.89	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.35
11.00	6.59	6.30	6.30	0.31	0.00	0.28	0.00	1.13	0.00	1.26	0.00	0.00	0.00	0.00	0.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31
12.00	6.61	6.30	6.30	0.00	0.00	0.24	0.00	1.65	0.00	1.18	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.54
