Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.092s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	8.08	6.87	0.00	0.00	0.00	0.40	0.00	1.73	0.93	0.00	0.35	0.00	0.00	0.84	0.00	0.00	0.00	0.00	0.66	0.00
3.00	8.10	6.90	0.00	0.00	0.00	0.00	0.00	1.84	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.15	0.00	0.00	0.24	0.00
4.00	8.10	6.90	0.00	0.00	0.00	0.00	0.00	1.94	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.71	0.00
5.00	8.10	6.90	0.00	0.15	0.00	0.00	0.00	0.92	0.00	0.00	0.08	0.14	0.00	0.00	0.00	1.72	0.00	0.00	0.00	0.60
6.00	8.10	6.90	0.00	1.48	0.00	0.42	0.49	1.30	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.53	0.00	0.71	0.00
7.00	8.10	6.90	0.00	0.00	0.00	0.00	2.50	1.08	0.00	0.00	0.00	0.00	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.00
8.00	8.09	6.90	0.00	0.19	0.02	0.00	0.00	1.21	0.00	0.11	0.00	0.00	0.00	0.00	0.39	0.00	0.06	0.00	0.27	0.00
9.00	8.10	6.90	0.00	2.25	0.00	0.16	3.04	1.18	1.66	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	8.10	6.90	0.00	0.00	0.65	0.00	2.21	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	8.10	6.90	0.00	0.99	0.49	0.00	1.50	1.91	0.00	0.00	1.35	0.49	0.00	0.00	0.00	0.02	0.00	0.00	0.00	1.14
12.00	8.10	6.90	0.00	1.57	0.26	0.00	0.02	1.13	0.12	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00
