Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.235s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	8.09	7.17	6.87	0.00	0.00	0.00	0.00	1.18	0.00	0.00	1.26	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.02	0.00	0.00
3.00	8.10	7.20	6.90	0.00	0.07	0.59	0.32	0.95	0.00	0.00	1.02	0.00	0.33	0.00	0.00	0.00	0.00	0.40	0.02	0.21	0.00
4.00	8.10	7.21	6.90	0.02	0.40	0.00	1.41	0.66	0.00	0.00	2.84	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.07	0.00
5.00	8.10	7.20	6.90	0.00	2.53	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00
6.00	8.10	7.21	6.90	0.15	0.00	0.00	0.00	0.65	0.00	0.00	0.60	0.00	0.00	0.00	0.59	0.00	0.00	0.00	0.00	0.14	0.00
7.00	8.10	7.20	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.24	0.19	0.00	0.00
8.00	8.09	7.20	6.90	0.00	0.00	0.16	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	1.18	0.00	0.01	0.40	0.00	0.00	0.00
9.00	8.10	7.21	6.90	0.00	0.00	1.06	0.00	0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.02	0.05	0.00	0.07	0.84
10.00	8.10	7.20	6.90	0.00	0.68	0.00	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.87	0.00	0.00	0.11	0.00	0.00	1.19
11.00	8.10	7.21	6.90	0.00	0.00	1.74	0.00	0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.48	0.00	0.07	0.35	0.00	0.21	1.20
12.00	8.10	7.20	6.90	0.00	0.00	1.30	0.00	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.11	0.47	0.00	1.50	0.00
13.00	8.10	7.20	6.90	0.00	0.12	0.00	0.00	0.19	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.15	0.00
14.00	8.09	7.21	6.90	0.09	0.07	0.00	0.00	0.57	0.00	0.00	2.64	0.00	0.00	0.00	0.00	0.00	0.00	0.59	0.00	0.15	0.00
15.00	8.10	7.20	6.90	0.00	0.13	0.00	0.00	0.54	0.00	0.00	0.66	0.00	0.00	0.00	0.47	0.00	0.00	0.28	0.00	0.12	0.00
16.00	8.10	7.21	6.90	0.32	0.52	1.58	0.47	0.24	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.06	0.28	0.00	0.00	0.00
17.00	8.10	7.20	6.89	0.00	1.07	0.72	0.00	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.02	0.00	0.49	0.00
18.00	8.10	7.21	6.90	0.00	0.24	3.26	0.00	0.59	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00
19.00	8.10	7.20	6.90	0.00	2.30	0.00	0.00	0.61	0.00	0.00	0.00	0.05	0.09	0.00	0.00	0.00	0.00	0.09	0.00	0.53	0.00
20.00	8.09	7.20	6.90	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.00	0.00	0.00	0.01	0.14	0.00	0.14	0.14
21.00	8.10	7.21	6.90	0.00	0.00	0.38	0.00	0.35	0.00	0.00	0.38	0.00	0.02	0.00	0.00	0.00	0.12	0.19	0.00	0.00	0.00
22.00	8.10	7.20	6.90	0.49	0.66	0.24	0.16	0.87	0.00	0.00	3.37	0.02	0.01	0.00	0.00	0.00	0.16	0.35	0.00	0.00	0.07
23.00	8.10	7.21	6.90	0.00	0.22	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.91	0.00	0.00	0.14	0.00	0.00	0.00
24.00	8.10	7.20	6.90	0.57	0.58	0.00	0.49	0.27	0.00	0.00	0.62	0.00	0.00	0.00	0.51	0.00	0.00	0.24	0.00	1.21	0.41
25.00	8.10	7.20	6.90	0.00	1.44	0.00	0.00	0.68	0.00	0.00	0.07	0.00	0.00	0.00	0.87	0.00	0.00	0.02	0.49	0.00	0.48
26.00	8.09	7.21	6.90	0.00	0.62	0.49	0.00	0.09	0.00	0.00	0.00	0.12	1.27	0.00	1.52	0.00	0.00	0.12	0.00	1.48	0.00
27.00	8.10	7.20	6.90	0.34	0.00	0.00	0.20	0.98	0.00	0.00	4.09	0.00	1.22	0.00	1.30	0.00	0.00	0.35	0.00	0.53	0.21
28.00	8.10	7.21	6.90	0.00	4.53	0.00	0.00	0.35	0.00	0.00	0.66	0.00	0.00	0.00	0.61	0.00	0.00	0.16	0.00	0.93	0.00
29.00	8.10	7.20	6.90	0.00	0.65	0.00	0.28	0.00	0.00	0.00	1.42	0.16	0.33	0.00	0.32	0.00	0.00	0.16	0.00	0.00	1.35
30.00	8.10	7.20	6.90	0.45	3.34	1.41	1.52	0.00	0.00	0.00	2.98	0.08	1.58	0.00	0.24	0.00	0.07	0.48	0.00	0.49	0.00
31.00	8.10	7.21	6.90	0.00	0.00	0.49	0.07	1.35	0.00	0.00	1.33	0.00	0.00	0.00	0.92	0.00	0.00	0.00	0.14	0.32	0.09
32.00	8.10	7.20	6.90	0.00	1.25	0.24	0.00	0.37	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.64	0.49	0.33
33.00	8.09	7.21	6.90	0.06	0.00	0.89	0.21	3.57	0.00	0.00	2.46	0.15	0.34	0.00	0.27	0.00	0.47	0.00	0.00	2.00	0.49
