Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.156s)
CreateVariables () DONE !!!
Creating 18 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	9.55	1.74	0.00	0.00	0.20	2.54	0.00	0.37	0.24	0.22	0.00	0.00	0.00	0.86	0.00	0.05	0.00	0.00
3.00	9.60	0.00	0.00	0.14	0.99	0.00	0.00	2.06	0.07	0.00	0.00	0.00	0.00	1.34	0.00	0.00	0.00	0.00
4.00	9.60	0.49	0.00	0.11	0.00	0.49	0.00	1.37	0.99	0.00	0.00	0.00	0.00	1.22	0.00	0.00	0.00	0.00
5.00	9.60	1.40	0.00	0.00	0.00	0.15	0.00	0.49	0.39	0.00	0.00	0.00	0.01	2.60	0.00	0.00	0.29	0.00
6.00	9.61	0.00	2.27	0.00	0.00	0.97	0.00	0.49	1.32	0.00	0.00	0.00	0.09	1.53	0.00	0.00	1.51	0.07
7.00	9.60	0.00	0.00	0.00	0.00	0.05	1.91	1.25	0.00	0.21	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00
8.00	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	2.13	0.49	0.09	0.00	0.00
9.00	9.60	1.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	1.24	0.33
10.00	9.60	1.30	0.00	0.14	1.30	0.00	1.50	0.65	0.08	0.00	0.00	0.00	0.00	0.00	0.80	0.00	0.25	0.00
11.00	9.61	3.34	0.00	0.00	0.00	0.00	0.00	0.99	1.41	0.00	0.00	0.00	0.00	0.48	0.14	0.00	1.38	0.28
12.00	9.60	2.80	0.00	0.00	0.00	0.89	0.77	0.00	0.39	0.00	0.00	0.07	0.00	0.52	0.08	0.00	2.37	0.71
13.00	9.60	1.26	0.00	0.08	3.09	0.00	0.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.47	0.02
14.00	9.60	1.81	0.49	0.00	0.00	0.25	0.00	0.00	0.00	0.59	0.00	0.00	0.42	1.65	0.00	0.00	0.14	0.00
15.00	9.61	4.20	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.02	0.00	0.00	0.00	0.57	0.00	0.00	0.91	0.06
16.00	9.60	0.00	0.00	0.00	0.00	1.11	0.00	0.99	0.00	0.00	0.00	0.16	0.00	0.71	0.00	0.00	1.28	0.02
17.00	9.60	1.88	0.00	0.00	0.25	0.02	2.64	0.00	0.49	0.18	0.00	0.00	0.00	0.00	0.49	0.00	0.97	0.28
18.00	9.60	1.61	0.00	0.00	0.07	0.04	1.88	0.00	0.00	0.47	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00
19.00	9.60	6.90	0.00	0.45	0.00	0.49	1.30	0.75	1.00	0.09	0.00	0.00	0.00	0.00	0.00	0.55	1.21	0.14
20.00	9.61	1.59	0.00	0.00	0.00	0.00	0.49	0.14	0.58	0.79	0.00	0.00	0.00	0.54	0.87	0.00	0.00	0.00
21.00	9.60	2.10	0.00	0.00	1.59	0.00	1.30	0.00	0.00	0.02	0.00	0.00	0.00	0.02	0.45	0.00	0.66	0.35
22.00	9.60	0.85	0.00	0.00	0.26	0.00	0.57	0.00	0.00	0.11	0.06	0.00	0.00	1.18	0.00	0.34	0.82	0.40
23.00	9.60	0.49	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.28	0.00	0.00	0.00	0.00	1.67	0.00	2.04	0.00
24.00	9.61	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.74	0.00	1.08	0.00	0.00	1.32	0.00	0.31	0.00	0.00
25.00	9.60	0.99	0.09	0.00	0.00	0.00	0.00	0.00	1.60	0.29	0.00	0.00	0.00	0.00	0.00	0.31	0.49	0.00
26.00	9.60	0.26	0.00	0.04	0.00	0.00	1.88	0.00	0.78	0.85	0.00	0.00	0.00	1.70	0.20	0.00	0.00	0.00
27.00	9.60	1.24	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00
28.00	9.60	3.67	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.66	0.00
29.00	9.61	2.40	0.26	0.00	0.00	2.44	0.49	0.38	0.49	0.01	1.27	0.00	0.65	1.26	0.65	0.00	0.58	0.72
30.00	9.60	0.62	0.47	0.00	0.00	1.58	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.38	1.28	0.00	2.05	0.00
31.00	9.60	1.11	0.97	0.02	1.39	1.99	3.36	0.79	0.00	0.00	0.00	0.27	0.00	0.00	1.30	0.00	1.86	0.27
32.00	9.60	0.12	0.00	0.00	0.07	0.00	0.29	0.19	0.49	0.00	0.08	0.00	0.00	2.41	1.05	0.00	2.10	0.49
33.00	9.60	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.29	0.00	0.99	0.33
34.00	9.61	1.42	0.00	0.06	0.00	0.85	0.44	0.00	0.08	0.00	0.00	0.14	0.00	0.95	0.00	0.00	0.27	0.00
35.00	9.60	1.98	0.34	0.14	0.00	0.49	0.99	0.13	1.48	0.20	0.00	0.00	0.00	1.37	0.00	0.01	0.49	0.12
36.00	9.60	1.54	0.00	0.00	0.00	1.54	0.49	0.00	0.37	0.00	0.00	0.00	0.00	0.16	0.00	0.00	1.27	0.46
37.00	9.60	1.26	1.71	0.00	0.00	0.44	0.51	0.99	0.00	0.07	0.00	1.00	0.00	0.67	0.00	0.00	1.48	0.52
38.00	9.61	2.08	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	9.60	0.01	1.35	0.00	0.00	1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.28	0.20	0.07
40.00	9.60	0.78	0.00	0.06	0.00	1.48	0.00	2.18	0.00	0.00	0.00	0.00	0.00	1.47	0.00	0.00	0.26	0.00
41.00	9.60	1.26	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.06	0.48	0.00	0.00	0.01	0.99	0.42	0.91	0.59
42.00	9.60	0.00	2.16	1.12	0.00	1.44	0.49	0.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
43.00	9.61	2.10	0.00	0.16	0.00	0.64	1.80	0.00	0.49	0.00	0.82	1.60	0.00	0.51	1.40	0.00	1.19	0.01
44.00	9.60	0.00	4.42	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.73	0.00	0.00	1.32	0.00	0.12	0.51	0.00
45.00	9.60	0.00	0.88	0.00	0.00	2.11	0.00	1.99	0.00	0.00	0.00	0.53	0.01	0.12	0.00	0.00	0.00	0.00
46.00	9.60	0.93	0.57	0.00	0.49	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	1.02	0.00	0.00	1.12	0.28
47.00	9.61	1.83	0.00	0.00	0.13	0.29	1.39	0.00	0.00	0.00	0.00	0.00	0.15	0.40	0.00	0.00	0.24	0.00
48.00	9.60	1.90	0.00	2.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.42	0.20	0.51	0.44	0.00
49.00	9.60	1.24	0.00	0.93	0.07	0.00	1.52	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.08	2.00	0.06
50.00	9.60	3.07	1.01	1.61	0.00	0.34	0.33	0.81	0.00	0.31	0.00	0.00	0.00	0.65	1.40	0.31	0.12	0.00
51.00	9.60	1.58	0.00	1.57	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00	1.27	0.00	0.00	0.16	0.00
52.00	9.61	0.00	1.28	0.00	0.75	2.13	0.28	0.20	0.00	0.26	0.49	0.00	0.00	1.44	0.02	0.31	1.27	0.27
53.00	9.60	0.00	0.59	0.00	0.00	0.00	0.00	0.07	0.00	0.37	0.00	0.00	0.00	0.00	0.64	0.00	1.84	0.16
54.00	9.60	2.87	0.49	0.54	0.99	0.07	1.80	1.14	0.00	0.34	0.32	0.00	0.00	0.34	0.00	0.00	0.32	0.18
55.00	9.60	3.51	0.00	0.02	0.99	0.48	0.00	1.21	0.00	0.11	0.00	0.51	0.00	3.13	0.49	1.11	0.15	0.04
56.00	9.60	0.66	0.00	1.18	0.00	0.49	0.00	0.99	0.99	0.00	0.00	0.00	0.00	0.67	0.00	0.00	1.31	0.27
57.00	9.61	1.38	0.00	0.00	0.00	0.00	0.00	0.00	1.12	0.02	0.00	0.00	0.00	0.31	0.00	0.49	0.61	0.00
58.00	9.60	0.49	0.00	1.33	0.16	1.38	0.00	1.54	1.26	0.00	0.42	0.29	0.00	1.21	0.00	0.00	0.08	0.00
59.00	9.60	0.00	0.00	0.78	0.99	0.00	0.49	0.00	1.42	0.00	0.00	0.00	0.00	1.57	0.00	0.00	2.25	0.00
60.00	9.60	2.59	1.54	0.00	0.00	0.00	0.00	0.00	1.40	0.49	0.59	0.00	0.00	0.47	0.00	0.05	1.25	0.25
61.00	9.61	1.27	2.20	0.00	0.00	0.00	0.00	1.48	1.41	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.85	0.60
62.00	9.60	2.97	0.00	0.00	0.00	1.04	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00
63.00	9.60	2.96	0.00	0.00	0.00	0.00	0.27	1.85	0.00	0.51	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00
64.00	9.60	1.40	0.00	0.34	0.00	0.65	0.00	0.86	0.00	0.35	0.00	0.00	0.49	0.74	0.40	0.00	0.73	0.65
65.00	9.60	1.72	0.00	0.00	1.17	1.68	0.72	0.99	1.48	0.78	0.00	0.00	0.41	3.29	0.49	0.00	1.80	0.58
66.00	9.61	2.41	1.31	0.00	0.07	0.07	1.26	1.55	0.00	0.45	0.99	0.00	0.00	0.84	0.05	0.00	0.48	0.14
67.00	9.60	0.21	0.02	0.00	0.99	0.16	1.19	2.21	0.00	0.33	0.00	0.00	0.00	0.61	0.77	1.42	0.00	0.00
68.00	9.60	0.99	0.00	0.02	0.00	2.67	0.49	0.00	0.00	0.00	0.00	0.05	0.00	0.00	1.84	0.00	1.15	0.15
69.00	9.60	2.46	0.00	0.00	0.00	0.00	1.44	0.00	0.00	0.00	0.00	0.00	0.00	0.85	1.54	0.00	1.46	0.32
70.00	9.61	0.00	2.80	0.00	0.00	0.21	0.05	2.00	0.00	0.41	0.00	0.00	0.01	1.44	1.26	0.00	0.00	0.00
71.00	9.60	0.65	0.37	0.34	0.00	0.00	0.42	0.00	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
72.00	9.60	1.41	0.00	0.00	0.00	0.00	1.05	0.99	0.00	0.73	0.88	0.00	0.00	0.91	0.00	0.00	1.27	0.00
73.00	9.60	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.01	0.00	0.00	1.74	0.00	0.00	0.87	0.15
74.00	9.60	1.39	0.00	0.00	0.00	0.77	0.40	0.00	0.20	0.45	0.00	0.00	0.00	1.15	0.00	0.00	0.00	0.00
75.00	9.61	0.00	0.22	0.00	0.00	0.07	0.18	0.00	0.24	0.21	0.60	0.00	0.00	1.12	0.00	0.00	0.06	0.05
76.00	9.60	0.14	0.00	2.13	0.00	0.00	1.46	2.00	1.25	0.28	0.00	0.00	0.00	0.19	0.00	0.00	2.14	0.22
77.00	9.60	0.00	0.00	1.98	1.64	0.98	2.12	0.00	0.19	0.00	0.00	0.02	0.00	0.58	0.00	0.00	0.00	0.00
78.00	9.60	1.30	0.00	0.05	0.00	1.02	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.99	1.51	0.00	0.99	0.00
79.00	9.60	0.49	0.01	0.32	0.00	0.49	0.00	0.02	0.25	0.39	0.01	0.00	0.00	1.72	0.12	0.97	0.39	0.11
80.00	9.61	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.21	0.13	0.00	0.00	1.66	0.02	0.00	0.60	0.39
81.00	9.60	0.71	0.00	0.08	2.54	0.49	1.78	2.61	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
82.00	9.60	0.00	0.00	0.49	0.00	0.27	0.00	0.00	0.07	0.00	0.08	0.00	0.49	1.44	0.00	0.04	0.73	0.22
83.00	9.60	0.69	0.00	0.71	0.00	0.00	1.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
84.00	9.61	1.25	0.00	0.19	0.00	2.46	1.35	0.00	0.00	0.59	0.49	0.02	0.00	0.24	0.00	0.02	2.12	0.00
85.00	9.60	3.03	0.00	0.00	0.00	0.08	0.99	0.41	1.74	0.02	0.00	0.00	0.00	1.95	0.00	0.35	1.59	0.29
86.00	9.60	1.21	0.00	0.00	0.00	0.00	0.49	0.04	1.50	0.00	0.00	0.00	0.00	1.66	0.00	0.00	0.95	0.00
87.00	9.60	1.21	0.00	0.00	0.00	0.49	0.00	0.00	1.87	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
88.00	9.60	0.00	0.00	0.00	0.00	0.49	0.00	0.99	0.78	0.00	0.49	0.00	0.00	0.54	0.49	0.00	1.83	0.40
89.00	9.61	0.00	0.00	0.31	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
