Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.314s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	6.84	6.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	6.90	6.30	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	6.90	6.30	2.08	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.52	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	6.90	6.30	1.24	0.35	0.00	0.37	0.00	0.00	0.00	0.00	0.00	0.00	0.86	1.31	0.00	0.00	1.26	0.00	0.00	0.12	0.08	0.00	0.00	0.00	0.00
6.00	6.90	6.30	0.64	0.00	0.00	2.47	0.00	0.00	0.00	0.00	0.67	0.00	0.34	0.00	0.00	0.00	1.32	0.00	0.00	0.32	0.00	0.06	0.00	0.06	0.00
7.00	6.90	6.30	1.61	0.00	0.00	1.32	0.00	0.00	0.00	0.00	0.00	0.07	3.71	0.00	0.00	0.00	0.00	0.68	0.00	0.15	0.25	0.26	0.00	0.25	0.00
8.00	6.90	6.30	3.13	0.84	0.00	3.12	0.00	0.04	0.00	0.00	0.48	0.00	2.45	1.11	0.00	0.00	2.86	0.00	0.00	2.12	1.10	0.00	0.00	0.00	0.00
9.00	6.90	6.30	0.64	0.00	0.00	4.52	0.00	0.00	0.00	0.00	0.00	0.00	3.21	2.48	0.00	0.00	0.82	0.00	0.00	0.09	0.19	0.09	0.00	0.00	0.00
10.00	6.90	6.30	2.79	0.00	0.00	3.72	0.00	0.00	0.00	0.00	0.18	0.00	1.51	3.63	0.00	0.00	2.01	0.00	0.00	0.72	0.31	0.00	0.00	0.00	0.00
11.00	6.90	6.30	1.84	0.00	0.00	3.07	0.00	0.00	0.00	0.00	0.59	0.00	2.50	0.72	0.00	0.00	0.00	0.00	0.00	0.41	0.07	0.00	0.00	0.00	0.00
12.00	6.90	6.30	3.49	0.00	0.64	2.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.72	0.00	0.00	0.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	6.90	6.30	2.78	0.00	0.49	0.78	0.04	0.00	0.02	0.00	0.00	0.00	1.01	0.73	0.00	0.00	1.31	0.00	0.00	0.32	0.28	0.09	0.00	0.00	0.00
14.00	6.90	6.30	1.25	0.00	0.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	2.86	0.87	0.00	0.00	0.00	0.00	0.00	0.61	1.19	0.00	0.00	0.00	0.00
15.00	6.90	6.30	2.73	0.00	0.00	1.07	0.00	0.00	0.00	0.11	0.00	0.00	3.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.26	0.67	0.00	1.17	0.04
16.00	6.90	6.30	2.63	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.26	0.61	1.39	0.00	0.00	1.10	0.00	0.00	0.00	0.58	0.00	0.00	1.02	0.00
17.00	6.89	6.30	2.92	0.00	0.00	3.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.00
18.00	6.90	6.30	3.38	0.00	0.00	1.57	0.00	0.00	0.00	0.00	0.00	0.00	1.07	0.49	0.00	0.00	2.78	0.00	0.00	0.00	0.19	0.13	0.00	0.00	0.00
19.00	6.90	6.30	2.86	0.00	0.00	3.79	0.00	0.00	0.00	0.00	0.00	0.00	1.97	0.80	0.00	0.00	2.16	0.00	0.00	0.00	0.42	0.00	0.00	0.00	0.00
20.00	6.90	6.30	3.18	0.00	0.64	3.85	0.52	0.00	0.00	0.00	0.00	0.00	1.61	0.16	0.00	0.00	2.63	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00
21.00	6.90	6.30	5.62	0.00	0.18	1.52	0.13	0.00	0.00	0.00	0.00	0.00	1.72	2.28	0.00	0.00	0.62	0.00	0.00	0.00	0.91	0.00	0.00	0.00	0.00
