Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.299s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	9.24	6.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	9.30	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.67
4.00	9.30	6.90	0.00	0.00	0.00	0.00	3.39	0.00	0.00	0.00	0.00	3.00
5.00	9.29	6.90	0.00	0.00	0.00	0.00	1.12	0.05	0.16	0.00	0.00	1.48
6.00	9.30	6.90	0.00	0.00	0.00	0.00	1.42	0.00	0.16	0.39	0.00	2.96
7.00	9.30	6.90	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.37	0.00	1.79
8.00	9.30	6.90	0.00	0.00	0.00	0.00	1.28	0.02	0.00	1.66	0.00	2.41
9.00	9.29	6.90	0.00	0.00	0.00	0.00	2.52	0.00	0.00	1.38	0.00	2.03
10.00	9.30	6.90	0.00	0.00	0.00	0.00	1.58	0.00	0.01	0.40	0.00	0.75
11.00	9.30	6.90	0.00	0.00	0.00	0.00	0.53	0.02	0.00	3.03	0.00	2.41
12.00	9.30	6.90	0.00	0.00	0.00	0.00	1.63	0.12	0.01	1.40	0.00	2.56
13.00	9.29	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	3.26
14.00	9.30	6.90	0.00	0.00	0.00	0.00	0.35	0.29	0.00	0.99	0.00	2.00
15.00	9.30	6.90	0.00	0.00	0.00	0.00	1.61	0.00	0.00	2.45	0.00	3.01
16.00	9.30	6.90	0.00	0.00	0.00	0.00	2.20	0.00	0.00	3.09	0.00	2.26
