Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.356s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	7.20	6.89	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.02	0.00	0.00	0.00	0.00
3.00	7.20	6.90	0.00	0.00	0.00	0.00	0.31	0.79	0.00	0.00	1.02	0.51	0.19	0.00	0.00
4.00	7.21	6.90	0.00	0.00	0.00	0.00	1.11	1.01	0.00	0.97	0.00	0.79	0.47	0.39	0.00
5.00	7.20	6.90	0.00	0.00	0.00	0.00	0.00	0.06	0.00	1.17	0.00	0.00	0.09	0.66	1.55
6.00	7.21	6.90	0.00	0.00	0.00	0.00	0.99	1.50	0.00	3.94	0.00	0.00	0.69	0.87	0.00
7.00	7.20	6.90	0.00	0.00	1.91	0.00	0.22	0.47	0.00	0.75	0.54	0.77	0.69	0.00	0.00
8.00	7.20	6.90	0.00	0.00	0.00	0.00	0.00	0.72	0.00	2.56	0.97	0.12	0.19	0.00	0.00
9.00	7.21	6.90	0.00	0.00	0.00	0.00	0.89	0.38	0.00	2.47	0.02	1.60	0.08	0.00	0.41
10.00	7.20	6.90	0.00	0.00	0.00	0.00	0.62	2.50	0.00	4.43	0.00	0.33	0.00	0.00	0.48
11.00	7.21	6.90	0.00	0.00	0.00	0.00	3.11	0.94	0.00	1.31	0.00	0.01	0.21	0.00	0.00
12.00	7.20	6.90	0.00	0.00	0.00	0.00	0.27	4.46	0.00	2.97	0.00	0.12	0.00	0.00	0.31
13.00	7.20	6.90	0.00	0.00	0.00	0.00	1.86	1.40	0.00	1.17	0.37	1.27	0.54	0.00	0.85
14.00	7.21	6.90	0.00	0.00	0.48	0.00	0.00	2.50	0.00	1.02	1.24	1.58	0.19	0.00	0.47
15.00	7.20	6.90	0.00	0.00	0.00	0.00	2.63	0.01	0.00	2.80	0.98	0.02	0.68	0.31	1.28
16.00	7.21	6.90	0.00	0.00	0.08	0.00	2.53	0.00	0.00	1.21	0.64	0.49	0.31	1.91	0.00
17.00	7.20	6.89	0.00	0.00	0.34	0.00	3.51	0.00	0.00	2.86	0.00	2.23	0.66	1.32	1.54
18.00	7.21	6.90	0.00	0.00	0.00	0.00	2.27	0.00	0.00	0.00	1.54	1.08	2.91	0.00	0.38
19.00	7.20	6.90	0.00	0.00	0.00	0.00	0.00	1.30	0.00	3.62	0.99	1.15	1.14	0.00	0.33
20.00	7.20	6.90	0.00	0.00	0.00	0.00	0.67	2.07	0.00	4.37	0.65	1.73	0.45	0.07	0.00
21.00	7.21	6.90	0.00	0.00	0.00	0.00	0.49	0.49	0.00	0.84	1.84	0.00	2.05	0.08	0.00
22.00	7.20	6.90	0.00	0.00	0.00	0.00	1.37	0.00	0.00	1.13	0.00	0.00	0.91	0.02	0.55
23.00	7.21	6.90	0.00	0.00	0.00	0.00	0.99	1.33	0.00	1.61	0.13	0.00	1.14	1.30	0.00
24.00	7.20	6.90	0.00	0.00	0.97	0.00	1.63	3.05	0.00	3.73	0.05	0.00	0.00	1.27	0.02
25.00	7.20	6.90	0.00	0.00	0.00	0.00	1.14	2.17	0.00	1.07	0.00	0.05	2.17	0.00	0.01
26.00	7.21	6.90	0.00	0.00	0.00	0.00	0.00	1.68	0.00	0.00	1.35	1.68	0.97	0.00	0.00
27.00	7.20	6.90	0.00	0.00	0.00	0.00	0.00	1.90	0.00	2.41	0.38	1.27	0.49	1.20	0.00
28.00	7.21	6.90	0.00	0.00	0.00	0.00	0.00	2.93	0.00	3.51	0.00	2.31	0.64	0.29	0.00
29.00	7.20	6.90	0.00	0.00	0.00	0.00	0.00	0.97	0.00	0.67	0.41	1.06	0.21	0.55	0.00
