Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.299s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	9.53	7.44	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	9.60	7.50	0.00	0.02	0.00	1.38	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.15
4.00	9.60	7.50	0.00	0.00	0.45	0.00	0.00	0.16	0.00	0.01	0.00	0.49	0.00	0.00
5.00	9.60	7.50	0.00	0.00	3.06	2.18	0.00	0.49	0.00	0.00	0.00	0.26	0.00	0.00
6.00	9.61	7.50	0.26	0.00	1.61	0.00	0.00	0.12	0.00	0.00	0.00	4.52	0.00	0.28
7.00	9.60	7.50	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.72	0.00	0.00
8.00	9.60	7.50	0.00	0.26	0.00	1.33	0.00	0.00	0.00	0.00	0.00	2.64	0.84	0.59
9.00	9.60	7.50	0.00	0.00	0.26	4.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	9.60	7.49	0.49	0.02	0.00	2.48	0.00	0.00	0.00	0.00	0.00	1.38	0.00	0.00
11.00	9.61	7.50	0.00	0.00	0.00	4.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	9.60	7.50	0.04	0.00	0.00	0.00	0.00	0.09	0.00	0.65	0.00	1.05	0.00	0.06
13.00	9.60	7.50	0.04	0.00	0.00	3.79	0.00	0.45	0.00	0.00	0.00	0.69	0.00	0.05
14.00	9.60	7.50	0.01	0.00	0.65	2.78	0.31	0.45	0.00	0.00	0.00	1.32	0.28	0.97
15.00	9.61	7.50	0.00	0.00	0.45	3.45	0.07	0.00	0.00	0.00	0.00	0.00	0.37	0.34
16.00	9.60	7.50	0.00	0.00	0.00	4.50	0.71	0.16	0.00	0.00	0.00	1.52	0.06	0.28
17.00	9.60	7.50	0.00	0.00	0.34	3.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	9.60	7.50	0.00	0.00	0.00	1.84	0.00	1.13	0.00	0.00	0.00	0.67	0.08	0.00
19.00	9.60	7.49	0.00	0.00	0.00	2.74	0.00	0.33	0.00	0.00	0.00	0.00	0.00	0.00
20.00	9.61	7.50	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.57	0.00	0.00
21.00	9.60	7.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	9.60	7.50	0.00	0.00	0.00	0.00	1.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	9.60	7.50	0.00	0.00	0.31	0.00	0.35	0.00	0.00	0.00	0.00	1.37	0.00	0.00
24.00	9.61	7.50	0.19	0.00	0.32	0.00	1.50	0.49	0.00	0.00	0.00	0.28	0.18	0.13
25.00	9.60	7.50	0.00	0.00	0.00	3.64	0.11	0.06	0.00	0.00	0.00	2.57	0.01	0.29
26.00	9.60	7.50	0.00	0.27	0.00	1.63	1.80	0.00	0.00	0.00	0.00	1.60	0.31	1.02
27.00	9.60	7.50	0.00	0.00	0.00	3.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09
28.00	9.60	7.49	0.00	0.00	0.00	5.00	4.84	0.00	0.00	0.00	0.00	2.64	0.46	0.46
29.00	9.61	7.50	0.33	0.37	0.95	1.77	0.69	0.00	0.00	0.01	0.00	0.00	0.35	0.64
30.00	9.60	7.50	0.00	0.00	0.82	2.41	0.21	0.00	0.00	0.01	0.00	0.33	0.00	0.00
31.00	9.60	7.50	0.00	0.00	0.65	3.00	0.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	9.60	7.50	0.00	0.00	0.02	2.83	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00
33.00	9.60	7.50	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	9.61	7.50	0.28	0.00	0.00	2.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	9.60	7.50	0.00	0.00	0.00	2.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	9.60	7.50	0.00	0.00	0.00	5.18	0.35	0.00	0.00	0.00	0.00	1.94	0.00	0.00
37.00	9.60	7.49	0.00	0.00	0.00	3.78	0.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	9.61	7.50	0.00	0.00	0.00	2.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	9.60	7.50	0.31	0.00	0.00	3.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
