Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.310s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	9.24	0.00	0.00	0.00	2.07	0.00	0.00	0.00	0.00	0.00
3.00	9.30	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00
4.00	9.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	9.29	0.00	3.98	1.79	0.00	0.26	0.00	0.00	0.88	0.00
6.00	9.30	0.00	1.97	1.83	0.00	0.00	0.00	0.00	0.42	0.00
7.00	9.30	0.00	3.23	2.78	0.00	0.54	0.00	0.00	0.39	0.00
8.00	9.30	0.00	0.20	0.29	0.00	0.00	0.00	0.00	0.00	0.00
9.00	9.29	0.00	4.00	1.31	0.00	0.45	0.00	0.00	0.13	0.00
10.00	9.30	0.00	1.01	0.35	0.00	0.32	0.00	0.00	0.00	0.00
11.00	9.30	0.00	1.70	0.26	0.00	0.54	0.00	0.00	0.00	0.00
12.00	9.30	0.00	1.70	1.63	0.00	0.16	0.00	0.00	0.07	0.00
13.00	9.29	0.00	0.00	2.04	0.00	0.00	0.00	0.00	0.00	0.00
14.00	9.30	0.00	1.35	0.49	1.51	0.00	0.00	0.00	0.01	0.00
15.00	9.30	0.00	0.00	2.94	5.81	0.00	0.00	0.00	0.00	0.00
16.00	9.30	0.00	0.67	4.97	2.85	0.01	0.00	0.00	0.00	0.00
17.00	9.29	0.00	0.31	1.79	0.00	0.00	0.00	0.00	0.00	0.00
18.00	9.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	9.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	9.30	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00
21.00	9.29	0.00	0.00	2.05	0.00	0.00	0.00	0.00	0.00	0.00
22.00	9.30	0.00	2.64	3.20	0.00	0.62	0.00	0.00	0.54	0.00
23.00	9.30	0.00	1.45	1.46	0.00	0.00	0.00	0.00	0.16	0.00
24.00	9.30	0.00	0.09	5.84	0.00	0.00	0.00	0.00	0.00	0.00
25.00	9.29	0.00	0.00	1.48	0.00	0.00	0.00	0.00	0.00	0.00
26.00	9.30	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00
27.00	9.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	9.30	0.00	0.68	1.31	0.00	0.12	0.00	0.00	0.19	0.00
29.00	9.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
