Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.328s)
CreateVariables () DONE !!!
Creating 19 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18
2.00	9.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	9.30	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.82
4.00	9.30	0.00	0.31	0.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	1.27	0.00	0.00	0.00	0.00	0.00	1.60
5.00	9.29	0.00	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.77	0.00	0.00	0.00	0.21	0.38	1.44
6.00	9.30	0.00	3.05	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.60	0.00	0.00	0.00	0.88	1.61	1.33
7.00	9.30	0.00	2.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.55	0.00	0.00	0.00	1.00	1.68	1.37
8.00	9.30	0.00	2.33	2.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.57	0.00	0.00	0.00	0.00	0.00	2.26
9.00	9.29	0.00	0.78	0.84	0.00	0.00	0.00	0.00	0.00	0.60	0.00	0.00	1.28	0.00	0.00	0.00	0.00	0.37	1.18
10.00	9.30	0.00	0.95	2.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.98	0.00	0.00	0.00	0.00	1.10	1.17
11.00	9.30	0.00	1.66	1.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.64	1.30
12.00	9.30	0.00	0.49	0.49	0.00	0.00	0.02	0.00	0.00	0.02	0.00	0.00	1.51	0.00	0.00	0.00	0.00	0.00	0.88
13.00	9.29	0.00	2.80	3.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.81	0.47	0.00	0.00	0.00	0.49	0.33	0.55
14.00	9.30	0.00	0.87	0.00	0.00	0.00	0.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.20	0.49
15.00	9.30	0.00	6.25	3.64	0.00	0.00	0.00	0.00	0.00	0.32	0.00	0.87	3.14	0.00	0.00	0.00	0.00	0.04	0.00
16.00	9.30	0.00	2.51	2.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.93	0.00	0.00	0.00	1.65	0.66	0.00
17.00	9.29	0.00	1.14	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.87	0.00	0.00	0.00	0.28	0.14	0.00
18.00	9.30	0.00	2.16	1.35	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	2.68	0.00	0.00	0.00	0.00	0.39	2.14
19.00	9.30	0.00	0.02	1.44	0.00	0.00	1.19	0.00	0.00	0.00	0.00	0.00	2.26	0.00	0.00	0.00	0.26	0.27	0.68
20.00	9.30	0.00	0.00	1.53	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.00	0.62	0.00	0.00	0.00	0.02	0.84	0.99
21.00	9.29	0.00	0.02	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.65	0.00	0.00	0.00	0.00	0.00	0.00
22.00	9.30	0.00	5.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	9.30	0.00	2.77	1.92	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.40	0.38	0.00	0.00	0.00	0.00	0.00	0.00
24.00	9.30	0.00	1.53	1.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.92	0.00
25.00	9.29	0.00	1.25	0.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.04	0.00	0.00	0.00	0.31	0.20	2.89
26.00	9.30	0.00	4.17	1.77	0.00	0.00	0.39	0.00	0.00	0.33	0.00	0.00	1.71	0.00	0.00	0.00	0.15	0.24	2.17
27.00	9.30	0.00	2.70	2.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.04	0.00	0.00	0.00	1.73	1.61	2.16
28.00	9.30	0.00	1.79	3.43	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	1.26	0.00	0.00	0.00	0.15	0.82	0.12
