Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.377s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	7.49	7.49	6.59	0.00	0.00	0.00	0.00	0.00	0.00	3.25
3.00	7.50	7.50	6.59	0.73	0.00	0.04	0.00	0.00	0.00	3.54
4.00	7.50	7.50	6.61	0.29	1.99	0.00	0.00	0.00	0.00	2.50
5.00	7.50	7.50	6.59	1.41	0.01	0.00	0.00	0.00	0.00	1.60
6.00	7.50	7.50	6.61	0.11	0.00	0.00	0.00	0.00	1.44	4.04
7.00	7.50	7.50	6.59	1.11	0.00	0.00	0.00	0.00	2.91	3.05
8.00	7.50	7.50	6.61	0.00	0.00	0.00	0.00	0.00	0.28	4.16
9.00	7.50	7.50	6.59	0.06	0.00	0.00	0.00	0.00	4.05	3.64
10.00	7.49	7.49	6.61	0.47	0.87	0.00	0.00	0.00	1.02	1.99
11.00	7.50	7.50	6.59	0.14	2.48	0.00	0.00	0.00	0.00	3.34
12.00	7.50	7.50	6.61	0.05	0.00	0.00	0.00	0.00	0.00	3.42
13.00	7.50	7.50	6.59	0.02	3.29	0.00	0.00	0.00	0.00	2.79
14.00	7.50	7.50	6.61	0.31	3.10	0.00	0.00	0.00	2.18	3.60
15.00	7.50	7.50	6.59	0.01	2.37	0.00	0.00	0.00	1.60	3.31
16.00	7.50	7.50	6.59	1.51	0.00	0.00	0.00	0.00	2.56	3.01
17.00	7.50	7.50	6.61	0.00	1.83	0.00	0.00	0.00	2.67	2.52
18.00	7.50	7.50	6.59	2.24	0.00	0.00	0.00	0.00	0.00	3.30
19.00	7.49	7.49	6.61	0.07	0.00	0.00	0.00	0.00	4.77	3.84
20.00	7.50	7.50	6.59	0.61	0.00	0.00	0.00	0.00	2.65	2.70
21.00	7.50	7.50	6.61	0.08	1.31	0.00	0.00	0.00	1.92	0.22
