Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.124s)
CreateVariables () DONE !!!
Creating 19 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18
2.00	8.03	6.25	6.29	0.00	0.00	0.00	0.00	0.37	1.02	0.00	0.00	0.00	0.00	0.00	0.45	0.00	0.00	0.00	1.57
3.00	8.10	6.30	6.30	0.00	0.00	0.00	0.00	0.46	0.00	0.00	0.00	0.00	0.52	0.00	0.00	0.00	0.00	0.00	0.46
4.00	8.10	6.30	6.30	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00	1.31	0.21	0.31	0.00	0.00	0.31	0.00
5.00	8.10	6.30	6.30	0.00	0.00	0.00	1.30	0.69	0.00	0.00	0.49	0.00	1.70	0.26	0.44	0.27	0.47	0.00	0.00
6.00	8.10	6.30	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.49	0.00	1.05	0.02	0.24	0.04	2.48	0.00	0.00
7.00	8.10	6.30	6.30	0.01	0.00	0.00	0.00	0.15	0.00	0.00	0.12	0.00	1.46	0.49	0.32	0.22	0.00	0.00	1.31
8.00	8.09	6.30	6.30	0.00	0.00	0.00	1.80	0.00	0.00	0.00	0.24	0.00	0.94	0.00	0.00	0.57	0.62	0.00	0.08
9.00	8.10	6.30	6.30	0.00	0.00	0.00	1.06	0.00	0.00	0.01	0.67	0.00	1.15	0.14	0.00	0.00	0.15	0.27	0.35
10.00	8.10	6.30	6.30	0.00	0.00	0.00	2.64	0.00	1.45	0.00	2.58	0.00	1.08	1.83	0.07	2.18	0.79	0.07	0.81
11.00	8.10	6.30	6.30	0.00	0.00	0.00	1.90	0.00	0.15	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.01	1.11
12.00	8.10	6.30	6.30	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.85	0.00	0.34	0.11	0.01	0.09	0.41
13.00	8.10	6.30	6.30	0.00	0.00	0.00	0.00	0.00	0.79	0.00	0.00	0.00	1.04	0.00	0.16	0.00	0.00	0.20	1.63
14.00	8.09	6.30	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	1.65	0.53	0.34	0.00	0.00	1.87	3.06
15.00	8.10	6.30	6.30	0.00	0.00	0.00	1.26	0.00	0.22	0.02	1.73	0.00	2.60	0.00	0.59	0.00	0.47	0.00	1.04
16.00	8.10	6.30	6.30	0.00	0.00	0.00	0.16	0.00	0.07	0.38	0.00	0.00	2.72	0.00	0.75	1.25	0.00	0.00	0.05
17.00	8.10	6.30	6.30	0.00	0.00	0.00	1.55	0.00	0.00	0.24	0.00	0.00	1.84	1.14	0.00	0.75	0.99	0.05	2.11
18.00	8.10	6.30	6.30	0.00	0.00	0.00	0.02	0.00	0.00	1.05	1.95	0.00	0.02	0.84	0.00	1.08	0.00	0.52	0.13
19.00	8.10	6.30	6.30	0.00	0.00	0.00	0.00	0.00	0.05	0.02	0.19	0.00	1.25	1.51	0.00	0.06	0.41	0.07	2.39
