Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.119s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	6.58	0.00	0.07	0.00	0.00	0.02	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00
3.00	6.59	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.16	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00
4.00	6.61	0.00	0.42	0.00	0.00	0.00	0.00	0.00	0.00	1.28	0.52	0.19	0.00	0.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	6.59	0.00	0.19	0.00	0.00	0.05	0.00	0.00	0.00	1.67	0.38	0.32	0.00	0.39	0.07	0.02	0.46	0.00	0.00	0.00	0.00	0.00	0.00
6.00	6.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.51	0.18	0.00	0.00	0.00	0.46	0.00	0.38	0.00	0.52	0.00	0.00	0.00	0.19
7.00	6.59	0.00	0.44	0.68	0.00	0.00	0.00	0.00	0.00	0.00	1.10	0.00	0.00	0.00	0.12	0.00	0.12	0.00	0.61	0.07	0.00	0.00	0.08
8.00	6.61	0.00	0.00	0.12	0.00	0.00	0.05	0.00	0.00	0.98	0.99	0.16	0.00	0.44	0.00	0.05	0.00	0.00	0.02	0.00	0.00	0.00	0.00
9.00	6.59	0.00	0.00	0.07	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.71	0.00	0.04	0.47	0.00	0.16	0.00	0.58	0.44	0.00	0.00	0.00
10.00	6.61	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.40	0.00	0.00	0.00
11.00	6.59	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.85	0.00	0.00	0.00
12.00	6.61	0.00	0.13	0.29	0.00	0.33	0.49	0.00	0.00	0.00	0.00	0.13	0.00	0.00	1.19	0.00	0.21	0.00	0.35	0.54	0.00	0.00	0.06
13.00	6.59	0.00	0.26	0.42	0.00	0.31	0.00	0.00	0.00	0.00	1.24	0.07	0.00	0.00	0.68	0.00	0.19	0.00	0.49	0.57	0.00	0.00	0.05
14.00	6.61	0.00	0.81	0.16	0.00	0.21	0.00	0.00	0.00	0.55	0.00	0.00	0.00	0.00	1.55	0.00	0.28	0.00	0.00	0.00	0.00	0.00	0.08
15.00	6.59	0.00	0.54	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.93	0.00	0.00	0.00
16.00	6.59	0.00	0.05	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00
17.00	6.61	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.83	0.00	0.00	0.00	1.98	0.00	0.00	0.00	0.00	1.51	0.00	0.00	0.00
18.00	6.59	0.00	0.00	0.00	0.00	0.00	1.72	0.00	0.00	1.38	2.13	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	6.61	0.00	0.00	0.00	0.09	0.02	0.77	0.00	0.00	1.98	1.25	0.15	0.00	0.00	0.93	0.62	0.08	0.00	0.04	0.49	0.00	0.00	0.00
20.00	6.59	0.00	0.28	0.00	0.00	0.18	1.34	0.00	0.00	0.00	1.22	0.14	0.00	0.00	0.00	0.00	1.72	0.00	0.38	0.49	0.00	0.00	0.00
21.00	6.61	0.00	0.77	0.57	0.00	0.12	1.45	0.00	0.00	0.25	0.00	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	0.00
22.00	6.59	0.00	0.61	0.18	0.00	0.00	1.52	0.00	0.00	0.00	0.00	0.44	0.00	0.00	0.00	0.00	0.01	0.00	0.94	0.00	0.00	0.00	0.00
23.00	6.61	0.00	0.18	0.35	0.00	0.00	2.74	0.00	0.00	0.00	0.01	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00
24.00	6.59	0.00	0.51	0.44	0.00	0.06	0.49	0.00	0.00	0.49	0.00	0.09	0.00	0.00	0.00	0.00	0.42	0.00	0.35	0.00	0.00	0.00	0.12
25.00	6.61	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	1.39	0.51	0.28	0.00	0.00	0.00	0.00	1.20	0.00	0.58	0.00	0.00	0.00	0.00
26.00	6.59	0.00	0.00	0.00	0.00	0.26	2.19	0.00	0.00	0.00	1.21	0.40	0.00	0.00	0.00	0.00	0.00	0.00	2.12	0.00	0.05	0.00	0.00
27.00	6.61	0.00	0.13	0.00	0.00	0.40	1.95	0.00	0.00	0.00	2.65	1.11	0.00	0.00	1.01	0.00	0.60	0.00	1.12	0.00	0.02	0.00	0.00
28.00	6.59	0.00	0.78	0.00	0.00	0.57	1.50	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	6.59	0.00	0.67	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.49	0.01	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.15	0.00	0.00	0.00
30.00	6.61	0.00	0.00	0.00	0.00	0.25	1.73	0.00	0.00	0.01	0.00	1.63	0.00	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	6.59	0.00	0.13	0.00	0.00	0.09	0.00	0.00	0.00	0.46	0.25	1.01	0.00	1.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07
32.00	6.61	0.00	0.26	0.00	0.00	0.08	0.00	0.00	0.00	0.37	1.66	0.02	0.00	0.00	0.49	0.00	0.00	0.00	0.00	1.24	0.00	0.00	0.24
33.00	6.59	0.00	0.25	0.00	0.00	0.01	0.02	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.86
34.00	6.61	0.00	0.00	0.45	0.00	0.22	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.52	0.00	0.00	0.00	1.31	0.00	0.00	0.09	0.34
35.00	6.59	0.00	0.02	0.35	0.00	0.24	0.49	0.00	0.00	0.00	1.73	0.47	0.00	0.00	1.66	0.00	0.00	0.00	0.00	1.54	0.00	0.00	0.41
36.00	6.61	0.48	0.87	0.51	0.00	0.37	0.00	0.00	0.00	1.20	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.18
37.00	6.59	0.00	0.21	0.00	0.00	0.34	0.00	0.00	0.00	0.40	0.00	1.86	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.47
38.00	6.61	0.00	0.52	0.65	0.00	0.02	0.00	0.00	0.00	1.53	2.60	0.00	0.00	0.00	1.48	0.00	0.49	0.00	0.14	0.00	0.00	0.00	0.95
39.00	6.59	0.00	0.67	0.38	0.00	0.00	0.12	0.00	0.00	1.83	1.68	0.00	0.00	0.00	0.74	0.00	0.00	0.00	1.07	0.71	0.00	0.00	0.00
40.00	6.61	0.00	0.61	0.00	0.00	0.26	0.07	0.00	0.00	0.12	0.39	0.00	0.00	0.00	2.08	0.00	0.00	0.00	0.32	0.00	0.00	0.00	0.25
41.00	6.59	0.00	0.32	0.19	0.00	0.00	0.29	0.00	0.00	1.28	0.00	0.00	0.00	0.00	1.50	0.00	0.32	0.00	0.00	0.00	0.00	0.00	0.32
42.00	6.59	0.00	0.47	0.47	0.00	0.00	1.93	0.00	0.02	0.00	0.99	0.00	0.00	0.00	0.47	0.00	0.05	0.00	0.00	0.49	0.00	0.00	0.92
43.00	6.61	0.00	0.19	1.01	0.00	0.99	0.00	0.00	0.00	1.25	1.24	0.39	0.00	0.00	3.93	0.00	0.99	0.00	0.53	0.49	0.00	0.00	0.28
44.00	6.59	0.00	0.00	1.32	0.00	0.16	0.00	0.00	0.00	0.00	1.01	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
45.00	6.61	0.00	1.08	1.60	0.00	0.04	0.00	0.00	0.00	0.22	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	1.22	0.00	0.00	0.31
46.00	6.59	0.00	0.02	0.99	0.00	0.00	1.34	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
47.00	6.61	0.00	0.26	0.00	0.00	0.49	0.00	0.00	0.00	0.34	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.64	0.00	0.00	1.26
48.00	6.59	0.00	1.10	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.60	0.00	0.00	0.00	0.99	0.00	0.00	0.00	1.31	0.02	0.00	0.00	0.60
