Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.172s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	8.05	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.77	0.00	0.24	0.00	0.00
3.00	8.10	7.20	0.00	0.26	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.21	0.00	0.00	0.00	0.00
4.00	8.10	7.21	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.48	0.00	0.21	0.00	0.00
5.00	8.10	7.20	0.53	0.39	0.00	0.00	0.00	1.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.73	0.00	0.12	0.07	0.00
6.00	8.10	7.21	0.29	0.29	0.02	0.00	0.00	0.00	0.07	0.00	0.01	0.09	0.00	0.00	0.00	0.00	0.49	0.14	0.14	0.09	0.00
7.00	8.10	7.20	0.07	1.20	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.09	0.00	0.14	0.99
8.00	8.09	7.20	0.00	0.80	0.00	0.00	0.00	1.40	0.14	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.93	0.25	0.00	0.09	0.00
9.00	8.10	7.21	0.67	0.61	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.78	0.16	0.00	0.12	0.49
10.00	8.10	7.20	1.08	0.68	0.00	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.77	0.02	0.07	0.05	0.53
11.00	8.10	7.21	0.40	0.00	0.01	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	1.19	0.00	0.31	0.35	0.24
12.00	8.10	7.20	0.72	0.00	0.00	0.00	0.00	1.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.95	0.00	0.27	0.28	0.08
13.00	8.10	7.20	0.00	0.00	0.00	0.00	0.00	1.59	0.00	0.00	0.00	1.33	0.00	0.00	0.00	0.00	1.22	0.00	0.09	0.40	0.04
14.00	8.09	7.21	0.00	0.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.15	0.07	0.16	0.16	0.02
15.00	8.10	7.20	0.00	0.82	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.05	0.28	0.35	0.64
16.00	8.10	7.21	1.12	0.16	0.07	0.00	0.00	0.49	0.00	0.00	0.00	0.92	0.00	0.00	0.00	0.00	0.89	0.21	0.21	0.33	0.00
17.00	8.10	7.20	0.09	0.87	0.00	0.00	0.00	1.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.48	0.13	0.09	0.00	1.44
18.00	8.10	7.21	0.05	0.49	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	1.01	0.16	0.33	0.00	0.00
19.00	8.10	7.20	0.00	0.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.13	0.24	0.19	0.00	0.00
20.00	8.09	7.20	0.06	0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.33	0.59	0.00	0.00
21.00	8.10	7.21	0.55	0.66	0.00	0.00	0.00	1.98	0.00	0.00	0.00	0.06	0.00	0.01	0.00	0.00	2.64	0.22	0.21	0.00	0.41
22.00	8.10	7.20	0.35	0.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	1.46	0.02	0.45	0.00	0.00
23.00	8.10	7.21	0.19	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.51	0.13	0.28	0.12	0.00
24.00	8.10	7.20	0.57	0.49	0.00	0.00	0.00	2.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.52	0.39	0.07	0.35	0.00
25.00	8.10	7.20	0.06	0.53	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.66	0.40	0.00	0.33	0.00
26.00	8.09	7.21	0.46	0.18	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.73	0.00	0.00	0.61	0.49
27.00	8.10	7.20	0.52	0.00	0.00	0.00	0.00	0.00	0.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.40	0.19	0.00	0.05	1.37
28.00	8.10	7.21	0.04	0.73	0.00	0.00	0.00	2.46	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.16	0.09	0.09	0.00
29.00	8.10	7.20	0.47	0.93	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	1.48	0.07	0.26	0.00	0.00
30.00	8.10	7.20	2.72	0.92	0.40	0.00	0.00	1.01	0.00	0.00	0.21	0.15	0.00	0.00	0.00	0.00	1.45	0.00	0.00	0.28	0.00
31.00	8.10	7.21	2.66	0.19	0.00	0.00	0.00	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.74	0.00	0.27	0.21	0.00	0.52	0.49
32.00	8.10	7.20	0.00	0.41	0.00	0.00	0.00	0.00	0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.74	0.19	0.00	0.26	1.46
33.00	8.09	7.21	1.79	1.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	1.40	0.66	0.00	0.12	0.21
34.00	8.10	7.20	2.72	1.57	0.00	0.00	0.00	1.31	1.34	0.00	0.05	1.25	0.00	0.00	0.00	0.00	0.99	0.45	0.00	0.12	0.00
35.00	8.10	7.21	1.99	1.35	0.00	0.00	0.00	2.18	0.79	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.00	0.85	0.00
36.00	8.10	7.20	0.05	1.41	0.00	0.00	0.00	1.94	1.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.26	0.97	0.00	0.00	0.00
37.00	8.10	7.20	1.86	1.37	1.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.33	0.00	0.68	0.00
38.00	8.10	7.21	0.09	0.65	0.00	0.00	0.00	1.22	1.86	0.00	0.00	0.00	0.00	0.00	0.40	0.00	0.49	0.33	0.00	0.57	0.49
39.00	8.09	7.20	0.37	0.71	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.80	0.00
40.00	8.10	7.21	0.15	1.78	0.04	0.00	0.00	0.81	0.44	0.00	0.00	0.01	0.00	0.00	0.42	0.00	0.00	0.22	0.00	0.16	0.00
41.00	8.10	7.20	0.00	1.48	0.00	0.00	0.00	1.60	0.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.40	0.00
42.00	8.10	7.20	0.00	1.63	0.00	0.00	0.00	0.00	1.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.38	0.00	0.00	0.00
43.00	8.10	7.21	0.49	3.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	3.43	0.24	0.00	0.00	0.00
44.00	8.10	7.20	0.24	1.68	0.12	0.00	0.00	1.24	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.37	0.00	0.28	0.48
45.00	8.09	7.21	0.01	0.00	0.04	0.00	0.00	0.99	0.19	0.00	0.00	0.00	0.00	0.02	0.00	0.00	2.17	0.28	0.00	0.40	1.20
46.00	8.10	7.20	0.00	0.00	0.00	0.00	0.00	0.00	2.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.92	0.00	0.00	0.00	0.00
47.00	8.10	7.21	0.82	0.00	0.46	0.00	0.00	0.00	0.00	0.00	0.73	0.00	0.00	0.06	0.00	0.00	1.35	0.29	0.00	0.00	0.00
48.00	8.10	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.64	0.75	0.00	0.00	0.00
49.00	8.10	7.20	0.49	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.42	0.00	0.00	0.00
50.00	8.10	7.21	1.30	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.67	0.00	1.94	0.46	0.00	0.00	0.00
51.00	8.09	7.20	0.75	0.00	0.00	0.00	0.00	3.01	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	4.18	0.38	0.00	0.35	0.00
52.00	8.10	7.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.14	0.52	0.00	0.00	0.49
53.00	8.10	7.20	1.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	3.29	0.78	0.00	0.24	0.00
54.00	8.10	7.20	1.32	8.11	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.92	0.00	0.00	0.64	0.00
55.00	8.10	7.21	0.00	0.49	0.00	0.00	0.00	1.70	2.85	0.00	0.00	1.85	0.00	0.00	0.00	0.00	3.06	0.12	0.00	0.54	0.00
56.00	8.10	7.20	0.06	1.31	0.00	0.00	0.00	0.00	0.00	0.00	0.44	2.36	0.00	0.00	0.00	0.00	1.37	0.09	0.00	0.61	0.00
57.00	8.10	7.21	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.42	0.00	0.00	0.00	0.00	0.00	0.38	0.00	0.71	0.00
58.00	8.09	7.20	0.92	0.00	0.07	0.00	0.00	0.00	1.34	0.00	0.00	0.09	0.00	0.00	0.00	0.00	2.24	0.66	0.62	0.47	0.00
59.00	8.10	7.20	0.00	0.00	0.00	0.00	0.00	1.47	1.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.45	0.51	0.29	1.18	1.28
60.00	8.10	7.21	0.20	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	1.83	0.00	0.48	1.11	0.00
61.00	8.10	7.20	1.22	0.25	0.00	0.00	0.00	0.00	0.00	1.60	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.97	0.66	0.00
62.00	8.10	7.21	0.00	1.77	0.00	0.00	0.00	1.24	1.42	0.00	0.00	0.71	0.00	0.00	0.00	0.00	1.61	0.00	0.54	0.00	0.00
63.00	8.10	7.20	0.49	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.26	0.00	0.00	0.00	0.00	1.86	0.00	0.52	0.16	0.49
64.00	8.09	7.21	1.05	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	2.33	0.31	0.05	0.35	1.26
65.00	8.10	7.20	0.00	1.37	0.00	0.00	0.00	1.88	0.49	0.00	0.00	1.15	0.00	0.00	0.00	0.00	0.00	0.47	0.94	0.38	0.00
66.00	8.10	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.54	0.71	0.00
67.00	8.10	7.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.12	0.33	0.82
68.00	8.10	7.20	1.32	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.57	0.00	0.00	0.00	0.24	0.00	2.40	0.33	0.00	0.00	0.27
69.00	8.10	7.21	0.45	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.01	0.05	0.00	0.99	0.27	0.00	0.00	0.00
70.00	8.09	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.40	0.42	0.49	0.00	0.00
71.00	8.10	7.20	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	1.32	0.94	0.21	0.00	0.00
72.00	8.10	7.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.73	0.00	0.21	0.00	0.97
73.00	8.10	7.20	0.49	0.00	0.53	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	1.78	0.61	0.94	0.00	0.00
74.00	8.10	7.21	1.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.25	0.24	0.59	0.00	1.39
75.00	8.10	7.20	2.81	2.32	1.70	0.00	0.00	0.00	0.99	0.49	1.22	0.00	0.00	0.00	0.00	0.00	1.95	0.00	0.88	0.00	0.00
76.00	8.09	7.20	0.44	0.20	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.79	0.00
77.00	8.10	7.21	0.06	2.47	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.20	0.00	0.21	0.59	0.00
78.00	8.10	7.20	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.02	0.65	0.45	1.17
79.00	8.10	7.21	0.49	1.98	0.00	0.00	0.00	0.99	2.05	0.01	0.00	0.00	0.00	0.00	0.00	0.00	1.12	0.53	0.13	0.59	0.85
80.00	8.10	7.20	0.00	1.83	0.00	0.00	0.00	0.95	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	1.06	2.34
81.00	8.10	7.21	0.64	0.00	0.00	0.00	0.00	1.70	0.00	0.00	0.00	0.00	0.00	0.00	0.35	0.00	1.75	0.00	0.00	0.71	1.25
82.00	8.10	7.20	2.70	2.32	0.25	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.32	0.00	2.18	0.00	0.00	0.80	0.49
83.00	8.09	7.20	1.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.75	0.00
84.00	8.10	7.21	2.50	1.91	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	2.37	0.00	0.00	0.00	1.32
85.00	8.10	7.20	0.06	0.99	0.00	0.00	0.00	2.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.28	0.00	0.98	0.00	0.00
86.00	8.10	7.21	1.86	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.35	0.00	2.65	0.00	0.59	0.00	0.00
87.00	8.10	7.20	0.00	1.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.01	0.00	1.60
88.00	8.10	7.20	2.14	3.01	0.18	0.00	0.00	1.63	0.00	0.65	0.00	0.00	0.00	0.00	0.09	0.00	1.73	0.00	0.73	0.00	2.41
89.00	8.09	7.21	0.00	0.07	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.86	0.00	0.00	0.00	0.00	1.32	0.00	0.45	0.00	1.94
90.00	8.10	7.20	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.28	0.00	1.80	0.00	0.61	0.00	0.00
91.00	8.10	7.21	1.72	1.54	0.00	0.00	0.00	1.46	1.19	0.26	0.00	1.31	0.00	0.00	0.06	0.00	0.99	0.19	0.57	0.04	0.00
92.00	8.10	7.20	2.63	1.66	0.49	0.00	0.00	0.00	0.49	0.82	0.16	0.38	0.00	0.07	0.00	0.00	0.87	0.59	0.75	0.82	0.49
93.00	8.10	7.21	0.00	0.31	0.00	0.00	0.00	0.00	1.71	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	1.41	0.12	0.57	1.47
94.00	8.10	7.20	0.49	0.00	0.00	0.00	0.00	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.51	0.78	0.59
95.00	8.09	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.38	0.42	0.00
96.00	8.10	7.21	1.98	0.00	0.00	0.00	0.05	1.28	1.39	0.00	0.00	0.49	0.00	0.00	0.00	0.00	1.80	0.00	0.28	0.59	0.00
97.00	8.10	7.20	1.51	0.00	0.00	0.00	0.00	0.00	1.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.24	0.37	0.40	0.47	0.00
98.00	8.10	7.21	2.16	0.00	0.46	0.00	0.00	0.49	1.38	0.05	0.00	0.00	0.00	0.01	0.00	0.00	2.97	0.51	0.78	0.73	1.26
99.00	8.10	7.20	1.90	0.99	0.00	0.00	0.00	1.64	0.49	0.00	0.00	0.00	0.00	0.01	0.00	0.00	1.06	0.31	0.66	0.31	0.00
100.00	8.10	7.20	0.00	0.00	0.00	0.00	0.00	1.37	0.93	0.00	0.00	0.13	0.00	0.00	0.00	0.00	1.88	0.00	0.28	0.31	0.00
101.00	8.09	7.21	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.16	0.41
