Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.322s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	10.49	0.28	0.00	1.05	0.34	0.00	0.00	0.00	0.00	0.00	0.00	0.27
3.00	10.50	0.55	0.00	2.44	0.05	0.00	0.55	0.00	0.00	0.00	0.00	0.62
4.00	10.49	0.12	0.00	1.58	1.95	0.00	0.00	0.00	0.00	0.00	0.01	1.34
5.00	10.50	0.20	0.00	0.37	1.42	0.00	0.00	0.00	0.00	0.00	0.00	0.52
6.00	10.50	0.04	0.00	0.00	1.44	0.00	0.00	0.00	0.00	0.00	0.00	0.41
7.00	10.49	0.48	0.00	0.00	1.25	0.00	0.01	0.00	0.00	0.00	0.00	0.86
8.00	10.50	1.10	0.00	0.00	1.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	10.50	0.95	0.00	0.00	1.19	0.00	0.00	0.00	0.00	0.00	0.00	0.05
10.00	10.49	3.14	0.00	1.10	2.05	0.00	0.00	0.00	0.00	0.00	0.00	2.05
11.00	10.50	1.08	0.00	0.87	1.61	0.00	0.00	0.00	0.00	0.00	0.00	2.03
12.00	10.50	0.62	0.00	1.01	2.61	0.00	0.00	0.00	0.00	0.00	0.01	0.54
13.00	10.49	1.22	0.00	0.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.40
14.00	10.50	1.67	0.00	0.87	2.96	0.00	0.00	0.00	0.01	0.00	0.04	0.99
15.00	10.50	2.63	0.00	2.91	5.72	0.00	0.00	0.00	0.00	0.00	0.00	1.50
16.00	10.49	2.13	0.00	0.46	1.54	0.00	0.00	0.00	0.00	0.00	0.01	1.37
17.00	10.50	3.78	0.00	1.67	5.56	0.00	0.00	0.00	0.07	0.00	1.64	0.77
18.00	10.49	1.84	0.00	0.21	0.59	0.00	0.00	0.00	0.00	0.00	0.00	0.20
19.00	10.50	0.31	0.00	0.92	0.24	0.00	0.00	0.00	0.00	0.00	0.07	0.42
20.00	10.50	0.92	0.00	2.52	2.99	0.00	0.00	0.00	0.00	0.00	0.39	0.79
21.00	10.49	0.31	0.00	4.06	3.36	0.00	1.05	0.00	0.00	0.00	0.00	1.28
22.00	10.50	1.47	0.00	2.84	2.86	0.00	0.49	0.00	0.00	0.00	0.01	0.44
23.00	10.50	1.21	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.98
24.00	10.49	0.69	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.00	1.51
25.00	10.50	1.64	0.00	0.00	1.81	0.00	0.00	0.00	0.00	0.00	0.00	1.52
26.00	10.50	1.25	0.00	4.36	3.37	0.00	0.49	0.00	0.37	0.00	0.78	3.11
27.00	10.49	2.41	0.00	0.66	2.72	0.00	0.00	0.00	0.00	0.00	0.01	0.00
28.00	10.50	1.37	0.00	0.00	0.32	0.00	0.00	0.00	0.00	0.00	0.00	1.15
29.00	10.50	2.64	0.00	1.63	0.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	10.49	2.58	0.00	2.56	0.59	0.00	0.00	0.00	0.00	0.00	0.00	1.27
31.00	10.50	0.87	0.00	1.50	0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.06
32.00	10.49	1.05	0.00	3.16	1.30	0.00	0.00	0.00	0.00	0.00	0.00	0.74
33.00	10.50	2.65	0.00	0.92	3.31	0.00	0.00	0.00	0.00	0.00	0.00	1.84
34.00	10.50	0.80	0.00	1.85	0.78	0.00	0.49	0.00	0.00	0.00	0.00	0.66
35.00	10.49	1.10	0.00	1.66	1.57	0.00	0.00	0.00	0.00	0.00	0.00	1.11
36.00	10.50	1.14	0.00	2.14	2.20	0.00	0.00	0.00	0.00	0.00	0.00	0.97
37.00	10.50	0.52	0.00	0.73	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.87
38.00	10.49	0.02	0.00	1.72	2.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	10.50	2.43	0.00	3.47	2.31	0.00	0.49	0.00	0.00	0.00	0.00	0.60
40.00	10.50	1.60	0.00	2.64	2.52	0.00	0.00	0.00	0.00	0.00	0.00	1.98
41.00	10.49	2.61	0.00	0.00	3.86	0.00	0.00	0.00	0.00	0.00	0.81	2.12
42.00	10.50	1.50	0.00	4.59	2.53	0.00	0.64	0.00	0.00	0.00	0.00	2.06
43.00	10.50	2.72	0.00	0.93	2.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00
44.00	10.49	0.69	0.00	2.28	2.47	0.00	0.00	0.00	0.00	0.00	0.00	0.49
45.00	10.50	0.61	0.00	3.36	4.20	0.00	1.15	0.00	0.00	0.00	0.00	0.21
46.00	10.50	3.90	0.00	3.74	2.58	0.00	0.00	0.00	0.00	0.00	0.00	1.14
47.00	10.49	1.72	0.00	0.57	1.26	0.00	0.00	0.00	0.00	0.00	0.01	1.84
48.00	10.50	1.04	0.00	2.28	4.88	0.00	0.00	0.00	0.00	0.00	0.01	1.24
49.00	10.49	3.17	0.00	2.71	2.59	0.00	0.00	0.00	0.00	0.00	1.66	1.95
50.00	10.50	0.22	0.00	3.39	2.38	0.00	0.24	0.00	0.00	0.00	0.00	2.32
51.00	10.50	1.26	0.00	2.07	0.00	0.00	0.84	0.00	0.00	0.00	0.00	0.54
52.00	10.49	1.79	0.00	1.11	2.14	0.00	0.22	0.00	0.00	0.00	0.01	0.00
53.00	10.50	0.87	0.00	0.75	1.87	0.00	0.00	0.00	0.00	0.00	0.01	2.24
54.00	10.50	1.00	0.00	0.00	0.87	0.00	0.00	0.00	0.00	0.00	0.01	2.63
55.00	10.49	2.98	0.00	2.37	2.54	0.00	1.52	0.00	0.00	0.00	0.01	0.00
56.00	10.50	1.66	0.00	3.10	2.37	0.00	0.38	0.00	0.00	0.00	0.00	2.32
57.00	10.50	0.00	0.00	4.49	0.35	0.00	0.00	0.00	0.00	0.00	0.01	2.57
58.00	10.49	0.80	0.00	1.73	2.04	0.00	0.00	0.00	0.00	0.00	0.39	0.39
59.00	10.50	3.33	0.00	0.91	1.66	0.00	0.01	0.00	0.00	0.00	0.51	0.48
60.00	10.50	3.03	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	3.45
61.00	10.49	2.23	0.00	2.97	2.31	0.00	0.28	0.00	0.00	0.00	0.06	0.98
62.00	10.50	0.00	0.00	2.84	2.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00
63.00	10.49	1.10	0.00	0.71	1.81	0.00	0.00	0.00	0.00	0.00	0.00	1.87
64.00	10.50	0.60	0.00	2.64	0.82	0.00	0.00	0.00	0.00	0.00	0.01	2.58
65.00	10.50	2.93	0.00	2.77	3.16	0.00	0.00	0.00	0.00	0.00	0.00	0.87
66.00	10.49	2.58	0.00	0.00	1.68	0.00	0.00	0.00	0.00	0.00	0.01	2.87
67.00	10.50	3.21	0.00	1.59	2.04	0.00	0.55	0.00	0.00	0.00	0.02	1.15
68.00	10.50	2.65	0.00	2.38	0.08	0.00	0.00	0.00	0.00	0.00	0.01	0.26
69.00	10.49	2.71	0.00	0.51	3.36	0.00	0.00	0.00	0.00	0.00	0.00	0.91
70.00	10.50	0.45	0.00	0.32	1.55	0.00	0.18	0.00	0.00	0.00	0.00	2.37
71.00	10.50	1.77	0.00	1.93	2.76	0.00	0.00	0.00	0.00	0.00	0.00	0.75
72.00	10.49	3.37	0.00	0.65	5.24	0.00	0.54	0.00	0.00	0.00	0.00	3.00
73.00	10.50	1.06	0.00	3.59	2.47	0.00	1.41	0.00	0.00	0.00	0.00	1.10
