Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.327s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	6.88	6.89	0.00	0.00	0.00	0.00	0.00	1.91	0.00	0.00	0.00
3.00	6.90	6.90	0.00	0.00	2.18	0.00	0.00	4.57	0.00	0.00	0.00
4.00	6.90	6.90	0.00	0.00	1.64	0.00	0.00	3.34	0.00	0.00	0.00
5.00	6.90	6.90	0.61	0.00	2.06	0.00	0.00	4.05	0.00	0.00	0.00
6.00	6.90	6.90	1.80	0.00	5.29	0.00	0.00	2.04	0.00	0.00	0.00
7.00	6.90	6.90	1.71	0.00	2.18	0.00	0.00	1.26	0.00	0.00	0.00
8.00	6.90	6.90	0.84	0.00	3.53	0.00	0.00	0.00	0.00	0.00	0.00
9.00	6.90	6.90	0.69	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	6.90	6.90	2.27	0.00	4.32	0.00	0.00	0.00	0.00	0.00	0.00
11.00	6.90	6.90	2.13	0.00	3.99	0.00	0.00	1.22	0.00	0.00	0.00
12.00	6.90	6.90	0.00	0.00	3.18	0.00	0.00	2.21	0.00	0.00	0.00
13.00	6.90	6.90	0.34	0.00	3.76	0.00	0.00	0.00	0.00	0.00	0.00
14.00	6.90	6.90	0.34	0.00	3.78	0.00	0.00	0.00	0.00	0.00	0.00
15.00	6.90	6.90	0.00	0.00	4.38	0.00	0.00	0.00	0.00	0.00	0.00
16.00	6.90	6.90	2.60	0.00	4.02	0.00	0.00	0.00	0.00	0.00	0.00
17.00	6.89	6.89	0.69	0.00	4.10	0.00	0.00	0.00	0.00	0.00	0.00
