Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.086s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	6.88	6.57	5.70	0.16	1.08	0.00	0.00	0.06	0.67	0.09	0.19	0.00	0.12	0.58	0.00	0.00	0.31	0.00	0.05	0.00
3.00	6.90	6.59	5.70	0.16	0.89	0.00	0.00	0.00	0.85	0.00	0.08	1.24	0.00	0.99	0.00	0.28	0.00	0.00	0.00	0.85
4.00	6.90	6.61	5.70	0.00	2.14	0.00	0.00	0.00	0.49	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.71
5.00	6.90	6.59	5.70	0.00	2.44	0.00	0.00	0.31	0.02	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.11	0.14	0.00	0.92
6.00	6.90	6.61	5.70	0.49	1.48	0.00	0.00	0.00	1.58	0.31	0.00	0.00	0.39	0.07	0.00	0.00	0.00	0.59	0.00	0.00
7.00	6.90	6.59	5.70	0.05	1.68	0.00	0.00	0.00	2.01	0.16	1.18	0.49	0.00	0.72	0.00	0.05	0.00	0.00	0.00	0.99
8.00	6.90	6.61	5.70	0.00	1.85	0.00	0.00	0.14	0.99	0.42	0.00	0.92	0.27	0.11	0.00	0.00	0.00	0.00	0.00	0.00
9.00	6.90	6.59	5.70	0.00	1.51	0.00	0.00	0.28	0.00	0.19	0.18	0.00	0.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	6.90	6.61	5.70	0.25	2.54	0.00	0.00	0.00	0.00	0.24	0.47	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.39	0.00
11.00	6.90	6.59	5.70	0.18	1.55	0.00	0.00	2.39	1.25	0.09	0.49	0.49	0.00	0.33	0.00	0.00	0.00	0.00	0.00	0.00
12.00	6.90	6.61	5.70	0.07	5.12	0.00	0.00	0.61	1.54	0.00	0.00	0.00	1.47	0.00	0.00	0.00	0.49	0.00	0.00	0.00
13.00	6.90	6.59	5.70	2.20	3.01	0.00	0.00	0.00	0.73	0.00	0.00	0.00	1.20	0.00	0.00	0.02	0.15	0.01	0.00	0.00
14.00	6.90	6.61	5.70	1.48	4.20	0.00	0.00	1.84	3.58	1.20	0.49	0.00	0.38	0.64	0.00	0.27	1.11	0.21	0.00	0.00
15.00	6.90	6.59	5.70	0.00	0.00	0.00	0.80	1.61	1.95	1.51	1.83	0.31	0.00	1.84	0.00	0.00	0.28	0.78	0.00	0.00
16.00	6.90	6.59	5.70	1.47	0.00	0.00	0.00	0.16	0.51	0.00	0.04	0.00	0.00	0.89	0.00	0.00	0.54	0.00	0.00	0.26
17.00	6.89	6.61	5.70	0.00	0.28	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.52	0.00	0.00	0.18	0.33	0.00	0.00
18.00	6.90	6.59	5.70	1.61	2.01	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.75	0.37	0.00	0.00	0.00	0.00	0.00	0.77
19.00	6.90	6.61	5.70	0.80	2.05	0.00	0.05	0.00	2.89	0.00	2.14	2.07	1.72	0.61	0.00	0.00	0.00	0.51	0.00	0.00
20.00	6.90	6.59	5.70	1.31	0.00	0.00	0.00	0.00	0.28	0.00	2.07	0.44	0.82	0.00	0.00	0.00	0.00	0.12	0.00	1.45
21.00	6.90	6.61	5.70	2.27	0.00	0.00	0.48	0.00	4.86	0.54	0.00	1.75	0.82	1.40	0.00	0.00	0.00	1.32	0.00	0.68
22.00	6.90	6.59	5.70	2.97	2.46	0.00	0.00	0.00	2.63	0.42	0.00	2.38	0.00	0.00	0.00	0.09	0.49	0.09	0.00	0.13
23.00	6.90	6.61	5.70	0.40	3.40	0.00	0.00	2.12	0.25	0.00	1.71	1.24	0.00	0.05	0.00	0.02	0.00	0.80	0.00	0.00
24.00	6.90	6.59	5.70	2.11	0.32	0.00	0.00	0.49	3.98	0.85	0.00	0.00	0.11	0.00	0.00	0.04	0.02	1.90	0.34	0.00
25.00	6.90	6.61	5.70	0.28	3.25	0.00	0.00	0.11	0.89	0.09	1.78	0.00	0.15	0.12	0.00	0.00	0.48	1.51	0.14	0.01
26.00	6.90	6.59	5.70	0.31	0.00	0.00	0.00	0.16	0.01	0.00	0.57	1.86	0.26	0.00	0.00	0.00	0.31	0.00	0.52	0.49
27.00	6.90	6.61	5.70	1.13	2.16	0.00	0.00	0.54	0.61	0.00	1.35	0.13	1.13	2.80	0.00	0.00	0.00	0.15	0.00	0.00
28.00	6.90	6.59	5.70	0.00	2.63	0.00	0.00	0.64	0.00	0.09	0.99	0.00	2.71	0.39	0.00	0.00	0.72	0.00	0.00	0.45
29.00	6.90	6.59	5.70	0.00	4.26	0.00	0.00	0.00	0.00	0.32	1.65	0.99	0.48	2.26	0.00	0.00	0.92	1.21	0.00	0.49
30.00	6.90	6.61	5.71	0.49	4.02	0.00	0.00	0.49	0.47	0.73	0.26	0.01	0.99	0.15	0.00	0.00	0.49	0.00	0.00	0.00
31.00	6.90	6.59	5.70	1.26	1.33	0.00	0.00	0.51	0.12	0.00	1.47	0.00	0.00	0.48	0.00	0.00	0.00	0.00	0.00	0.00
32.00	6.90	6.61	5.70	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.26	0.00	0.00	0.64	0.00	0.00	0.55	0.00	0.00	0.00
33.00	6.90	6.59	5.70	0.00	3.04	0.00	0.00	0.62	8.33	0.26	0.00	0.00	0.00	0.00	0.00	0.00	1.53	0.40	0.00	0.33
34.00	6.89	6.61	5.70	0.00	1.86	0.00	0.00	0.28	1.79	0.00	0.21	0.00	0.49	2.14	0.00	0.00	0.57	1.60	0.29	0.20
35.00	6.90	6.59	5.70	0.00	0.54	0.00	0.00	0.00	1.35	2.51	0.49	0.00	0.00	1.99	0.00	0.00	1.90	0.99	1.08	0.65
36.00	6.90	6.61	5.70	1.80	3.96	0.00	0.00	0.00	2.70	0.49	0.00	1.68	0.00	0.24	0.00	0.00	0.24	0.00	0.37	0.32
37.00	6.90	6.59	5.70	0.00	1.18	0.00	0.00	0.00	2.06	0.80	0.00	0.00	1.25	0.49	0.00	0.00	0.41	0.35	0.00	0.00
38.00	6.90	6.61	5.70	0.00	1.37	0.00	0.00	0.01	0.14	0.00	0.45	0.01	0.00	0.82	0.00	0.00	0.04	1.48	0.00	1.20
39.00	6.90	6.59	5.70	1.38	0.00	0.00	0.00	0.39	3.00	1.46	0.99	0.49	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.78
40.00	6.90	6.61	5.70	1.39	1.30	0.00	0.00	0.00	1.54	0.28	0.24	1.44	0.94	0.00	0.00	0.00	0.42	0.00	0.00	0.32
41.00	6.90	6.59	5.70	1.64	0.00	0.00	0.97	0.00	2.59	1.60	0.06	0.99	0.00	0.53	0.00	0.06	0.05	0.97	0.00	0.49
42.00	6.90	6.59	5.70	1.27	1.81	0.00	0.00	0.01	0.61	1.33	0.97	2.54	0.00	0.99	0.00	0.41	0.40	0.00	0.00	0.04
43.00	6.90	6.61	5.70	1.01	1.73	0.00	0.00	0.49	1.91	0.00	0.05	1.10	0.85	0.00	0.00	0.37	0.47	0.13	0.00	0.00
