Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.088s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	6.58	6.28	6.29	0.00	0.00	0.00	0.13	0.98	0.00	0.00	1.40	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.78	0.00
3.00	6.59	6.30	6.30	0.00	0.00	0.28	0.00	0.00	0.00	0.00	2.40	0.02	0.25	0.00	0.31	0.14	0.00	0.00	0.00	0.00
4.00	6.61	6.30	6.30	1.45	0.00	0.11	0.00	1.54	0.00	0.00	0.39	0.05	0.00	0.25	0.00	0.00	0.00	0.00	0.87	0.40
5.00	6.59	6.30	6.30	0.31	0.00	0.00	0.75	0.00	0.00	0.00	0.85	0.00	0.49	0.00	0.00	0.00	0.00	0.46	1.05	0.00
6.00	6.61	6.30	6.30	0.33	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.16	0.12	0.00	0.38	0.00	0.00	1.41	1.37
7.00	6.59	6.30	6.30	0.00	0.00	0.00	0.00	0.09	0.00	0.02	0.00	0.12	0.35	0.00	0.00	0.19	0.00	0.49	0.64	0.00
8.00	6.61	6.30	6.30	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.00	0.12	1.15	0.05	0.00	0.00	0.00	2.07	1.12	0.00
9.00	6.59	6.30	6.30	1.97	0.00	0.00	0.00	1.98	0.00	0.20	0.00	0.00	0.00	0.00	1.26	0.01	0.00	0.00	0.64	0.00
10.00	6.61	6.30	6.30	0.00	0.00	0.00	0.51	0.99	0.00	0.00	2.83	0.14	0.00	0.00	0.07	0.00	0.00	0.16	0.72	0.49
11.00	6.59	6.30	6.30	0.00	0.00	0.73	0.00	0.40	0.18	0.42	1.41	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21
12.00	6.61	6.30	6.30	0.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.99
13.00	6.59	6.30	6.30	0.00	0.00	0.00	0.00	1.46	0.00	0.16	1.21	0.22	0.33	1.31	0.00	0.00	0.00	0.00	0.00	0.00
14.00	6.61	6.30	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.42	0.21	0.46	0.11	0.00	0.04	0.00	0.00	0.07	0.00
15.00	6.59	6.30	6.30	0.07	0.00	0.00	0.00	0.00	0.00	0.02	0.49	0.00	0.00	0.00	0.00	0.09	0.00	0.28	0.60	0.00
16.00	6.59	6.30	6.30	1.21	0.00	0.00	0.02	1.58	0.00	0.00	0.05	0.00	0.47	0.00	0.00	0.42	0.00	1.14	1.65	0.13
17.00	6.61	6.30	6.30	0.00	0.00	0.00	0.14	0.00	0.00	0.02	0.00	0.00	0.00	0.49	0.00	0.60	0.00	0.49	0.15	0.49
18.00	6.59	6.30	6.30	0.00	0.00	0.08	0.00	0.02	0.00	0.01	0.42	0.00	2.79	0.00	0.00	0.00	0.00	1.37	0.31	0.00
19.00	6.61	6.30	6.30	0.00	0.00	0.00	0.00	0.27	0.00	0.24	1.25	0.14	0.26	0.00	0.00	0.00	0.00	1.22	1.46	0.00
20.00	6.59	6.30	6.30	0.00	0.00	0.00	0.21	0.25	0.00	0.05	0.00	0.16	0.33	0.00	0.68	0.01	0.00	0.00	0.47	0.49
21.00	6.61	6.30	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.07	0.82	0.00	0.00	0.00	0.00	0.00	0.33	0.00
22.00	6.59	6.30	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.07	1.38	0.00	0.33	0.00	0.00	0.14	0.00
23.00	6.61	6.30	6.30	0.00	0.00	0.00	0.00	0.49	0.00	0.01	0.00	0.00	0.24	0.00	0.00	0.69	0.00	0.00	0.09	0.00
24.00	6.59	6.30	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.45	0.00	0.21	0.53	2.24	0.19	0.38	0.00	0.00	0.49	0.00
25.00	6.61	6.30	6.30	0.00	0.00	0.07	0.00	0.00	0.00	0.26	2.79	0.00	0.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	6.59	6.30	6.30	0.49	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.07	0.00	0.08	1.47	0.25	0.00	0.54	0.00	0.00
27.00	6.61	6.30	6.30	0.00	0.00	0.00	0.66	0.00	0.00	0.00	0.00	0.09	0.00	0.02	0.99	0.44	0.00	0.00	0.00	0.00
28.00	6.59	6.30	6.30	0.07	0.00	0.00	0.00	0.99	0.00	0.28	2.96	0.00	0.00	0.42	1.10	0.40	0.00	0.00	0.09	0.00
29.00	6.59	6.30	6.30	0.00	0.00	0.00	0.20	0.00	0.00	0.28	3.43	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.54	1.64
30.00	6.61	6.30	6.30	0.00	0.00	0.00	0.00	0.29	0.00	0.00	0.15	0.62	1.31	0.81	0.00	2.74	0.00	0.61	0.41	0.00
31.00	6.59	6.30	6.30	1.31	0.00	0.00	0.01	0.00	0.07	0.66	1.32	0.13	1.17	0.49	0.00	0.00	0.00	0.25	2.80	0.00
32.00	6.61	6.30	6.30	0.00	0.00	0.00	0.48	0.00	0.01	0.45	0.21	0.61	0.00	0.00	0.00	0.00	0.51	0.00	1.42	0.49
33.00	6.59	6.30	6.30	1.28	0.00	0.00	1.38	1.25	0.14	0.45	2.83	0.57	0.48	0.97	0.99	0.00	0.00	0.00	0.00	0.00
34.00	6.61	6.30	6.30	0.00	0.00	0.00	0.00	0.16	0.00	0.00	1.93	0.45	0.33	0.05	1.20	0.00	0.00	0.20	0.00	1.74
35.00	6.59	6.30	6.30	0.00	0.00	0.00	1.15	1.44	0.75	0.28	2.83	0.19	0.09	0.54	0.00	0.00	0.49	1.63	1.37	1.05
36.00	6.61	6.30	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.09	3.21	0.71	0.64	1.31	0.00	0.00	0.00	0.89	4.30	0.99
37.00	6.59	6.30	6.30	0.00	0.00	0.00	1.25	1.37	0.00	0.00	0.18	1.52	1.08	0.24	0.09	2.21	0.27	0.00	2.12	0.00
38.00	6.61	6.30	6.30	0.49	0.00	0.00	0.99	0.00	0.00	0.05	0.49	0.99	0.04	0.00	1.34	0.16	0.00	0.00	0.00	0.49
39.00	6.59	6.30	6.30	0.00	0.00	0.00	0.37	1.46	0.00	0.05	0.00	0.06	0.49	1.63	0.00	0.53	0.00	0.00	1.22	1.32
40.00	6.61	6.30	6.30	0.99	0.00	0.00	0.21	0.49	0.00	0.12	1.35	0.49	0.00	0.00	0.78	0.99	0.12	0.02	0.42	0.00
41.00	6.59	6.30	6.30	0.00	0.00	0.00	0.08	0.00	0.00	0.00	2.50	0.49	0.74	0.00	0.88	1.39	0.14	0.88	2.78	0.99
42.00	6.59	6.30	6.30	1.05	0.00	0.00	0.00	0.07	0.00	0.18	0.00	0.00	0.67	0.00	1.34	0.49	0.00	1.30	0.00	0.05
43.00	6.61	6.30	6.30	0.00	0.00	0.00	0.99	0.00	0.00	0.00	2.12	0.99	0.00	0.00	0.00	0.85	0.00	0.00	2.43	0.00
44.00	6.59	6.30	6.30	1.64	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	2.20	1.55	1.19	0.24	0.00	0.18	1.14	0.00
45.00	6.61	6.30	6.30	1.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.34	0.31	0.00	0.00	0.00	0.98	1.41	1.26
46.00	6.59	6.30	6.30	1.75	0.00	0.00	0.00	0.99	0.00	0.64	3.18	1.75	0.00	0.00	1.24	3.11	0.00	0.09	0.00	0.00
47.00	6.61	6.30	6.30	1.77	0.00	0.00	0.00	0.00	0.00	0.42	0.00	0.00	0.00	0.04	0.00	0.60	0.00	0.00	0.00	0.00
48.00	6.59	6.30	6.30	0.00	0.00	0.00	0.00	1.35	0.00	0.04	4.13	0.00	0.00	0.33	1.48	1.40	0.00	0.00	0.00	0.00
49.00	6.61	6.30	6.30	0.00	0.00	0.00	0.00	0.00	0.24	0.16	1.54	0.00	0.08	0.00	1.63	0.39	0.00	0.00	1.25	0.00
50.00	6.59	6.30	6.30	0.99	0.00	0.00	0.00	0.00	0.00	0.59	0.49	0.49	0.74	0.00	0.00	0.35	0.00	0.00	0.00	1.22
51.00	6.61	6.30	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.68	0.99	0.00	2.86	0.00	0.25	1.05	0.00	0.00	0.57	0.00
