Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.088s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	9.86	8.67	0.00	0.00	0.00	2.17	0.00	0.79	0.00	0.48	0.00	0.00	0.00	0.00	0.00	0.00
3.00	9.90	8.70	2.48	0.00	0.00	1.51	0.00	0.33	0.00	0.14	0.00	0.00	0.00	0.00	0.00	1.20
4.00	9.90	8.70	0.53	0.00	0.49	0.95	0.19	0.01	0.00	0.11	0.49	0.00	0.00	0.18	0.40	0.00
5.00	9.89	8.70	1.35	0.95	0.00	1.37	0.28	0.49	0.00	0.21	1.85	0.26	0.00	0.66	0.00	0.40
6.00	9.90	8.69	0.00	0.05	1.88	0.54	0.66	0.37	0.99	0.12	0.00	0.31	0.00	0.29	0.14	0.00
7.00	9.90	8.70	0.01	0.00	1.37	1.55	0.40	0.00	0.00	0.00	0.00	0.81	0.00	0.00	0.42	0.49
8.00	9.89	8.70	0.00	0.49	0.51	0.45	0.55	0.16	0.00	0.00	0.00	0.45	0.00	1.55	0.05	0.00
9.00	9.90	8.70	0.69	0.00	1.32	1.26	0.38	0.99	2.13	0.29	0.35	0.44	0.00	1.33	0.00	0.00
10.00	9.90	8.70	0.69	0.00	1.54	1.77	0.34	0.00	0.37	0.09	0.02	0.00	0.00	0.00	0.00	0.00
11.00	9.89	8.69	0.13	0.54	0.00	1.60	0.39	0.52	0.05	0.26	0.00	0.00	0.00	0.00	0.00	0.33
12.00	9.90	8.70	0.60	0.00	0.00	1.25	0.06	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.27
13.00	9.90	8.70	1.58	0.00	0.00	0.91	0.00	0.00	1.59	0.12	0.00	0.12	0.00	0.00	0.00	0.00
14.00	9.90	8.70	0.49	2.85	0.00	1.22	0.87	0.00	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.00
15.00	9.89	8.70	0.00	0.00	0.00	1.27	0.31	0.00	0.22	0.00	0.00	0.65	0.00	0.01	0.11	0.00
