Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.395s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	7.75	7.20	6.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	7.80	7.20	6.30	0.00	1.65	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04
4.00	7.81	7.21	6.30	0.00	1.83	0.47	0.00	0.00	0.39	0.00	1.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09
5.00	7.80	7.20	6.30	0.00	2.72	0.00	0.00	0.12	0.21	0.00	0.88	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00	0.05
6.00	7.80	7.21	6.30	0.00	1.18	0.00	0.00	0.00	0.01	0.00	1.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	7.81	7.20	6.30	0.00	4.25	0.00	0.00	0.49	2.73	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.37
8.00	7.80	7.20	6.30	0.00	1.14	0.00	0.00	0.00	3.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.55
9.00	7.80	7.21	6.30	0.00	1.79	0.00	0.00	1.32	0.00	0.00	1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.01
10.00	7.81	7.20	6.30	0.00	1.39	0.49	0.00	0.80	0.47	0.00	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02
11.00	7.80	7.21	6.30	0.00	0.99	0.00	0.00	2.14	0.00	0.00	0.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	7.81	7.20	6.30	0.00	5.17	0.00	0.00	0.00	2.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.64	0.00	0.00
13.00	7.80	7.20	6.30	0.00	5.03	0.62	0.00	4.59	1.20	0.00	0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00
14.00	7.80	7.21	6.30	0.00	1.48	0.00	0.00	0.05	1.66	0.00	1.64	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	7.81	7.20	6.30	0.00	4.93	0.00	0.00	0.00	0.00	0.00	3.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	7.80	7.21	6.30	0.00	1.28	0.00	0.00	1.11	0.00	0.00	1.84	0.00	0.00	0.00	0.00	0.00	0.00	0.86	0.00	0.00
17.00	7.80	7.20	6.30	0.00	3.64	0.00	0.00	0.80	1.54	0.00	3.79	0.00	0.14	0.00	0.00	0.00	0.00	0.49	0.00	0.37
18.00	7.81	7.21	6.30	0.00	1.57	0.00	0.00	1.91	0.00	0.00	2.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	7.80	7.20	6.30	0.00	3.56	0.00	0.00	0.00	1.21	0.00	4.27	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.15
20.00	7.80	7.20	6.30	0.00	3.27	0.00	0.00	0.49	0.00	0.00	4.09	0.00	0.00	0.00	0.00	0.00	0.00	0.61	0.00	0.00
21.00	7.81	7.21	6.30	0.00	1.94	0.00	0.00	0.00	1.42	0.00	5.08	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.02
22.00	7.80	7.20	6.30	0.00	2.10	0.49	0.00	1.11	0.00	0.00	1.73	0.00	0.00	0.00	0.00	0.00	0.00	0.71	0.00	0.00
23.00	7.81	7.21	6.30	0.00	1.99	0.00	0.00	0.49	0.00	0.00	4.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	7.80	7.20	6.30	0.00	0.28	0.00	0.00	0.00	1.42	0.00	4.85	0.00	0.59	0.00	0.00	0.00	0.00	0.00	0.00	0.26
25.00	7.80	7.20	6.30	0.00	3.23	0.00	0.00	0.80	0.73	0.00	0.33	0.00	0.91	0.00	0.00	0.00	0.00	0.00	0.00	0.15
26.00	7.81	7.21	6.30	0.00	2.20	0.24	0.00	2.16	0.00	0.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00
27.00	7.80	7.20	6.30	0.00	1.71	0.00	0.00	0.00	2.48	0.00	4.23	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.42
28.00	7.80	7.21	6.30	0.00	1.30	0.01	0.00	0.00	0.64	0.00	1.97	0.00	0.37	0.00	0.00	0.00	0.00	0.00	0.00	0.12
29.00	7.81	7.20	6.30	0.00	5.65	0.49	0.00	1.67	2.58	0.00	4.33	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.57
30.00	7.80	7.20	6.30	0.00	1.25	0.00	0.00	3.05	1.88	0.00	1.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.45
