Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.231s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	8.67	7.80	6.85	0.00	0.21	0.00	0.00	0.00	0.00	1.84	2.60	0.00	0.00	0.00	0.08
3.00	8.70	7.80	6.90	0.00	2.87	0.19	0.00	0.00	0.00	0.46	0.06	1.74	0.00	0.00	0.00
4.00	8.70	7.81	6.90	0.00	1.44	0.00	0.00	0.00	0.00	0.00	0.00	1.48	0.00	0.00	0.49
5.00	8.70	7.80	6.90	0.91	0.99	1.32	0.20	0.00	0.00	0.49	1.33	0.49	0.00	0.16	0.00
6.00	8.69	7.80	6.90	0.28	0.00	0.99	0.00	0.00	2.00	0.02	2.70	2.26	0.09	0.26	0.00
7.00	8.70	7.81	6.90	0.40	0.00	1.52	0.99	0.00	0.60	1.30	0.80	1.45	0.02	0.00	0.00
8.00	8.70	7.80	6.90	0.08	0.21	1.50	0.75	2.77	0.00	0.14	0.68	2.25	0.00	0.00	0.00
9.00	8.70	7.80	6.90	0.00	0.34	0.00	0.66	0.55	0.00	0.00	1.54	2.63	0.00	0.92	1.37
10.00	8.70	7.81	6.90	0.00	2.87	0.49	0.00	0.00	0.29	0.95	0.00	2.46	0.00	0.14	1.31
11.00	8.69	7.80	6.90	0.35	2.94	0.00	0.49	0.04	1.42	0.00	0.00	2.36	0.25	0.01	0.02
12.00	8.70	7.81	6.90	0.39	0.00	0.26	0.00	0.54	0.73	0.00	2.44	1.38	0.26	0.00	0.00
13.00	8.70	7.80	6.90	0.00	0.00	0.00	1.12	0.00	2.20	0.65	1.39	1.67	0.60	0.00	0.19
14.00	8.70	7.80	6.90	0.00	0.49	0.99	0.51	0.00	0.00	2.43	1.13	0.67	0.00	0.00	0.04
15.00	8.70	7.81	6.90	0.00	0.00	0.00	0.00	0.13	0.00	0.44	0.07	0.00	0.00	0.00	0.00
16.00	8.69	7.80	6.90	0.00	0.31	0.00	0.00	0.00	0.29	0.31	0.99	0.16	0.12	0.00	0.00
17.00	8.70	7.80	6.89	0.00	0.00	1.14	0.00	0.49	0.12	0.22	0.40	2.97	0.00	0.00	0.00
18.00	8.70	7.81	6.90	0.48	2.05	0.00	0.99	0.00	0.27	1.01	2.18	0.00	0.05	0.00	0.00
19.00	8.70	7.80	6.90	0.41	1.08	0.00	0.00	0.00	1.10	0.21	0.05	0.00	0.21	0.91	1.68
20.00	8.70	7.80	6.90	0.59	0.00	0.00	0.13	0.49	0.00	0.80	1.95	1.70	0.00	1.02	0.05
21.00	8.69	7.81	6.90	1.41	0.00	0.00	0.00	0.00	1.21	0.99	1.79	0.49	0.21	0.00	0.00
22.00	8.70	7.80	6.90	0.00	0.75	0.00	0.00	1.46	0.00	1.41	0.00	2.25	0.00	0.00	0.00
23.00	8.70	7.81	6.90	0.00	1.31	0.00	1.30	0.00	0.49	0.00	1.32	0.49	0.00	0.00	0.49
24.00	8.70	7.80	6.90	1.15	1.32	0.51	0.00	0.00	0.87	0.00	3.27	2.10	0.44	0.00	0.20
25.00	8.69	7.80	6.90	2.05	0.57	0.00	2.67	0.01	0.00	1.05	0.00	0.49	0.00	2.13	0.38
26.00	8.70	7.81	6.90	0.00	0.31	0.00	0.53	1.92	0.92	0.00	4.23	3.86	0.16	0.00	0.59
27.00	8.70	7.80	6.90	2.93	0.85	0.49	0.42	0.00	1.45	0.00	0.00	0.75	0.38	0.00	0.00
28.00	8.70	7.80	6.90	2.04	0.49	0.49	0.79	0.00	0.00	0.34	1.61	0.88	0.00	0.00	0.00
29.00	8.70	7.81	6.90	0.00	0.49	0.00	0.13	0.00	0.26	0.37	1.55	0.06	0.00	0.99	0.38
30.00	8.69	7.80	6.90	4.90	0.00	0.99	0.00	3.34	0.72	0.39	0.00	2.54	1.11	0.00	2.87
31.00	8.70	7.80	6.90	0.53	0.00	1.48	0.74	1.31	0.00	1.22	0.57	1.84	0.00	0.00	0.37
32.00	8.70	7.81	6.90	0.46	1.79	0.00	3.04	1.05	0.00	0.75	0.07	0.49	0.00	0.00	1.32
33.00	8.70	7.80	6.90	2.68	0.02	0.00	0.54	0.26	0.38	0.31	0.31	1.73	0.00	0.08	0.09
34.00	8.70	7.81	6.89	1.55	0.00	0.00	3.17	1.48	1.20	3.13	2.04	1.68	0.04	1.40	0.37
35.00	8.69	7.80	6.90	0.99	2.20	0.00	0.33	0.00	0.39	0.00	1.35	1.75	0.11	0.19	0.00
36.00	8.70	7.80	6.90	0.00	0.09	0.00	0.14	0.42	0.37	0.01	0.25	1.65	0.00	0.05	0.06
37.00	8.70	7.81	6.90	0.00	0.33	0.49	1.00	0.39	1.53	1.12	0.85	1.00	0.00	1.73	0.00
38.00	8.70	7.80	6.90	3.23	0.61	0.00	0.00	0.00	0.69	1.26	0.57	4.68	0.22	0.08	0.25
39.00	8.70	7.80	6.90	0.00	0.00	0.00	0.73	0.06	0.08	0.00	0.14	2.14	0.11	0.65	0.16
40.00	8.69	7.81	6.90	0.00	0.57	0.00	0.00	0.07	0.00	0.00	1.07	0.00	0.00	0.00	0.18
41.00	8.70	7.80	6.90	0.00	0.25	0.00	0.80	0.57	0.59	2.01	0.00	4.73	0.07	1.21	0.00
42.00	8.70	7.80	6.90	1.46	0.49	2.59	0.02	0.02	2.13	0.98	0.14	0.81	0.53	0.00	0.00
43.00	8.70	7.81	6.90	0.00	0.00	0.00	1.72	1.80	0.02	0.57	2.41	2.59	0.00	0.71	1.11
44.00	8.70	7.80	6.90	0.00	0.00	1.45	0.00	0.19	0.94	0.00	0.21	1.08	0.00	0.33	0.49
45.00	8.69	7.81	6.90	1.37	0.49	1.34	0.49	0.00	0.00	0.49	0.00	1.48	0.00	0.00	0.00
46.00	8.70	7.80	6.90	1.67	0.14	0.14	0.00	0.00	0.00	1.45	0.06	0.68	0.00	0.00	0.91
47.00	8.70	7.80	6.90	0.00	0.00	0.38	0.00	0.00	0.00	2.47	0.00	0.00	0.00	0.00	0.00
48.00	8.70	7.81	6.90	0.00	0.97	1.78	0.05	0.00	1.25	0.00	0.49	0.75	0.00	0.05	0.00
49.00	8.69	7.80	6.90	0.00	0.14	0.00	0.99	0.00	0.00	0.44	0.49	0.94	0.00	0.00	0.26
50.00	8.70	7.80	6.89	0.00	0.00	0.00	0.00	0.00	1.53	0.02	2.27	1.84	0.00	0.00	0.14
51.00	8.70	7.81	6.90	0.99	1.30	0.00	0.25	0.07	0.37	0.94	0.00	0.94	0.00	0.00	0.00
