Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.300s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	9.59	6.88	6.88	0.00	1.33	0.00	0.42	0.00	0.00	0.00	0.00	0.00	0.00
3.00	9.60	6.90	6.90	0.00	0.47	0.00	1.02	0.00	0.00	0.82	0.00	0.00	0.00
4.00	9.60	6.90	6.90	0.00	1.40	0.00	0.57	0.00	0.00	1.85	0.00	0.00	0.00
5.00	9.60	6.90	6.90	0.00	0.00	0.00	1.67	0.00	0.00	0.08	0.00	0.00	0.00
6.00	9.61	6.90	6.90	0.00	4.83	0.00	1.79	0.00	0.00	0.00	0.00	0.00	0.00
7.00	9.60	6.90	6.90	0.01	1.19	0.00	2.14	0.00	0.00	2.87	0.00	0.00	0.00
8.00	9.60	6.90	6.90	0.00	2.04	0.00	1.80	0.00	0.00	0.77	0.00	0.00	0.00
9.00	9.60	6.90	6.90	0.00	0.00	0.00	1.34	0.00	0.00	0.00	0.00	0.00	0.00
10.00	9.60	6.90	6.90	0.00	0.07	0.00	1.94	0.00	0.00	0.00	0.00	0.00	0.00
11.00	9.61	6.90	6.90	0.00	0.31	0.00	1.41	0.00	0.00	0.38	0.00	0.00	0.00
12.00	9.60	6.90	6.90	0.00	0.00	0.00	2.67	0.00	0.00	2.68	0.00	0.00	0.00
13.00	9.60	6.90	6.90	0.00	0.09	0.00	1.28	0.00	0.00	0.27	0.00	0.00	0.00
14.00	9.60	6.90	6.90	0.00	0.00	0.00	0.22	0.00	0.00	5.79	0.00	0.00	0.00
15.00	9.61	6.90	6.90	0.00	0.00	0.00	4.50	0.00	0.00	4.03	0.00	0.00	0.00
16.00	9.60	6.90	6.90	0.00	1.22	0.00	1.93	0.00	0.00	0.00	0.00	0.00	0.00
17.00	9.60	6.89	6.89	0.00	0.00	0.00	0.92	0.00	0.00	0.00	0.00	0.00	0.00
18.00	9.60	6.90	6.90	0.01	0.81	0.00	1.25	0.00	0.00	0.44	0.00	0.00	0.00
19.00	9.60	6.90	6.90	0.00	0.71	0.00	1.79	0.00	0.00	0.88	0.00	0.00	0.00
20.00	9.61	6.90	6.90	0.00	0.31	0.00	2.13	0.00	0.00	2.57	0.00	0.00	0.00
21.00	9.60	6.90	6.90	0.00	1.54	0.00	3.86	0.00	0.00	1.14	0.00	0.00	0.00
22.00	9.60	6.90	6.90	0.00	0.00	0.00	4.68	0.00	0.00	0.00	0.00	0.00	0.00
23.00	9.60	6.90	6.90	0.00	0.00	0.00	3.34	0.00	0.00	0.99	0.00	0.00	0.00
24.00	9.61	6.90	6.90	0.00	2.30	0.00	2.87	0.00	0.00	2.84	0.00	0.00	0.00
25.00	9.60	6.90	6.90	0.00	1.59	0.00	1.99	0.00	0.00	2.11	0.00	0.00	0.00
26.00	9.60	6.90	6.90	0.00	0.31	0.00	4.46	0.00	0.00	0.00	0.00	0.00	0.00
27.00	9.60	6.90	6.90	0.00	0.00	0.00	4.83	0.00	0.00	0.00	0.00	0.00	0.00
