Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.088s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	6.28	6.26	6.28	0.02	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	1.48	0.00	0.71
3.00	6.30	6.30	6.30	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.57	0.00	0.00	1.64	0.21	0.09	0.00	0.00	0.00	0.00	0.33	1.06	0.00	0.00
4.00	6.30	6.30	6.30	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.80	0.82	0.14	0.00
5.00	6.30	6.30	6.30	0.00	0.00	0.49	0.00	0.00	0.87	0.00	0.00	1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.57	0.00	1.32
6.00	6.30	6.30	6.30	0.00	0.00	0.99	0.00	0.00	0.87	0.00	0.00	1.38	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.00	1.51	0.00	0.54	0.00	0.00
7.00	6.30	6.30	6.30	0.12	0.00	0.00	0.00	0.00	0.95	0.00	0.00	0.54	0.00	0.00	0.00	0.01	0.09	0.00	0.00	0.00	0.45	0.37	0.75	0.00	0.00
8.00	6.30	6.30	6.30	0.00	0.00	0.00	0.00	0.00	1.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.34	0.00	1.08	0.00	0.00
9.00	6.30	6.30	6.30	0.19	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.32	0.00	1.18	1.02	0.00
10.00	6.30	6.30	6.30	0.00	0.00	0.99	0.00	0.00	2.28	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	1.77	0.00	0.00
11.00	6.30	6.30	6.30	0.00	0.00	0.54	0.00	0.00	1.63	0.00	0.00	0.49	0.00	0.00	2.30	0.05	0.00	0.00	0.00	0.00	0.24	0.00	1.46	0.00	0.00
12.00	6.30	6.30	6.30	0.00	0.00	0.66	0.00	0.00	1.27	0.00	0.00	0.75	0.00	0.00	0.09	0.24	0.00	0.00	0.00	0.00	0.00	0.00	1.04	0.00	0.51
13.00	6.30	6.30	6.30	0.00	0.00	0.00	0.00	0.00	1.48	0.00	0.00	1.37	0.00	0.00	0.92	0.09	0.00	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.00
14.00	6.30	6.30	6.30	0.00	0.00	0.00	0.00	0.00	1.34	0.00	0.00	0.73	0.00	0.00	0.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.13	0.01	0.00
15.00	6.30	6.30	6.30	0.00	0.00	1.40	0.00	0.02	1.53	0.00	0.00	1.58	0.00	0.00	1.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.11	0.00	0.39
16.00	6.30	6.30	6.30	0.00	0.00	0.00	0.00	0.38	1.86	0.00	0.00	1.13	0.00	0.00	1.83	0.00	0.00	0.00	0.00	0.00	0.99	0.00	1.18	0.00	0.00
17.00	6.30	6.30	6.30	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.00	1.18	0.00	0.00	1.98	0.00	0.38	0.00	0.00	0.00	0.49	0.00	0.98	0.08	0.00
18.00	6.30	6.30	6.30	0.00	0.00	0.00	0.00	0.00	1.84	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.86	0.00	0.00	0.00	0.00	0.00	0.71	0.00	0.49
19.00	6.30	6.30	6.30	0.00	0.00	0.00	0.00	0.00	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.97	0.00	0.00	0.00	0.00	0.09	1.48	0.00	0.00
20.00	6.30	6.30	6.30	0.00	0.00	0.00	0.00	0.11	0.64	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.00	0.00	0.69	0.71	0.00	0.00
21.00	6.30	6.30	6.30	0.00	0.00	0.22	0.00	0.00	0.33	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.74	0.00	0.00	0.00	0.49	0.27	0.89	0.99	0.00
22.00	6.30	6.30	6.30	0.00	0.00	0.02	0.00	0.00	1.06	0.00	0.00	1.97	0.00	0.00	0.00	0.00	0.73	0.00	0.00	0.00	0.00	0.44	0.89	0.00	0.00
23.00	6.30	6.30	6.30	0.00	0.00	0.01	0.00	0.01	1.53	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.18	0.00	0.00	0.00	0.00	1.25	1.25	0.00	0.00
24.00	6.30	6.30	6.30	0.19	0.00	0.69	0.00	0.00	1.55	0.00	0.00	0.99	0.16	0.00	0.49	0.09	0.00	0.00	0.00	0.00	0.02	0.78	1.27	0.00	0.44
25.00	6.30	6.30	6.30	0.05	0.00	0.00	0.00	0.00	1.08	0.00	0.00	0.00	0.40	0.00	0.00	0.02	0.72	0.00	0.00	0.00	0.00	0.00	2.40	0.45	0.49
26.00	6.30	6.30	6.30	0.33	0.00	0.34	0.00	0.00	1.70	0.00	0.00	1.63	0.24	0.00	0.49	0.21	0.80	0.00	0.00	0.00	0.49	2.57	0.93	0.00	1.44
27.00	6.30	6.30	6.30	0.07	0.00	0.28	0.00	0.00	1.55	0.00	0.00	0.00	0.49	0.00	1.78	0.31	0.31	0.00	0.00	0.00	0.88	0.31	0.00	1.52	0.00
28.00	6.30	6.30	6.30	0.02	0.00	0.49	0.00	0.49	1.06	0.00	0.00	0.00	0.73	0.00	0.33	0.26	0.35	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.98
29.00	6.30	6.30	6.30	0.00	0.00	0.00	0.00	0.00	1.55	0.00	0.00	0.00	0.19	0.00	0.49	0.64	0.73	0.00	0.00	0.00	0.00	0.00	0.00	1.55	1.19
30.00	6.30	6.30	6.30	0.00	0.00	0.49	0.00	0.68	2.24	0.00	0.00	0.00	0.00	0.00	1.59	0.42	0.68	0.00	0.00	0.00	0.11	0.00	1.85	0.52	0.00
31.00	6.30	6.30	6.30	0.00	0.00	0.75	0.00	0.00	1.41	0.00	0.00	0.00	0.11	0.00	0.49	0.21	0.55	0.00	0.00	0.00	0.00	0.25	1.63	0.49	1.86
32.00	6.30	6.30	6.30	0.00	0.00	0.00	0.00	0.00	1.32	0.00	0.00	0.00	0.45	0.00	0.02	0.21	0.38	0.00	0.00	0.00	0.14	1.57	0.55	0.00	0.49
33.00	6.30	6.30	6.30	0.00	0.00	0.20	0.00	0.00	1.65	0.00	0.00	0.00	0.54	0.00	0.49	0.14	0.52	0.00	0.00	0.00	0.00	1.01	1.54	0.52	0.00
34.00	6.30	6.30	6.30	0.00	0.00	0.00	0.00	0.00	2.14	0.00	0.00	1.54	0.00	0.00	0.49	0.35	0.39	0.00	0.06	0.00	0.34	1.05	2.96	0.00	1.25
35.00	6.30	6.30	6.30	0.01	0.00	0.00	0.00	0.00	1.46	0.00	0.00	0.00	0.07	0.00	0.00	0.24	0.47	0.00	0.00	0.00	0.00	0.00	0.09	0.99	0.09
36.00	6.30	6.30	6.30	0.61	0.00	1.35	0.00	0.00	2.52	0.00	0.00	0.42	0.26	0.00	0.00	0.00	1.67	0.00	0.00	0.00	2.56	0.59	0.99	0.52	0.00
37.00	6.30	6.30	6.30	0.39	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.27	1.05	0.00	0.00	0.00	0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	6.30	6.30	6.30	0.07	0.00	0.00	0.00	0.00	1.95	0.00	0.00	0.24	0.66	0.00	0.00	0.27	0.01	0.00	0.00	0.00	0.32	0.97	0.00	0.00	0.79
39.00	6.30	6.30	6.30	0.18	0.00	0.00	0.00	0.00	1.41	0.00	0.00	0.00	0.26	0.00	3.59	0.20	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	1.44
40.00	6.30	6.30	6.30	0.06	0.00	1.53	0.00	0.00	1.67	0.00	0.00	1.00	0.16	0.00	2.86	0.38	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.39	0.00
