Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.451s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	7.47	7.16	0.00	0.00	2.87	3.59	0.00	0.00	0.00	0.00	0.00
3.00	7.50	7.20	0.00	0.00	2.32	2.45	0.00	0.00	0.00	0.00	0.00
4.00	7.50	7.21	0.00	0.00	2.84	0.92	0.00	0.00	0.00	0.00	0.00
5.00	7.50	7.20	0.00	0.00	2.72	0.16	0.00	0.00	0.00	0.00	0.00
6.00	7.50	7.21	0.00	0.00	0.24	0.02	0.00	0.00	0.00	0.00	0.00
7.00	7.50	7.20	0.00	0.00	0.53	0.38	0.00	0.00	0.00	0.00	0.00
8.00	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	7.50	7.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	7.49	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	7.50	7.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	7.50	7.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	7.50	7.21	0.00	0.07	1.21	0.42	0.00	0.00	0.00	0.00	0.16
17.00	7.50	7.20	0.00	1.40	1.54	3.20	0.89	0.00	0.00	0.00	1.46
18.00	7.50	7.21	0.00	0.00	0.97	2.41	0.00	0.00	0.00	0.00	0.00
19.00	7.49	7.20	0.00	0.00	3.89	0.52	0.14	0.00	0.00	0.00	0.00
20.00	7.50	7.20	0.00	0.00	0.00	5.39	0.00	0.00	0.00	0.00	0.33
21.00	7.50	7.21	0.00	0.00	0.00	5.31	0.00	0.00	0.00	0.00	0.00
22.00	7.50	7.20	0.00	0.00	0.27	2.17	0.26	0.00	0.00	0.00	0.00
23.00	7.50	7.21	0.00	0.00	1.51	1.74	0.35	0.00	0.00	0.00	0.00
24.00	7.50	7.20	0.00	0.00	2.57	1.64	0.31	0.00	0.00	0.00	0.22
25.00	7.50	7.20	0.00	0.00	0.48	2.68	0.00	0.00	0.00	0.00	0.00
26.00	7.50	7.21	0.00	0.00	0.26	2.50	0.09	0.00	0.00	0.00	1.78
27.00	7.50	7.20	0.00	0.00	0.21	4.45	1.15	0.00	0.00	0.00	0.81
28.00	7.49	7.21	0.00	0.00	3.59	1.60	0.00	0.00	0.00	0.00	1.42
29.00	7.50	7.20	0.00	0.00	5.77	1.32	0.00	0.31	0.00	0.00	0.32
30.00	7.50	7.20	0.00	0.08	4.39	1.41	0.05	0.00	0.00	0.00	0.91
31.00	7.50	7.21	0.00	0.00	0.00	3.01	0.25	0.00	0.00	0.00	0.00
32.00	7.50	7.20	0.00	0.00	3.52	1.22	0.00	0.00	0.00	0.00	0.29
33.00	7.50	7.21	0.00	0.00	1.12	0.02	0.00	0.00	0.00	0.00	0.00
34.00	7.50	7.20	0.00	0.00	2.45	3.64	0.00	0.00	0.00	0.00	0.04
35.00	7.50	7.21	0.00	0.22	0.60	1.19	0.00	0.00	0.00	0.00	0.20
36.00	7.50	7.20	0.00	0.01	0.07	1.80	0.05	0.00	0.00	0.00	0.00
37.00	7.49	7.20	0.00	1.06	3.90	3.73	0.24	0.00	0.00	0.00	1.73
38.00	7.50	7.21	0.00	0.00	1.34	1.92	0.00	0.00	0.00	0.00	0.92
39.00	7.50	7.20	0.00	0.19	3.04	4.75	0.01	0.00	0.00	0.00	1.42
40.00	7.50	7.21	0.00	0.00	3.43	1.26	0.07	0.00	0.00	0.00	0.87
41.00	7.50	7.20	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.00
42.00	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
43.00	7.50	7.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
44.00	7.50	7.20	0.00	0.00	4.11	3.60	0.01	0.00	0.00	0.00	2.61
45.00	7.50	7.21	0.00	0.00	2.51	2.31	0.39	0.00	0.00	0.00	0.52
46.00	7.49	7.20	0.00	0.00	3.77	2.38	0.08	0.00	0.00	0.00	0.00
47.00	7.50	7.21	0.00	0.00	0.24	0.54	0.00	0.00	0.00	0.00	0.00
48.00	7.50	7.20	0.00	0.00	0.00	0.80	0.19	0.00	0.00	0.00	0.00
49.00	7.50	7.20	0.00	0.37	0.48	0.77	0.00	0.00	0.00	0.00	0.57
50.00	7.50	7.21	0.00	0.35	0.92	3.52	0.05	0.00	0.00	0.00	0.34
51.00	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
52.00	7.50	7.21	0.00	0.34	0.00	4.84	0.00	0.00	0.00	0.00	2.56
53.00	7.50	7.20	0.00	0.00	0.61	0.75	0.00	0.00	0.00	0.00	0.00
54.00	7.50	7.20	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.02	0.00
55.00	7.49	7.21	0.00	0.00	0.28	0.00	0.00	0.00	0.00	0.01	0.00
56.00	7.50	7.20	0.00	0.00	0.88	3.03	0.00	0.00	0.00	0.00	0.00
57.00	7.50	7.21	0.00	0.00	0.37	3.71	0.00	0.00	0.00	0.00	1.17
58.00	7.50	7.20	0.00	0.00	0.27	0.52	0.00	0.00	0.00	0.00	0.00
59.00	7.50	7.20	0.00	0.00	0.00	0.94	0.00	0.00	0.00	0.00	0.00
60.00	7.50	7.21	0.00	0.00	3.63	3.20	1.10	0.00	0.00	0.00	0.00
61.00	7.50	7.20	0.00	0.00	0.00	0.95	0.28	0.00	0.00	0.00	0.26
62.00	7.50	7.21	0.00	0.00	0.09	3.45	0.77	0.00	0.00	0.00	1.15
63.00	7.50	7.20	0.00	0.00	0.46	2.36	0.00	0.00	0.00	0.00	0.00
64.00	7.49	7.21	0.00	0.00	1.25	0.27	0.00	0.00	0.00	0.00	0.00
65.00	7.50	7.20	0.00	0.00	5.32	4.88	0.00	0.00	0.00	0.00	1.71
66.00	7.50	7.20	0.00	0.00	2.46	2.28	0.00	0.00	0.00	0.00	0.97
67.00	7.50	7.21	0.00	0.00	0.00	1.88	0.00	0.00	0.00	0.00	0.00
68.00	7.50	7.20	0.00	0.00	0.00	1.81	0.00	0.00	0.00	0.00	0.00
69.00	7.50	7.21	0.00	0.01	0.00	1.20	0.00	0.00	0.00	0.00	0.33
70.00	7.50	7.20	0.00	0.00	0.00	0.87	0.00	0.00	0.00	0.00	0.12
71.00	7.50	7.20	0.00	0.00	3.31	1.04	0.31	0.00	0.00	0.07	0.48
72.00	7.50	7.21	0.00	0.00	0.00	1.48	0.00	0.00	0.00	0.00	0.21
73.00	7.49	7.20	0.00	0.00	1.60	2.53	0.74	0.00	0.00	0.00	0.00
74.00	7.50	7.21	0.00	0.00	0.00	2.18	0.00	0.00	0.00	0.00	0.37
75.00	7.50	7.20	0.00	0.00	0.00	5.38	0.00	0.00	0.00	0.00	1.35
76.00	7.50	7.20	0.00	0.00	0.00	5.19	0.00	0.00	0.00	0.00	0.51
77.00	7.50	7.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
78.00	7.50	7.20	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00
79.00	7.50	7.21	0.00	1.50	0.00	4.13	0.02	0.00	0.00	0.00	2.28
80.00	7.50	7.20	0.00	0.00	0.00	2.85	0.46	0.00	0.00	0.12	0.47
81.00	7.50	7.21	0.00	0.00	0.00	1.14	0.01	0.00	0.00	0.00	0.02
82.00	7.49	7.20	0.00	0.00	0.00	0.67	0.25	0.00	0.00	0.19	0.27
83.00	7.50	7.20	0.00	0.00	0.00	3.51	0.00	0.00	0.00	0.00	0.00
84.00	7.50	7.21	0.00	0.00	0.00	1.28	0.00	0.00	0.00	0.00	0.00
85.00	7.50	7.20	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.00	0.00
86.00	7.50	7.21	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00
87.00	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
88.00	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
89.00	7.50	7.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
90.00	7.50	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
91.00	7.49	7.21	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.01
92.00	7.50	7.20	0.00	0.01	0.00	2.52	0.00	0.00	0.00	0.00	0.21
93.00	7.50	7.21	0.00	0.00	0.00	5.42	0.00	0.00	0.00	0.00	1.45
94.00	7.50	7.20	0.00	0.00	0.00	5.39	0.00	0.00	0.00	0.00	2.41
95.00	7.50	7.20	0.00	0.00	0.00	5.41	0.00	0.00	0.00	0.00	3.90
96.00	7.50	7.21	0.00	1.02	0.00	2.99	0.00	0.00	0.00	0.00	0.98
97.00	7.50	7.20	0.00	0.00	0.84	0.01	0.00	0.00	0.00	0.00	0.00
98.00	7.50	7.21	0.00	0.00	0.92	0.00	0.00	0.00	0.00	0.01	0.00
99.00	7.50	7.20	0.00	0.00	0.34	3.38	0.04	0.01	0.00	0.00	0.28
100.00	7.49	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
101.00	7.50	7.21	0.00	0.00	0.00	3.53	0.00	0.00	0.00	0.00	0.39
102.00	7.50	7.20	0.00	0.00	0.00	4.30	0.00	0.00	0.00	0.00	0.01
103.00	7.50	7.21	0.00	0.00	0.00	4.06	0.00	0.00	0.00	0.00	0.86
104.00	7.50	7.20	0.00	0.00	0.00	0.38	0.00	0.00	0.00	0.00	0.21
105.00	7.50	7.20	0.00	0.00	1.20	0.55	0.00	0.00	0.00	0.00	0.02
106.00	7.50	7.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
107.00	7.50	7.20	0.00	0.00	0.00	6.06	0.00	0.00	0.00	0.00	0.01
108.00	7.50	7.21	0.00	0.00	0.00	1.91	0.00	0.00	0.00	0.00	1.59
109.00	7.49	7.20	0.00	0.00	2.23	1.39	0.29	0.00	0.00	0.00	0.08
110.00	7.50	7.21	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00
111.00	7.50	7.20	0.00	0.00	0.00	0.66	0.00	0.00	0.00	0.00	0.00
112.00	7.50	7.20	0.00	0.00	0.46	1.04	0.01	0.00	0.00	0.00	0.00
113.00	7.50	7.21	0.01	0.00	1.20	0.45	0.00	0.00	0.00	0.01	0.00
114.00	7.50	7.20	0.00	0.00	0.00	1.52	0.00	0.00	0.00	0.00	0.08
115.00	7.50	7.21	0.00	0.00	0.11	1.32	0.00	0.00	0.00	0.00	0.00
