Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.144s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	7.48	7.17	1.21	0.00	0.05	0.34	0.44	0.00	0.00	0.16	0.05	0.00	0.00	0.00	0.00	0.00	0.00
3.00	7.50	7.20	0.00	0.00	0.26	0.86	0.02	0.00	0.00	1.02	0.05	0.00	0.00	0.00	0.00	0.00	0.00
4.00	7.50	7.21	0.00	0.48	0.00	0.59	0.00	0.00	0.47	0.00	0.33	0.18	0.49	0.00	0.00	0.00	0.22
5.00	7.50	7.20	4.16	0.00	0.00	0.53	0.84	0.00	0.00	0.00	1.83	0.00	0.00	0.00	0.00	0.00	0.00
6.00	7.50	7.21	0.13	0.00	0.00	0.72	0.37	0.00	1.99	0.00	0.24	1.97	0.00	0.00	0.00	0.00	0.42
7.00	7.50	7.20	2.19	3.19	0.00	1.22	2.76	0.00	0.38	1.06	0.00	1.78	0.00	0.00	0.00	0.00	0.00
8.00	7.50	7.20	0.00	2.24	0.00	0.81	0.28	0.00	2.20	0.44	0.92	0.11	0.00	0.00	0.00	0.00	0.00
9.00	7.50	7.21	0.05	0.00	0.00	0.44	0.02	0.00	1.59	0.97	0.05	1.15	0.00	0.00	0.00	0.00	0.01
10.00	7.49	7.20	0.01	0.00	0.00	0.00	3.23	0.00	1.22	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.49
11.00	7.50	7.21	0.49	0.14	0.00	0.00	1.34	0.00	0.00	2.08	0.11	0.54	0.00	0.00	0.00	0.00	0.00
12.00	7.50	7.20	0.00	1.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.81	0.19	0.00	0.05	0.00	0.81
13.00	7.50	7.20	2.72	0.28	0.00	0.13	2.18	0.33	0.49	2.46	2.05	1.84	0.77	0.02	0.09	0.00	0.00
14.00	7.50	7.21	2.13	1.34	0.00	1.06	0.00	0.00	1.14	0.04	1.77	1.86	0.00	0.00	0.02	0.00	0.16
15.00	7.50	7.20	2.24	1.07	0.00	1.04	1.60	0.20	0.00	0.68	1.90	0.65	1.83	0.00	0.24	0.00	0.00
16.00	7.50	7.21	0.00	3.30	0.00	0.73	0.99	0.00	0.00	0.00	0.74	0.00	0.00	0.00	0.16	0.00	0.00
17.00	7.50	7.20	2.90	0.00	0.00	0.06	0.99	0.07	1.87	0.00	0.12	2.84	0.19	0.00	0.00	0.00	0.00
18.00	7.50	7.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.81	0.24	0.00	0.00	0.00	0.00
19.00	7.49	7.20	1.47	0.00	0.00	0.00	1.24	0.00	1.50	0.19	0.00	3.52	0.05	0.00	0.00	0.00	0.00
20.00	7.50	7.20	0.99	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	1.81	0.29	0.22	0.00	0.00	0.00
21.00	7.50	7.21	0.02	1.39	0.00	0.13	2.45	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00
22.00	7.50	7.20	0.02	0.00	0.00	0.66	2.05	0.07	0.00	0.00	2.04	0.11	0.02	0.00	0.00	0.00	1.33
23.00	7.50	7.21	2.33	0.00	0.00	0.52	1.28	0.00	0.00	0.00	0.99	0.88	0.62	0.00	0.00	0.00	0.19
24.00	7.50	7.20	0.39	1.54	0.00	0.02	0.00	0.00	3.59	0.00	0.00	1.13	0.09	0.00	0.00	0.14	0.00
25.00	7.50	7.20	0.00	0.00	0.00	0.00	1.38	0.00	2.27	0.00	0.99	2.10	0.02	0.00	0.00	0.00	0.00
