Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.316s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	7.80	7.47	6.85	0.00	0.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	7.80	7.50	6.90	0.00	1.85	0.20	0.00	0.73	1.31	0.00	0.00	0.00	0.66	3.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	7.81	7.50	6.90	0.94	1.10	0.00	0.09	0.46	0.00	0.00	0.00	0.00	0.00	3.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	7.80	7.50	6.90	0.00	3.71	0.00	1.37	0.20	0.00	0.00	0.00	0.00	0.00	1.02	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00
6.00	7.80	7.50	6.90	1.39	3.60	0.31	0.19	0.00	0.00	0.24	0.21	0.00	1.83	0.68	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00
7.00	7.81	7.50	6.90	5.04	2.23	0.00	0.95	0.00	1.50	0.27	0.41	0.00	1.57	1.21	0.00	0.00	0.00	0.00	0.00	0.00	0.29	0.00
8.00	7.80	7.50	6.90	2.44	0.00	0.00	0.04	0.00	0.22	0.91	1.08	0.31	1.57	3.39	0.00	0.00	0.00	0.00	0.02	0.00	0.68	0.00
9.00	7.80	7.50	6.90	0.00	2.76	1.58	0.73	0.00	0.00	0.00	0.00	0.00	0.97	0.62	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00
10.00	7.81	7.49	6.90	0.00	2.50	0.31	1.52	0.00	2.00	0.00	0.98	0.00	1.50	1.80	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00
11.00	7.80	7.50	6.90	3.72	1.68	0.00	1.46	0.00	1.28	0.00	0.71	0.00	1.13	4.13	0.00	0.00	0.00	0.00	0.02	0.00	0.49	0.00
12.00	7.81	7.50	6.90	0.92	3.36	0.00	0.67	0.00	0.11	0.00	0.98	0.77	1.26	1.01	0.00	0.00	0.00	0.00	0.01	0.00	0.31	0.00
13.00	7.80	7.50	6.90	0.00	1.44	0.35	0.28	0.00	2.76	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.31	0.00	0.00	0.00	0.49	0.00
14.00	7.80	7.50	6.90	1.37	2.80	0.00	2.64	0.00	3.53	0.18	0.48	0.00	0.51	2.76	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00
15.00	7.81	7.50	6.90	0.31	2.76	0.00	0.19	0.00	0.00	0.00	0.73	0.00	1.38	1.67	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00
16.00	7.80	7.50	6.90	0.00	3.90	0.00	0.77	0.00	1.90	0.00	0.49	0.00	0.49	0.99	0.00	0.00	0.00	0.00	0.05	0.00	0.58	0.00
17.00	7.80	7.50	6.89	0.00	1.17	0.27	0.84	0.00	2.56	0.00	0.25	0.00	0.26	5.49	0.00	0.00	0.00	0.00	0.00	0.00	1.55	0.00
18.00	7.81	7.50	6.90	0.00	0.00	0.00	0.01	0.00	0.49	0.00	0.00	0.00	0.00	2.67	0.00	0.00	0.66	0.00	0.04	0.00	0.09	0.00
19.00	7.80	7.49	6.90	0.00	0.54	0.00	0.00	0.00	0.00	0.00	0.59	0.00	0.40	0.31	0.00	0.00	0.31	0.00	0.09	0.00	0.00	0.00
20.00	7.80	7.50	6.90	5.39	2.05	0.01	0.00	0.00	0.00	0.00	0.87	0.27	0.91	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	7.81	7.50	6.90	1.27	0.00	1.77	0.00	0.00	1.48	0.00	0.05	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.61	0.00
22.00	7.80	7.50	6.90	1.06	5.26	0.31	4.06	0.00	1.35	0.00	0.29	0.00	0.34	2.32	0.00	0.00	0.00	0.00	0.02	0.00	0.13	0.00
23.00	7.81	7.50	6.90	0.00	2.72	0.00	1.30	0.00	1.45	0.00	0.19	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00
24.00	7.80	7.50	6.90	0.00	2.60	0.00	1.90	0.00	0.00	0.00	0.77	0.00	0.78	1.65	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00
25.00	7.80	7.50	6.90	0.00	3.79	0.00	0.00	0.00	0.00	0.00	1.10	0.00	1.08	3.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	7.81	7.50	6.90	0.61	3.85	0.99	0.00	0.00	0.00	0.00	0.58	0.02	1.33	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00
27.00	7.80	7.50	6.90	1.11	5.04	0.00	0.93	0.00	0.45	0.00	0.72	0.00	0.69	0.00	0.00	0.00	0.49	0.00	0.07	0.00	0.00	0.00
28.00	7.80	7.49	6.90	0.00	5.52	0.65	0.39	0.00	0.00	0.00	0.91	0.00	0.82	0.00	0.00	0.00	0.35	0.00	0.00	0.00	0.92	0.00
29.00	7.81	7.50	6.90	0.00	0.49	0.00	0.00	0.00	3.05	0.00	0.00	0.00	1.66	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00
30.00	7.80	7.50	6.90	0.00	0.49	0.00	0.00	0.00	0.95	0.00	0.00	0.82	0.29	0.31	0.37	0.00	0.00	0.00	0.01	0.00	0.00	0.00
31.00	7.80	7.50	6.90	0.00	4.20	0.62	1.33	0.00	3.03	0.00	0.00	0.00	1.48	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.15	0.00
32.00	7.81	7.50	6.90	0.00	3.52	1.64	1.92	0.00	0.26	0.00	0.00	0.00	0.00	13.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
