Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.107s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	9.00	7.47	1.58	1.00	0.00	0.00	0.00	0.00	0.00	0.13	0.24	0.00	0.05	0.07	2.93	0.00
3.00	9.00	7.50	0.26	1.32	0.12	0.71	0.09	0.00	0.26	1.78	1.54	0.27	0.61	0.00	0.07	0.00
4.00	9.00	7.50	0.01	2.40	2.27	0.49	0.05	0.49	1.08	0.21	0.00	0.00	0.24	0.27	1.60	0.00
5.00	9.01	7.50	0.00	1.01	0.00	0.99	0.16	0.00	1.44	0.00	0.21	0.28	1.87	0.00	0.49	0.00
6.00	9.00	7.50	0.75	0.00	1.11	2.46	0.00	0.00	0.62	0.05	2.14	0.26	0.00	0.00	0.97	0.00
7.00	9.00	7.50	0.00	5.41	0.49	0.00	0.00	0.49	0.24	0.00	0.09	0.00	0.05	0.00	0.52	0.84
8.00	9.00	7.50	0.00	0.00	1.79	0.00	0.46	0.00	0.00	1.28	0.47	0.27	0.59	0.00	0.08	0.61
9.00	9.01	7.50	0.85	0.00	1.55	0.00	0.02	0.57	0.00	0.00	1.67	0.51	0.47	0.09	0.89	0.00
10.00	9.00	7.49	0.57	1.37	2.61	2.38	0.00	0.00	0.31	0.00	0.85	0.77	0.00	0.00	1.71	0.04
11.00	9.00	7.50	0.00	0.49	0.00	0.08	0.00	1.18	0.92	0.00	0.49	0.61	0.00	0.00	0.00	0.49
12.00	9.00	7.50	1.48	1.32	0.00	0.00	0.04	1.27	1.05	0.00	3.38	0.99	0.42	0.00	0.00	0.01
13.00	9.01	7.50	0.64	1.35	2.01	2.23	0.02	1.47	2.94	0.21	1.21	0.04	0.99	0.00	0.49	0.07
14.00	9.00	7.50	0.00	1.93	1.60	0.00	0.00	0.00	1.80	0.02	0.55	0.59	0.00	0.00	0.00	0.16
15.00	9.00	7.50	1.24	0.00	0.00	0.00	0.00	0.00	0.01	0.99	0.00	0.12	0.49	0.00	2.08	0.29
16.00	9.00	7.50	1.35	0.28	1.34	0.49	0.00	0.00	0.49	0.32	1.97	0.69	0.00	0.00	0.55	1.10
17.00	9.01	7.50	1.04	1.83	1.57	0.00	0.00	0.00	0.41	0.00	1.84	0.24	0.15	0.05	1.26	0.85
18.00	9.00	7.50	0.55	0.00	0.49	0.20	0.00	0.05	1.04	0.00	0.00	0.16	0.00	0.00	0.61	0.18
