Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.085s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	9.56	8.64	0.00	0.00	0.00	0.39	0.09	0.00	0.93	0.84	0.00	0.00	0.00	0.47	0.00
3.00	9.60	8.70	0.00	0.00	0.00	0.79	0.21	0.05	1.98	0.52	0.00	0.00	0.00	0.57	0.00
4.00	9.60	8.70	0.00	0.38	0.00	1.07	0.07	0.26	1.37	0.12	0.00	0.05	0.00	0.28	0.00
5.00	9.60	8.70	0.00	0.02	0.46	0.57	0.00	0.00	4.18	0.00	0.00	0.00	0.00	0.41	0.00
6.00	9.61	8.69	0.00	0.38	1.66	1.07	0.00	0.00	2.34	0.14	0.00	0.00	0.00	0.38	0.00
7.00	9.60	8.70	0.00	0.44	0.49	1.97	0.00	0.02	0.53	0.32	0.00	0.00	0.00	0.49	0.00
8.00	9.60	8.70	0.00	0.34	1.04	0.00	0.00	0.19	0.61	0.13	0.00	0.00	0.01	0.24	0.00
9.00	9.60	8.70	0.00	0.00	0.49	1.31	0.00	0.02	0.64	0.00	0.00	0.00	0.00	0.00	0.00
10.00	9.60	8.70	0.00	1.54	0.00	0.69	0.09	0.00	0.58	0.28	0.00	0.00	0.00	0.75	0.00
11.00	9.61	8.69	0.02	1.66	3.77	0.73	0.00	0.16	1.32	0.40	0.00	0.00	0.00	0.78	0.00
12.00	9.60	8.70	0.04	0.00	0.00	0.00	0.00	0.62	0.79	0.32	0.00	0.00	0.00	0.75	0.00
13.00	9.60	8.70	0.00	2.57	0.99	0.34	0.14	0.42	1.02	0.14	0.00	0.00	0.00	2.50	0.00
14.00	9.60	8.70	0.00	2.44	0.00	0.35	0.05	0.52	1.55	0.73	0.09	0.33	0.00	0.05	0.00
15.00	9.61	8.70	0.01	0.49	1.31	1.22	0.52	0.47	1.58	0.52	0.00	0.00	0.00	0.49	0.00
16.00	9.60	8.69	0.00	2.67	0.64	0.33	0.38	0.47	0.69	0.52	0.00	0.00	0.04	0.67	0.00
17.00	9.60	8.70	0.06	1.88	0.00	0.51	0.04	0.73	0.00	0.09	0.00	0.05	0.00	1.28	0.00
18.00	9.60	8.70	0.20	1.32	3.89	0.07	0.58	1.27	0.05	0.18	0.00	0.00	0.18	0.34	0.00
19.00	9.60	8.70	0.21	0.00	0.00	1.39	0.09	0.87	0.49	0.26	0.00	0.00	0.11	0.04	0.00
20.00	9.61	8.70	0.00	1.65	1.20	0.95	0.00	0.34	0.13	0.05	0.07	0.00	0.06	0.05	0.00
21.00	9.60	8.69	0.00	1.19	0.00	2.30	0.00	0.00	1.22	0.12	0.12	0.00	0.00	0.33	0.00
22.00	9.60	8.70	0.00	0.33	1.60	0.25	0.00	0.00	1.91	0.02	0.00	0.00	0.00	1.48	0.00
23.00	9.60	8.70	0.00	2.25	1.20	3.04	0.00	0.00	2.89	0.00	0.33	0.20	0.00	0.00	0.00
24.00	9.61	8.70	0.00	1.60	0.40	0.57	0.00	0.00	0.68	0.00	0.00	0.22	0.00	1.24	0.00
