Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.334s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	7.80	7.49	7.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.65	0.00	0.00	0.16	0.00
3.00	7.80	7.50	7.20	0.00	2.28	0.00	0.00	0.00	0.00	0.00	0.48	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.61	0.00
4.00	7.81	7.50	7.21	0.00	1.12	0.75	0.00	0.00	0.00	0.61	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	1.06	0.11
5.00	7.80	7.50	7.20	0.00	0.99	0.00	1.38	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.79	0.00
6.00	7.80	7.50	7.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.48	0.00
7.00	7.81	7.50	7.20	0.00	4.13	0.92	0.02	0.06	0.00	0.31	0.00	0.05	0.00	0.01	0.00	0.00	0.00	0.00	0.48	0.39
8.00	7.80	7.50	7.20	0.00	0.00	0.92	0.57	0.00	0.00	0.00	2.24	0.00	0.00	0.00	0.00	0.93	0.00	0.00	0.00	0.00
9.00	7.80	7.50	7.21	0.00	2.98	0.00	1.60	0.00	0.00	0.00	2.39	0.00	0.00	0.00	0.00	0.52	0.00	0.00	0.00	0.00
10.00	7.81	7.49	7.20	0.00	0.01	1.02	1.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.66	0.00	0.00	1.50	0.13
11.00	7.80	7.50	7.21	0.00	0.00	0.99	1.26	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	1.38	0.00	0.00	0.66	0.00
