Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.111s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	7.20	6.89	6.28	0.00	0.61	0.74	1.46	1.13	0.99	0.00	0.00	0.11	0.00	0.00
3.00	7.20	6.90	6.30	0.75	0.40	0.00	0.00	0.00	0.34	0.00	0.00	0.15	0.00	0.00
4.00	7.21	6.90	6.30	1.07	0.00	0.00	0.49	0.99	0.00	0.05	0.00	1.21	0.00	0.25
5.00	7.20	6.90	6.30	0.00	0.02	0.67	0.85	0.49	0.38	0.14	0.00	0.57	0.00	0.00
6.00	7.21	6.90	6.30	0.00	1.10	0.07	0.00	2.07	1.00	0.07	0.00	1.46	0.00	1.30
7.00	7.20	6.90	6.30	0.47	0.00	0.34	0.73	0.00	2.23	0.00	0.00	2.26	0.00	0.05
8.00	7.20	6.90	6.30	0.51	2.44	0.14	0.49	2.51	1.38	0.16	0.00	2.10	0.00	0.67
9.00	7.21	6.90	6.30	0.00	1.95	1.28	0.45	1.40	0.84	0.37	0.00	1.19	0.00	1.70
10.00	7.20	6.90	6.30	3.92	2.76	0.00	0.00	1.02	2.31	0.15	0.00	0.39	0.00	1.72
11.00	7.21	6.90	6.30	0.00	0.53	0.00	0.00	3.30	2.33	0.00	0.00	2.99	0.00	2.00
