Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.277s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	6.59	6.25	6.29	0.00	0.75	0.00	0.00	1.17	2.26	1.68	0.00	0.08	0.00	0.13	1.15	0.00	0.00	0.00	0.00	0.69	0.00	0.00	0.26
3.00	6.59	6.30	6.30	0.00	0.58	0.00	0.00	0.00	0.00	1.68	0.00	0.94	0.00	0.00	0.40	0.24	0.00	0.00	0.00	0.73	0.00	0.00	0.00
4.00	6.61	6.30	6.30	0.00	1.53	0.00	0.00	3.17	3.47	0.00	0.00	0.00	0.00	1.02	0.00	1.57	0.00	0.00	0.00	0.79	0.00	0.00	0.00
5.00	6.59	6.30	6.30	0.00	0.49	0.00	0.00	2.40	2.20	3.80	0.00	0.20	0.00	0.31	4.50	0.00	0.91	0.57	0.00	0.29	0.00	0.06	0.00
6.00	6.61	6.30	6.30	0.00	2.89	0.00	0.00	0.00	2.17	2.06	0.00	0.07	0.00	0.33	2.99	0.73	0.81	0.00	0.00	1.50	0.00	0.00	1.22
7.00	6.59	6.30	6.30	0.00	0.38	0.00	0.00	1.61	2.51	3.17	0.00	1.34	0.00	0.34	2.36	0.00	1.18	0.00	0.00	1.27	0.00	0.45	0.00
8.00	6.61	6.30	6.30	0.15	0.16	0.00	0.00	0.99	1.87	0.80	0.00	0.00	0.00	0.31	3.72	2.18	0.00	0.00	0.00	2.59	0.07	0.53	1.48
9.00	6.59	6.30	6.30	0.32	2.21	0.00	0.51	1.14	1.53	1.52	0.00	1.21	0.00	0.00	3.69	1.84	0.49	0.00	0.00	2.58	1.41	0.00	1.51
10.00	6.61	6.30	6.30	0.00	0.19	0.00	0.00	1.37	1.73	3.21	0.00	0.00	0.31	0.00	3.12	1.11	0.80	0.00	0.00	0.27	0.32	0.00	0.05
11.00	6.59	6.30	6.30	0.00	0.27	0.00	0.00	0.00	3.85	2.19	0.00	0.35	0.00	0.00	1.67	0.00	0.00	0.13	0.00	0.40	0.31	0.00	0.00
