Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.325s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	8.36	6.57	6.28	0.00	0.00	0.71	0.00	0.00	0.00	0.00	0.00	2.34	0.00	0.00	3.14	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00
3.00	8.40	6.59	6.30	0.00	0.00	0.00	0.00	0.00	0.00	1.52	0.00	1.37	0.00	0.00	3.64	0.00	1.07	0.00	0.00	0.00	1.91	0.00	0.20
4.00	8.40	6.61	6.30	0.00	0.00	0.60	0.00	0.00	0.00	1.32	0.00	2.51	0.01	0.64	1.26	1.55	2.28	0.00	0.02	0.00	0.97	0.00	0.00
5.00	8.41	6.59	6.30	0.00	0.00	1.81	0.00	0.00	0.00	1.18	0.00	0.97	0.00	0.51	2.78	0.25	1.92	0.00	0.06	0.00	0.79	0.00	0.00
6.00	8.40	6.61	6.30	0.00	0.00	1.80	0.00	0.00	0.07	0.49	0.00	2.58	0.92	1.58	3.57	0.00	0.62	0.02	0.00	0.00	1.47	0.00	0.00
7.00	8.40	6.59	6.30	0.52	0.00	2.86	0.00	0.26	0.00	0.00	0.00	4.12	0.00	0.33	3.16	0.00	0.00	0.00	0.00	0.00	0.82	0.00	0.06
8.00	8.41	6.61	6.30	0.00	0.00	0.92	0.00	0.46	0.00	4.37	0.00	1.46	0.00	1.59	3.17	0.02	3.47	0.00	0.00	0.00	2.11	0.44	0.18
9.00	8.40	6.59	6.30	0.00	0.00	4.92	0.00	0.53	0.24	1.40	0.00	2.13	0.00	0.42	2.81	0.00	1.67	0.02	0.00	0.00	1.78	0.25	1.15
10.00	8.40	6.61	6.30	0.00	0.00	0.66	0.00	0.00	0.38	1.98	0.00	2.68	0.00	0.00	3.26	0.00	0.67	0.05	0.00	0.00	0.19	0.20	0.00
11.00	8.41	6.59	6.30	1.74	0.00	2.31	0.00	0.87	0.12	1.66	0.00	1.72	0.80	2.21	1.32	0.00	1.67	0.05	0.00	0.00	1.05	0.01	0.45
12.00	8.40	6.61	6.30	1.84	0.00	1.60	0.00	1.95	0.00	0.00	0.00	1.47	0.00	1.07	0.57	0.00	0.12	0.02	0.00	0.00	2.21	0.00	0.55
13.00	8.40	6.59	6.30	0.00	0.00	0.00	0.00	0.00	0.09	2.44	0.00	1.71	0.00	1.06	2.11	0.00	2.11	0.00	0.00	0.00	2.12	0.19	1.18
14.00	8.41	6.61	6.30	1.33	0.00	4.98	0.00	1.06	0.07	2.91	0.00	3.25	0.80	0.12	3.72	2.45	0.00	0.02	0.00	0.00	1.59	0.00	1.20
15.00	8.40	6.59	6.30	0.00	0.00	3.31	0.00	0.31	0.00	0.21	0.00	1.60	0.00	0.00	2.85	1.27	0.00	0.05	0.00	0.00	0.68	0.00	0.40
16.00	8.40	6.59	6.30	0.00	0.00	0.62	0.18	0.08	0.73	1.37	0.00	2.33	0.00	0.00	2.99	1.28	2.00	0.00	1.46	0.00	1.79	0.35	0.38
17.00	8.41	6.61	6.30	0.00	0.00	2.18	0.00	0.00	0.54	3.98	0.00	0.80	0.34	0.00	2.89	2.44	0.39	0.00	0.00	0.00	0.19	0.40	0.00
18.00	8.40	6.59	6.30	0.00	0.00	1.46	0.00	0.29	0.09	0.51	0.00	1.83	1.11	2.89	2.60	1.26	0.00	0.00	0.00	0.00	1.85	0.01	0.97
19.00	8.40	6.61	6.30	0.00	0.00	1.40	0.00	0.00	0.00	2.92	0.00	0.00	0.93	0.55	4.27	0.00	3.45	0.06	0.97	0.00	1.97	0.82	0.00
20.00	8.40	6.59	6.30	0.40	0.00	1.04	0.02	0.00	0.00	1.63	0.00	3.77	1.35	3.25	3.49	0.51	0.91	0.05	0.00	0.00	0.98	0.08	0.31
21.00	8.41	6.61	6.30	0.27	0.00	0.04	0.00	0.00	0.00	3.37	0.00	0.57	0.00	1.84	3.09	0.00	1.66	0.09	0.00	0.00	2.68	0.61	0.19
22.00	8.40	6.59	6.30	0.34	0.00	3.05	0.00	0.00	0.12	4.78	0.00	0.00	0.00	1.81	3.89	0.00	1.75	0.09	0.00	0.00	2.06	0.37	0.14
23.00	8.40	6.61	6.30	1.40	0.00	2.74	0.00	0.00	0.33	0.06	0.00	2.16	0.00	1.60	3.56	0.00	1.02	0.07	0.00	0.00	0.64	0.27	0.00
24.00	8.41	6.59	6.30	0.00	0.00	0.18	0.00	0.21	0.16	0.75	0.00	0.00	0.89	2.89	1.48	0.00	1.70	0.00	0.00	0.00	1.08	0.28	1.01
25.00	8.40	6.61	6.30	0.00	0.00	0.49	0.00	1.27	0.00	1.65	0.00	2.00	1.41	2.38	3.06	0.00	1.81	0.08	0.00	0.00	1.38	0.04	0.62
26.00	8.40	6.59	6.30	0.00	0.00	1.78	0.00	0.00	0.00	2.50	0.00	3.93	0.00	2.21	1.38	1.54	0.82	0.00	0.00	0.00	0.98	0.00	0.00
27.00	8.41	6.61	6.30	1.24	0.00	1.31	0.01	0.02	0.00	2.04	0.00	3.39	0.00	0.00	4.31	1.99	0.32	0.00	0.00	0.00	1.26	0.02	0.62
28.00	8.40	6.59	6.30	1.39	0.00	2.40	0.00	0.00	0.31	1.57	0.00	1.25	0.00	0.11	3.04	0.01	0.00	0.00	0.00	0.00	0.99	0.00	0.00
29.00	8.40	6.59	6.30	0.00	0.00	2.32	0.00	0.00	1.08	3.33	0.00	2.57	0.00	0.02	2.78	0.00	0.93	0.22	0.00	0.00	0.49	0.02	0.04
30.00	8.41	6.61	6.30	0.05	0.00	0.73	0.00	0.00	0.51	0.00	0.00	0.51	0.49	2.17	3.86	0.00	1.04	0.06	0.00	0.00	1.60	0.26	0.00
31.00	8.40	6.59	6.30	0.28	0.00	4.26	0.00	0.00	0.05	2.99	0.00	2.57	0.31	2.36	3.91	0.00	1.50	0.21	0.33	0.00	2.33	0.14	0.74
32.00	8.40	6.61	6.30	0.00	0.00	1.84	0.00	0.00	0.97	4.18	0.00	4.58	0.00	0.00	3.89	0.00	1.37	0.14	0.00	0.00	2.08	0.46	0.44
33.00	8.41	6.59	6.30	1.25	0.00	3.04	0.00	0.48	0.85	3.40	0.00	3.12	0.00	2.13	3.64	0.00	2.12	0.08	0.00	0.00	1.02	0.88	0.88
34.00	8.40	6.61	6.30	0.00	0.00	1.33	0.00	0.00	0.40	3.56	0.00	1.22	0.48	1.58	3.56	0.00	1.84	0.16	0.00	0.00	1.17	0.41	0.00
35.00	8.40	6.59	6.30	0.98	0.00	1.90	0.00	0.00	0.71	2.54	0.00	1.92	0.80	3.72	3.80	0.00	0.60	0.00	0.00	0.00	1.02	0.42	1.18
36.00	8.41	6.61	6.30	0.00	0.00	0.00	0.00	0.00	0.91	1.81	0.00	0.55	0.00	1.17	3.79	0.00	2.24	0.13	0.00	0.00	1.46	0.60	0.55
