Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.283s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	6.89	5.99	5.39	1.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	6.90	6.01	5.41	1.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	6.90	5.99	5.39	1.87	0.00	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00
5.00	6.90	6.01	5.41	1.87	0.00	0.00	0.04	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	6.90	5.99	5.39	0.65	0.00	0.00	0.22	1.67	0.00	0.00	0.00	0.00	0.00	0.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	1.04	0.00	0.00
7.00	6.90	6.01	5.41	1.31	0.00	0.00	0.34	0.31	0.00	0.00	0.00	0.00	0.49	0.00	1.21	0.00	0.00	0.00	0.00	0.00	0.00	0.84	0.00	0.00
8.00	6.90	5.99	5.39	3.57	0.00	0.00	1.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.21	0.00	0.00
9.00	6.90	6.01	5.41	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.05	0.00	0.40	0.00	0.00	0.00	0.00	0.00	0.00	1.31	0.00	0.00
10.00	6.90	5.99	5.41	0.00	0.00	0.00	0.00	2.68	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.68	0.00	0.00
11.00	6.90	6.01	5.39	1.11	0.00	0.00	0.00	3.44	0.00	0.00	0.00	0.00	1.25	0.00	2.43	0.00	0.00	0.00	0.00	0.00	0.00	1.80	0.00	0.00
12.00	6.90	5.99	5.41	0.00	0.00	0.00	0.00	2.77	0.00	0.00	0.00	0.00	0.62	0.00	1.74	0.00	0.00	0.00	0.00	0.00	0.00	1.46	0.00	0.00
13.00	6.90	6.01	5.39	0.00	0.00	0.00	0.00	1.15	0.00	0.00	0.00	0.00	0.00	0.00	1.05	0.00	0.00	0.00	0.00	0.00	0.00	1.26	0.00	0.00
14.00	6.90	5.99	5.41	0.00	0.00	0.00	0.00	0.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	6.90	6.01	5.39	0.00	0.00	0.00	0.00	1.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	6.90	5.99	5.41	3.01	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00
17.00	6.89	6.01	5.39	2.98	0.00	0.00	0.27	2.06	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.00	0.00
18.00	6.90	5.99	5.41	0.95	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	2.00	0.00	1.20	0.00	1.00	0.00	0.00	0.00	0.00	1.92	0.00	0.00
19.00	6.90	6.01	5.41	0.22	0.00	0.00	0.11	1.24	0.00	0.00	0.00	0.00	0.94	0.00	2.97	0.00	0.27	0.00	0.00	0.00	0.00	2.28	0.00	0.00
20.00	6.90	5.99	5.39	0.20	0.00	0.00	0.14	0.99	0.00	0.00	0.00	0.00	0.99	0.00	1.37	0.00	0.00	0.00	0.00	0.00	0.00	1.52	0.00	0.00
21.00	6.90	6.01	5.41	2.45	0.00	0.00	1.21	2.81	0.00	0.00	0.00	0.00	0.60	0.00	3.46	0.00	0.34	0.00	0.00	0.00	0.00	2.21	0.00	0.00
22.00	6.90	5.99	5.39	0.44	0.00	0.00	0.98	0.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	6.90	6.01	5.41	0.45	0.00	0.00	0.35	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.55	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00
24.00	6.90	5.99	5.39	0.00	0.00	0.00	0.00	2.52	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.51	0.00	0.00
25.00	6.90	6.01	5.41	1.94	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.13	0.00	0.00	0.00	0.00	0.00	0.00	1.34	0.00	0.00
26.00	6.90	5.99	5.39	3.80	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.27	0.00	0.00
27.00	6.90	6.01	5.41	0.32	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.45	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00
28.00	6.90	5.99	5.41	0.80	0.00	0.00	0.00	1.53	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.73	0.00	0.00
29.00	6.90	6.01	5.39	2.60	0.00	0.00	1.33	1.13	0.00	0.00	0.00	0.00	1.67	0.00	0.41	0.00	0.00	0.00	0.00	0.00	0.00	0.29	0.00	0.00
30.00	6.90	5.99	5.41	1.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.62	0.00	0.00	0.00	0.00	0.00	0.00	0.93	0.00	0.00
31.00	6.90	6.01	5.39	3.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	6.90	5.99	5.41	2.36	0.00	0.00	0.42	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00
33.00	6.90	6.01	5.39	1.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.35	0.00	0.68	0.00	0.00	0.00	0.00	0.00	0.00	1.06	0.00	0.00
34.00	6.89	5.99	5.41	1.92	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.00
35.00	6.90	6.01	5.41	0.82	0.00	0.00	0.00	1.73	0.00	0.00	0.00	0.00	0.16	0.00	1.44	0.00	0.00	0.00	0.00	0.00	0.00	2.38	0.00	0.00
36.00	6.90	5.99	5.39	2.43	0.00	0.00	0.81	1.11	0.00	0.00	0.00	0.00	0.00	0.00	1.37	0.00	0.00	0.00	0.00	0.00	0.00	1.47	0.00	0.00
37.00	6.90	6.01	5.41	0.53	0.00	0.00	0.48	1.95	0.00	0.00	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.00	0.00	0.00	0.00	0.57	0.00	0.00
38.00	6.90	5.99	5.39	0.79	0.00	0.00	0.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.93	0.00	0.00	0.00	0.00	0.00	0.00
39.00	6.90	6.01	5.41	1.67	0.00	0.00	0.00	2.97	0.00	0.00	0.00	0.00	0.21	0.00	0.20	0.00	0.00	0.02	0.00	0.00	0.00	1.50	0.00	0.00
40.00	6.90	5.99	5.39	0.31	0.00	0.00	0.00	2.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
41.00	6.90	6.01	5.41	0.00	0.00	0.00	0.00	2.44	0.00	0.00	0.00	0.00	0.00	0.00	0.37	0.00	0.02	0.00	0.00	0.00	0.00	1.48	0.00	0.00
42.00	6.90	5.99	5.39	0.00	0.00	0.00	0.00	1.80	0.00	0.00	0.00	0.00	0.00	0.00	2.48	0.00	0.00	0.00	0.00	0.00	0.00	1.42	0.00	0.00
43.00	6.90	6.01	5.41	3.66	0.00	0.00	0.58	2.99	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	2.23	0.00	0.00
44.00	6.90	5.99	5.41	1.60	0.00	0.00	0.12	2.36	0.00	0.00	0.00	0.00	0.00	0.00	0.92	0.00	0.00	0.00	0.00	0.00	0.00	1.27	0.00	0.00
45.00	6.90	6.01	5.39	0.00	0.00	0.00	0.00	2.14	0.00	0.00	0.00	0.00	0.00	0.00	1.47	0.00	0.00	0.00	0.00	0.00	0.00	2.71	0.00	0.00
46.00	6.90	5.99	5.41	0.00	0.00	0.00	0.00	2.53	0.00	0.00	0.00	0.00	0.00	0.00	2.91	0.00	0.62	0.00	0.00	0.00	0.00	1.77	0.00	0.00
47.00	6.90	6.01	5.39	1.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.44	0.00	0.68	0.00	0.00	0.00	0.00	1.17	0.00	0.00
48.00	6.90	6.01	5.41	0.49	0.00	0.00	0.00	1.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.65	0.00	0.00
49.00	6.90	5.99	5.39	3.84	0.00	0.00	1.46	2.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	2.48	0.00	0.00
50.00	6.89	6.01	5.41	0.00	0.00	0.00	0.00	4.83	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	2.70	0.00	0.00
51.00	6.90	5.99	5.39	2.48	0.00	0.00	1.12	2.64	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	2.57	0.00	0.00
