Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.342s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	9.89	7.80	6.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.38
3.00	9.90	7.80	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.27	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.44
4.00	9.90	7.81	6.90	1.24	0.00	0.00	0.00	0.00	0.00	0.00	1.31	1.08	0.00	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	9.89	7.80	6.90	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50
6.00	9.90	7.80	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.17	1.30	0.00	0.00	0.00	1.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.88
7.00	9.90	7.81	6.90	0.00	0.00	0.00	0.00	0.00	1.45	0.00	0.00	1.73	0.16	0.00	0.00	0.00	1.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.93
8.00	9.89	7.80	6.90	0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.80	0.14	0.00	0.00	0.00	3.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.74
9.00	9.90	7.80	6.90	1.48	0.00	0.00	0.05	0.00	0.00	0.00	0.00	1.75	0.55	0.00	0.00	0.00	1.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.92
10.00	9.90	7.81	6.90	0.00	0.00	0.00	0.00	0.00	0.73	0.00	0.00	3.42	1.18	0.00	0.00	0.00	3.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.77
11.00	9.89	7.80	6.90	1.50	0.00	0.00	0.27	0.00	0.66	0.00	0.00	1.21	0.01	0.00	0.00	0.00	0.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.82
12.00	9.90	7.81	6.90	0.22	0.00	0.00	0.08	0.00	0.00	0.00	0.00	1.67	0.39	0.00	0.00	0.00	1.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.74
13.00	9.90	7.80	6.90	1.77	0.00	0.00	0.21	0.00	0.16	0.00	0.00	3.26	0.58	0.00	0.00	0.00	0.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.72
