Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.310s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	10.20	7.49	6.88	0.69	0.00	0.00	0.00	0.08	0.24	0.00	0.00	1.80	0.00	0.00	0.02	0.00	0.00
3.00	10.20	7.50	6.90	0.00	0.00	0.00	0.00	0.02	1.63	0.00	0.00	0.48	0.00	0.00	0.04	0.00	0.00
4.00	10.20	7.50	6.90	0.00	1.18	0.00	0.00	1.98	4.04	0.00	0.00	4.00	0.09	0.00	0.05	0.00	0.00
5.00	10.20	7.50	6.90	0.00	2.32	0.00	0.00	1.10	0.99	0.00	0.00	3.06	0.24	0.00	1.11	0.00	0.00
6.00	10.20	7.50	6.90	0.99	1.99	0.00	0.48	0.00	0.89	0.00	0.00	1.11	0.00	0.02	1.32	0.00	0.00
7.00	10.21	7.50	6.90	0.07	0.97	0.00	3.37	0.21	2.44	0.00	0.00	1.64	0.00	0.22	2.05	0.00	0.00
8.00	10.20	7.50	6.90	0.28	0.00	0.00	2.57	0.02	3.54	0.00	0.00	2.99	0.00	0.05	1.08	0.00	0.00
9.00	10.20	7.50	6.90	2.64	1.02	0.00	0.00	0.00	2.04	0.00	0.00	2.91	0.31	0.07	1.68	0.00	0.00
10.00	10.20	7.49	6.90	0.00	2.11	0.00	0.00	0.49	3.78	0.00	0.00	2.07	0.02	0.00	1.72	0.00	0.00
11.00	10.20	7.50	6.90	1.47	1.40	0.00	3.58	0.00	0.97	0.00	0.00	0.61	0.00	0.42	0.19	0.00	0.00
