Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.295s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	6.87	6.85	6.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	6.90	6.90	6.30	0.00	0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.21	0.00	0.05	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00
4.00	6.90	6.90	6.30	1.70	0.00	0.00	0.00	0.00	0.00	3.14	0.00	0.00	0.54	0.00	0.12	0.00	0.69	0.00	0.00	0.00	0.00	0.00	0.00
5.00	6.90	6.90	6.30	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	1.85	0.00	0.00	0.00	1.50	0.00	0.27	0.00	0.57	0.00	0.00
6.00	6.90	6.90	6.30	0.73	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.77	0.00	1.17	0.00	0.41	0.00	0.31	0.00	0.69	0.00	0.00
7.00	6.90	6.90	6.30	0.06	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.97	0.00	0.00	0.00	0.79	0.00	0.80	0.00	0.69	0.00	0.00
8.00	6.90	6.90	6.30	0.00	0.06	0.00	0.00	0.06	2.72	0.01	0.00	0.00	1.63	0.00	0.68	0.05	0.58	0.00	0.00	0.00	0.51	0.00	0.00
9.00	6.90	6.90	6.30	1.02	0.00	0.00	0.00	0.00	0.11	2.98	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.78	0.00	0.58
10.00	6.90	6.90	6.30	0.00	0.00	0.00	0.00	0.46	2.81	0.00	0.00	0.00	1.34	0.00	0.49	0.00	0.94	0.00	0.49	0.00	1.90	0.00	0.00
11.00	6.90	6.90	6.30	0.00	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.00	0.57	0.00	0.00	0.00	0.92	0.00	2.54	0.00	0.99	0.00	0.00
12.00	6.90	6.90	6.30	0.00	0.00	0.00	0.00	0.19	0.00	1.77	0.00	0.00	2.72	0.00	1.64	0.00	0.60	0.00	2.12	0.00	0.84	0.00	0.13
13.00	6.90	6.90	6.30	1.21	0.00	0.00	0.00	0.00	0.19	0.87	0.00	0.00	0.00	0.00	0.06	0.00	1.15	0.00	1.30	0.00	1.02	0.00	0.12
14.00	6.90	6.90	6.30	0.00	0.00	0.00	0.00	0.28	0.00	2.91	0.00	0.00	2.65	0.00	0.04	0.00	0.78	0.00	0.00	0.00	0.00	0.00	0.16
15.00	6.90	6.90	6.30	0.00	0.00	0.00	0.00	0.38	0.99	1.21	0.49	0.00	2.86	0.00	0.00	0.00	0.01	0.00	2.70	0.00	0.42	0.00	0.13
16.00	6.90	6.90	6.30	0.49	0.00	0.00	0.00	0.00	0.19	1.51	0.00	0.00	2.18	0.00	0.61	0.00	1.10	0.00	1.30	0.00	0.71	0.00	0.24
17.00	6.89	6.89	6.30	0.46	0.00	0.00	0.00	1.32	0.35	2.31	0.00	0.00	1.22	0.00	0.00	0.00	0.05	0.00	0.45	0.00	1.59	0.00	0.37
18.00	6.90	6.90	6.30	3.59	0.02	0.00	0.00	0.00	1.34	2.19	0.00	0.00	0.00	0.00	0.78	0.00	0.00	0.00	2.10	0.00	0.00	0.00	0.18
19.00	6.90	6.90	6.30	0.00	0.00	0.00	0.00	0.00	1.63	1.42	0.00	0.00	0.00	0.00	0.42	0.00	0.41	0.00	0.00	0.00	1.48	0.00	0.00
20.00	6.90	6.90	6.30	0.29	0.55	0.00	0.00	0.00	0.65	1.92	0.00	0.00	0.00	0.00	1.14	0.28	0.00	0.00	0.00	0.00	0.64	0.00	0.00
21.00	6.90	6.90	6.30	0.49	0.00	0.00	0.00	0.00	0.04	0.73	0.00	0.00	0.49	0.00	0.00	0.00	0.44	0.00	0.61	0.00	0.69	0.00	0.00
22.00	6.90	6.90	6.30	2.08	0.01	0.00	0.00	0.00	1.63	1.30	0.00	0.00	0.00	0.00	0.60	0.00	0.00	0.00	2.24	0.00	0.51	0.00	0.00
23.00	6.90	6.90	6.30	3.13	0.02	0.00	0.00	0.00	2.24	0.09	0.00	0.00	0.99	0.00	1.08	0.00	0.33	0.00	0.13	0.00	1.67	0.00	0.40
24.00	6.90	6.90	6.30	1.80	0.00	0.00	0.00	0.00	1.91	0.99	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	2.39	0.00	0.47	0.00	0.00
25.00	6.90	6.90	6.30	0.99	0.06	0.00	0.00	0.00	0.33	1.75	0.00	0.00	0.00	0.00	0.46	0.00	0.42	0.00	2.34	0.00	0.13	0.00	0.07
26.00	6.90	6.90	6.30	1.98	0.00	0.00	0.00	0.00	1.30	0.75	2.12	0.00	0.00	0.00	0.64	0.00	0.61	0.00	1.90	0.00	0.00	0.00	0.00
27.00	6.90	6.90	6.30	1.53	0.00	0.00	0.00	0.64	0.00	4.59	1.04	0.00	2.17	0.00	0.00	0.00	0.12	0.00	1.92	0.00	0.80	0.00	0.14
28.00	6.90	6.90	6.30	1.26	0.00	0.00	0.00	0.02	0.00	1.19	0.00	0.00	0.28	0.00	0.05	0.00	0.13	0.00	1.39	0.00	0.00	0.00	0.00
29.00	6.90	6.90	6.30	1.75	0.07	0.00	0.00	0.00	0.00	0.00	0.34	0.00	0.00	0.00	1.59	0.00	0.28	0.00	1.50	0.00	0.46	0.00	0.00
30.00	6.90	6.90	6.30	0.33	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.00	3.49	0.00	1.42	0.00	1.65	0.00	0.69	0.00	1.41	1.07	0.00
31.00	6.90	6.90	6.30	1.39	0.00	0.00	0.00	0.00	0.00	2.89	0.00	0.00	0.82	0.00	0.00	0.00	0.26	0.00	1.30	0.00	0.52	0.00	0.28
32.00	6.90	6.90	6.30	1.26	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	1.34	0.00	2.04	0.00	0.00
33.00	6.90	6.89	6.30	3.64	0.00	0.00	0.00	0.00	0.00	1.38	0.00	0.00	2.36	0.00	1.73	0.00	1.55	0.00	1.90	0.00	0.92	0.00	0.20
