Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.100s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	9.60	6.59	6.59	0.08	0.19	0.16	0.27	0.27	0.00	0.00	0.00	0.00	0.20	0.09	0.00
3.00	9.60	6.59	6.59	0.00	0.05	0.31	0.00	0.00	0.25	0.00	0.84	0.87	0.98	1.01	0.00
4.00	9.60	6.61	6.61	0.27	0.62	0.00	0.26	0.00	0.00	0.00	0.13	1.17	0.00	3.44	0.00
5.00	9.60	6.59	6.59	0.98	1.02	0.00	0.54	0.28	0.19	0.13	0.00	1.74	0.00	3.14	0.15
6.00	9.61	6.61	6.61	0.00	0.19	0.00	2.00	3.32	1.48	0.00	2.06	0.00	0.00	1.79	0.00
7.00	9.60	6.59	6.59	0.00	1.34	0.00	0.12	0.66	0.00	0.00	1.63	1.10	0.49	2.83	0.00
8.00	9.60	6.61	6.61	0.18	3.25	0.08	0.49	0.54	0.38	0.00	2.45	1.79	0.95	2.01	0.00
9.00	9.60	6.59	6.59	0.00	0.74	0.40	0.60	0.00	0.00	0.00	3.23	0.00	0.49	0.31	0.00
10.00	9.60	6.61	6.61	0.00	1.08	0.19	0.49	0.62	0.00	0.00	0.16	0.00	0.00	0.68	0.00
11.00	9.61	6.59	6.59	0.92	0.00	0.26	0.00	0.39	0.14	0.00	1.68	0.00	1.30	1.18	0.00
12.00	9.60	6.61	6.61	1.48	0.00	0.00	0.33	2.13	0.00	0.04	0.65	1.31	0.80	1.70	0.08
13.00	9.60	6.59	6.59	0.00	0.13	0.00	0.00	0.16	0.55	0.13	0.02	0.67	0.01	0.00	0.46
14.00	9.60	6.61	6.59	0.00	0.00	0.18	1.35	0.00	1.24	0.00	0.00	0.28	0.16	0.00	0.38
