Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.718s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	7.75	6.88	6.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.32	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	7.80	6.90	6.90	0.00	0.00	0.00	0.29	0.00	0.00	2.03	0.00	1.67	0.00	3.58	0.55	0.02	0.00	0.00	0.00	0.00	0.77	0.15	0.00	0.00
4.00	7.81	6.90	6.90	1.84	0.75	0.00	0.00	0.00	1.00	0.73	0.00	0.00	0.00	0.87	0.92	0.00	0.00	0.00	0.00	0.00	0.00	2.14	0.34	0.00
5.00	7.80	6.90	6.90	0.00	1.46	0.00	0.00	0.00	1.11	0.48	0.00	0.98	1.18	2.34	1.95	0.80	0.00	0.00	0.00	0.00	0.00	1.86	0.35	0.00
6.00	7.80	6.90	6.90	0.31	1.27	0.00	0.00	0.00	2.14	0.97	0.00	1.81	0.34	0.49	2.16	0.00	0.00	0.00	0.00	0.00	0.38	0.86	0.00	0.00
7.00	7.81	6.90	6.90	0.00	1.08	0.00	0.00	0.00	1.68	0.00	0.00	0.33	0.00	0.33	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00
8.00	7.80	6.90	6.90	1.25	0.73	0.00	0.00	0.33	4.32	1.46	0.00	1.90	0.00	2.37	1.52	0.85	0.00	0.00	0.00	0.00	0.00	3.93	0.65	0.32
9.00	7.80	6.90	6.90	2.14	2.34	0.00	0.00	0.00	2.54	2.27	0.29	1.15	0.00	1.73	1.10	0.00	0.00	0.00	0.00	0.00	0.00	2.03	0.00	0.00
10.00	7.81	6.90	6.90	0.55	0.00	0.00	0.00	0.00	1.98	1.19	0.00	0.55	3.09	1.30	2.33	0.20	0.00	0.00	0.00	0.00	0.39	0.39	0.00	0.61
11.00	7.80	6.90	6.90	0.00	0.00	0.00	0.00	0.00	1.46	2.31	0.00	2.08	3.18	3.20	0.48	0.45	0.00	0.00	0.00	0.00	0.11	2.68	0.00	0.61
12.00	7.81	6.90	6.90	3.67	0.00	0.00	0.00	0.52	3.06	1.38	1.22	0.02	3.38	2.64	2.54	1.22	0.00	0.00	0.00	0.00	0.00	1.63	1.40	0.34
13.00	7.80	6.90	6.90	2.50	2.26	0.00	0.00	0.00	1.51	0.60	0.00	0.24	0.00	2.90	3.91	0.45	0.00	0.00	0.00	0.00	0.38	3.13	1.38	0.35
14.00	7.80	6.90	6.90	0.49	0.78	0.00	0.00	0.00	2.46	0.00	0.00	0.16	1.18	1.79	1.85	0.00	0.00	0.00	0.00	0.00	0.00	3.00	1.28	0.08
15.00	7.81	6.90	6.90	0.00	2.99	0.00	0.00	0.00	2.96	0.97	0.00	2.61	2.61	2.37	2.97	0.42	0.00	0.00	0.00	0.00	0.88	1.15	0.00	0.33
