Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.111s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	7.80	7.20	2.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	7.80	7.20	1.60	0.00	0.00	0.00	0.00	0.00	0.00	1.93	0.00
4.00	7.81	7.21	1.18	0.00	0.00	0.00	0.00	0.00	0.00	0.48	2.65
5.00	7.80	7.20	5.49	0.00	0.00	0.00	0.00	0.00	0.00	0.82	2.57
6.00	7.80	7.21	4.55	0.00	0.00	1.83	0.00	0.00	0.00	0.79	3.80
7.00	7.81	7.20	0.94	0.00	0.00	0.87	0.00	0.00	0.00	0.48	3.30
8.00	7.80	7.20	2.39	0.00	0.00	1.58	0.00	0.00	0.00	0.00	3.26
9.00	7.80	7.21	3.80	0.00	0.00	1.93	0.00	0.00	0.00	0.07	2.54
10.00	7.81	7.20	4.33	0.00	0.00	1.31	0.00	0.00	0.00	0.00	3.43
11.00	7.80	7.21	0.09	0.00	0.00	2.00	0.00	0.00	0.00	0.00	3.29
12.00	7.81	7.20	1.86	0.00	0.00	1.13	0.00	0.00	0.00	0.02	3.29
13.00	7.80	7.20	3.29	0.00	0.00	1.93	0.00	0.00	0.00	0.49	3.30
14.00	7.80	7.21	5.75	0.00	0.00	2.03	0.00	0.00	0.00	0.55	2.71
15.00	7.81	7.20	5.82	0.00	0.00	0.94	0.00	0.00	0.00	0.45	3.59
16.00	7.80	7.21	5.12	0.00	0.00	1.52	0.00	0.00	0.00	0.92	3.13
17.00	7.80	7.20	5.22	0.00	0.00	0.31	0.00	0.00	0.00	0.33	3.31
18.00	7.81	7.21	2.53	0.00	0.00	1.35	0.00	0.00	0.00	0.78	3.20
19.00	7.80	7.20	6.45	0.00	0.00	0.35	0.00	0.00	0.00	0.93	3.29
20.00	7.80	7.20	1.94	0.00	0.00	0.16	0.00	0.00	0.00	1.13	3.30
21.00	7.81	7.21	1.88	0.00	0.00	0.71	0.00	0.00	0.00	0.49	3.00
22.00	7.80	7.20	3.11	0.00	0.00	1.60	0.00	0.00	0.00	0.80	3.17
23.00	7.81	7.21	3.77	0.00	0.00	3.87	0.00	0.00	0.00	1.24	3.30
24.00	7.80	7.20	6.05	0.00	0.00	2.89	0.00	0.00	0.00	0.27	3.30
25.00	7.80	7.20	3.84	0.00	0.00	0.68	0.00	0.00	0.00	0.72	3.30
26.00	7.81	7.21	4.04	0.00	0.00	1.84	0.00	0.00	0.00	0.59	3.05
27.00	7.80	7.20	5.97	0.00	0.00	2.77	0.00	0.00	0.00	1.51	3.14
28.00	7.80	7.21	1.00	0.00	0.00	3.03	0.00	0.00	0.00	1.18	3.33
29.00	7.81	7.20	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.67	3.25
30.00	7.80	7.20	1.21	0.00	0.00	1.08	0.00	0.00	0.00	1.24	3.33
31.00	7.80	7.21	5.32	0.00	0.00	6.16	0.00	0.00	0.00	0.15	3.31
32.00	7.81	7.20	4.75	0.00	0.00	1.40	0.00	0.00	0.00	0.48	3.04
33.00	7.80	7.21	5.95	0.00	0.00	0.00	0.00	0.00	0.00	0.91	3.33
34.00	7.81	7.20	0.04	0.00	0.00	1.26	0.00	0.00	0.00	1.10	3.29
35.00	7.80	7.21	1.54	0.00	0.00	1.78	0.00	0.00	0.00	1.31	3.29
36.00	7.80	7.20	0.00	0.00	0.00	1.50	0.00	0.00	0.00	1.28	3.31
37.00	7.81	7.20	2.48	0.00	0.00	2.83	0.00	0.00	0.00	1.58	3.29
38.00	7.80	7.21	0.20	0.00	0.00	4.90	0.00	0.00	0.00	0.99	3.27
39.00	7.80	7.20	4.72	0.00	0.00	0.45	0.00	0.00	0.00	0.31	3.29
40.00	7.81	7.21	6.47	0.00	0.00	3.50	0.00	0.00	0.00	0.18	2.17
41.00	7.80	7.20	4.51	0.00	0.00	1.38	0.00	0.00	0.00	0.79	3.27
42.00	7.80	7.20	0.00	0.00	0.00	1.91	0.00	0.00	0.00	0.51	3.31
43.00	7.81	7.21	2.74	0.00	0.00	1.66	0.00	0.00	0.00	0.64	1.04
44.00	7.80	7.20	1.30	0.00	0.00	4.84	0.00	0.00	0.00	0.00	3.31
45.00	7.81	7.21	5.49	0.00	0.00	4.55	0.00	0.00	0.00	0.04	3.30
46.00	7.80	7.20	5.82	0.00	0.00	4.85	0.00	0.00	0.00	0.33	2.61
47.00	7.80	7.21	5.63	0.00	0.00	3.37	0.00	0.00	0.00	0.00	2.76
48.00	7.81	7.20	4.53	0.00	0.00	3.64	0.00	0.00	0.00	0.00	3.06
49.00	7.80	7.20	1.01	0.00	0.00	4.82	0.00	0.00	0.00	0.00	3.31
50.00	7.80	7.21	3.13	0.00	0.00	4.75	0.00	0.00	0.00	0.31	3.27
51.00	7.81	7.20	0.00	0.00	0.00	1.55	0.00	0.00	0.00	2.37	3.31
52.00	7.80	7.21	3.63	0.00	0.00	2.91	0.00	0.00	0.00	1.40	3.32
53.00	7.80	7.20	2.41	0.00	0.00	2.54	0.00	0.00	0.00	0.95	3.11
54.00	7.81	7.20	5.82	0.00	0.00	1.80	0.00	0.00	0.00	1.01	3.31
55.00	7.80	7.21	4.42	0.00	0.00	1.04	0.00	0.00	0.00	0.72	3.29
56.00	7.81	7.20	4.26	0.00	0.00	0.27	0.00	0.00	0.00	0.24	2.96
