Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.214s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	8.05	8.04	7.43	2.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	8.10	8.10	5.82	4.06	0.00	0.00	1.85	0.00	0.00	0.00	0.00
4.00	8.10	8.10	7.25	2.99	0.00	0.00	6.38	0.00	0.00	0.00	0.00
5.00	8.10	8.10	3.74	3.77	1.37	0.00	3.31	0.00	0.00	0.00	0.00
6.00	8.10	8.10	8.14	2.99	1.47	0.00	2.94	0.00	0.00	0.00	0.00
7.00	8.10	8.10	7.73	4.25	2.99	0.00	2.59	0.00	0.00	0.00	0.00
8.00	8.09	8.09	6.91	1.87	3.47	0.00	5.39	0.00	0.00	0.00	0.00
9.00	8.10	8.10	4.30	3.39	0.94	0.00	5.99	0.00	0.00	0.00	0.00
10.00	8.10	8.10	1.58	6.95	0.00	0.00	6.01	0.00	0.00	0.00	0.00
11.00	8.10	8.10	4.70	6.15	4.84	0.00	5.98	0.00	0.00	0.00	0.00
12.00	8.10	8.10	7.80	5.71	3.37	0.00	3.99	0.00	0.00	0.00	0.00
13.00	8.10	8.10	7.76	6.82	2.59	0.00	4.59	0.00	0.00	0.00	0.00
14.00	8.09	8.09	6.47	5.31	3.32	0.00	2.08	0.00	0.00	0.00	0.00
15.00	8.10	8.10	7.65	5.15	4.76	0.00	5.53	0.00	0.00	0.00	0.00
16.00	8.10	8.10	6.51	3.83	5.19	0.00	4.07	0.00	0.00	0.00	0.00
17.00	8.10	8.10	7.23	7.37	3.94	0.00	2.08	0.00	0.00	0.00	0.00
18.00	8.10	8.10	6.39	7.12	7.32	0.00	4.29	0.00	0.00	0.00	0.00
19.00	8.10	8.10	2.13	2.51	0.29	0.00	1.11	0.00	0.00	0.00	0.00
20.00	8.09	8.09	4.49	3.53	2.67	0.00	2.92	0.00	0.00	0.00	0.00
21.00	8.10	8.10	6.21	2.34	6.26	0.00	4.03	0.00	0.00	0.00	0.00
22.00	8.10	8.10	0.00	0.00	4.63	0.00	5.99	0.00	0.00	0.00	0.00
23.00	8.10	8.10	4.22	0.00	2.91	0.00	5.97	0.00	0.00	0.00	0.00
24.00	8.10	8.10	2.90	0.00	2.79	0.00	5.04	0.00	0.00	0.00	0.00
25.00	8.10	8.10	2.24	0.00	4.66	0.00	3.84	0.00	0.00	0.00	0.00
26.00	8.09	8.09	7.77	3.13	2.93	0.00	3.71	0.00	0.00	0.00	0.00
27.00	8.10	8.10	2.40	5.00	6.76	0.00	2.96	0.00	0.00	0.00	0.00
28.00	8.10	8.10	0.00	0.00	6.90	0.00	5.78	0.00	0.00	0.00	0.00
29.00	8.10	8.10	5.36	0.00	2.64	0.00	6.01	0.00	0.00	0.00	0.00
