Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.136s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	6.84	6.28	6.25	0.00	0.00	0.07	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	6.90	6.30	6.30	2.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	6.90	6.30	6.30	2.21	0.00	0.48	0.00	0.00	0.00	0.98	0.00	0.00	0.00	0.24	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	6.90	6.30	6.30	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	6.90	6.30	6.30	1.77	0.00	0.00	0.00	0.46	0.00	0.00	0.00	0.00	0.00	0.59	0.00	0.49	1.40	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.12
7.00	6.90	6.30	6.30	0.49	0.40	0.00	0.12	0.55	0.00	0.00	0.00	0.00	0.00	0.92	0.02	0.00	0.69	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.19
8.00	6.90	6.30	6.30	0.07	1.30	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	1.18	0.01	0.00	0.49	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.11
9.00	6.90	6.30	6.30	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.75	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01
10.00	6.90	6.30	6.30	0.00	0.00	1.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	6.90	6.30	6.30	0.00	0.75	0.00	0.61	0.74	0.00	0.00	0.00	0.00	0.00	0.47	0.00	0.00	0.00	0.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00
