Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.331s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	6.89	6.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.98	0.00	0.49	0.00	0.04	0.00	1.53	0.00
3.00	6.90	6.90	0.00	0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.62	1.35	0.00	0.00	0.00	0.00	0.00	1.47	0.00
4.00	6.90	6.90	0.02	1.14	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.79	0.00	0.00	0.00	0.00	0.00	0.08	0.84	0.02
5.00	6.90	6.90	0.00	1.30	0.00	0.00	0.00	0.00	0.02	0.00	0.98	0.00	0.00	0.00	0.59	1.95	0.00	0.00	0.00	0.88	0.42	1.06	0.00
6.00	6.90	6.90	0.00	2.84	0.00	0.00	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.24	0.00	0.54	0.00	0.00	0.00	0.97	0.00	1.26	0.00
7.00	6.90	6.90	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	1.97	0.00	0.00	0.00	0.00	1.17	0.00	0.00	0.00	1.38	0.12	0.42	0.11
8.00	6.90	6.90	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	1.52	0.00	0.00	0.00	0.00	2.01	0.00	0.16	0.00	0.69	0.29	1.57	0.21
9.00	6.90	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.84	0.00	0.00	0.00	0.08	0.91	0.00	0.81	0.00	1.08	0.00	1.40	0.04
10.00	6.90	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.69	0.00	2.36	1.02	0.00	0.00	1.04	1.80	0.00	0.00	0.00	1.65	0.00	1.07	0.57
11.00	6.90	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.04	0.00	0.00	0.01	0.00	0.00	0.00	0.00	2.20	0.00	1.11	0.00
