Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.320s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	7.16	6.85	0.00	0.00	0.98	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	7.20	6.90	0.00	0.00	1.26	0.00	0.00	1.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.32	0.02	0.00	0.40
4.00	7.21	6.90	0.00	0.00	0.52	0.00	0.00	1.48	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.26	0.60	0.72	0.00	0.06
5.00	7.20	6.90	0.00	0.00	5.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.61	0.94	0.24	0.00	0.39
6.00	7.21	6.90	0.00	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.94	1.15	0.99	0.00	0.00
7.00	7.20	6.90	0.00	0.00	4.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.35	0.41	2.05	0.00	0.00
8.00	7.20	6.90	0.14	0.00	3.57	0.00	0.00	0.00	0.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	1.97	0.69	0.00	0.00
9.00	7.21	6.90	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.32	0.00	0.00
10.00	7.20	6.90	0.00	0.00	1.42	0.00	0.00	0.00	0.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.75	1.87	1.87	0.00	1.45
11.00	7.21	6.90	0.00	0.00	3.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.15	0.31	0.00	0.62
12.00	7.20	6.90	0.00	0.00	1.88	0.00	0.00	0.00	0.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	1.83	0.12	0.00	0.93
13.00	7.20	6.90	0.00	0.00	1.34	0.00	0.00	2.08	1.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.89	1.25	1.17	0.00	0.94
14.00	7.21	6.90	0.00	0.00	0.05	0.00	0.00	3.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.34	0.37	0.00	0.37
15.00	7.20	6.90	0.00	0.00	1.97	0.00	0.00	0.99	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	2.68	1.11	0.00	1.66
16.00	7.21	6.90	0.00	0.00	0.49	0.00	0.00	2.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.69	0.39	0.00	0.75
17.00	7.20	6.89	0.00	0.00	0.00	0.00	0.00	1.53	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.85	1.01	0.00	1.94
18.00	7.21	6.90	0.00	0.00	0.00	0.00	0.00	2.59	0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.92	1.22	0.41	0.00	1.12
19.00	7.20	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.42	1.25	1.39	0.00	1.40
20.00	7.20	6.90	0.00	0.00	0.99	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.86	0.73	0.55	0.00	0.97
21.00	7.21	6.90	0.00	0.00	0.00	0.00	0.00	3.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.80	1.94	0.47	0.00	1.12
22.00	7.20	6.90	0.02	0.00	2.98	0.00	0.00	2.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.10	2.37	0.00	0.00	1.93
23.00	7.21	6.90	0.00	0.00	1.59	0.00	0.00	2.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.13	1.07	0.41	0.00	1.06
24.00	7.20	6.90	0.00	0.00	0.00	0.00	0.00	0.49	0.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.59	1.98	1.35	0.00	1.07
25.00	7.20	6.90	0.01	0.00	5.24	0.00	0.00	4.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.46	0.00	0.93
26.00	7.21	6.90	0.00	0.00	0.00	0.00	0.00	1.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.67	1.33	0.45	0.00	1.32
27.00	7.20	6.90	0.00	0.00	3.18	0.00	0.00	4.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.57	1.77	2.07	0.00	1.26
28.00	7.21	6.90	0.00	0.00	2.45	0.00	0.00	1.98	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.69	1.90	0.78	0.00	1.17
29.00	7.20	6.90	0.00	0.00	0.00	0.00	0.00	1.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.13	2.81	0.68	0.00	1.37
30.00	7.20	6.90	0.00	0.00	0.48	0.00	0.00	4.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.79	1.61	0.35	0.00	1.88
31.00	7.21	6.90	0.00	0.00	3.01	0.00	0.00	3.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.61	2.53	1.45	0.00	0.51
32.00	7.20	6.90	0.00	0.00	1.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.14	1.61	0.31	0.00	0.79
