Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.920s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	7.44	7.17	0.00	0.00	0.00	0.00	2.03	0.00	0.00	0.00	0.00	0.00	0.00
3.00	7.50	7.20	0.00	0.00	1.05	0.00	1.52	0.00	0.00	0.00	0.00	0.02	0.00
4.00	7.50	7.21	0.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	7.50	7.20	1.28	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00
6.00	7.50	7.21	0.02	0.00	0.11	0.00	0.33	0.00	0.00	0.00	0.00	0.00	0.00
7.00	7.50	7.20	0.02	2.98	0.15	0.00	0.49	0.22	0.00	0.00	0.00	0.01	0.00
8.00	7.50	7.20	0.13	6.31	1.83	0.00	0.33	0.35	0.00	0.00	0.44	0.05	0.00
9.00	7.50	7.21	1.00	3.33	1.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	7.49	7.20	1.45	4.12	1.17	0.00	0.55	0.00	0.00	0.00	0.01	0.00	0.00
11.00	7.50	7.21	0.81	7.22	0.00	0.00	0.47	0.00	0.00	0.00	0.20	0.00	0.00
12.00	7.50	7.20	0.37	6.10	0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	7.50	7.20	2.46	5.82	0.86	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00
14.00	7.50	7.21	0.69	6.30	1.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	7.50	7.20	0.51	6.56	0.74	0.00	0.24	0.31	0.00	0.00	0.00	0.00	0.00
16.00	7.50	7.21	0.45	3.33	2.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	7.50	7.20	0.02	6.29	0.19	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00
18.00	7.50	7.21	0.57	6.04	0.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	7.49	7.20	0.00	6.64	0.00	0.00	0.53	0.00	0.00	0.00	0.00	0.05	0.00
20.00	7.50	7.20	1.06	4.53	0.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	7.50	7.21	1.55	4.93	0.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	7.50	7.20	0.00	5.57	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	7.50	7.21	0.37	6.57	0.09	0.00	0.00	0.01	0.00	0.00	0.04	0.00	0.00
24.00	7.50	7.20	1.20	5.92	0.00	0.00	1.00	0.00	0.00	0.00	0.27	0.04	0.00
25.00	7.50	7.20	0.81	6.63	2.92	0.00	0.16	0.13	0.00	0.00	0.00	0.00	0.00
26.00	7.50	7.21	0.02	6.61	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	7.50	7.20	1.59	5.30	0.00	0.00	0.05	0.00	0.00	0.00	0.28	0.00	0.00
28.00	7.49	7.21	0.02	7.11	0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	7.50	7.20	0.00	4.59	0.72	0.00	0.01	0.25	0.00	0.00	0.00	0.00	0.00
30.00	7.50	7.20	0.65	6.69	0.91	0.00	0.09	0.26	0.00	0.00	0.00	0.00	0.00
31.00	7.50	7.21	0.00	6.38	2.05	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00
32.00	7.50	7.20	0.00	5.78	0.12	0.00	0.00	0.00	0.00	0.00	1.53	0.00	0.00
33.00	7.50	7.21	1.05	5.12	0.54	0.00	0.07	0.00	0.00	0.00	0.05	0.00	0.00
34.00	7.50	7.20	0.68	5.29	1.27	0.00	0.00	0.00	0.00	0.00	0.58	0.04	0.00
35.00	7.50	7.21	0.05	5.84	0.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	7.50	7.20	1.90	6.08	1.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	7.49	7.20	1.22	5.95	0.00	0.00	0.33	0.00	0.00	0.00	0.01	0.00	0.00
38.00	7.50	7.21	0.95	4.97	0.95	0.00	0.00	0.00	0.00	0.00	0.93	0.00	0.00
39.00	7.50	7.20	1.67	4.91	0.73	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00
40.00	7.50	7.21	1.25	3.12	0.21	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00
41.00	7.50	7.20	2.01	4.06	0.00	0.00	0.00	0.00	0.00	0.00	0.34	0.01	0.00
42.00	7.50	7.20	0.45	5.24	0.75	0.00	0.00	0.00	0.00	0.00	0.52	0.00	0.00
43.00	7.50	7.21	0.69	6.41	0.25	0.00	0.24	0.00	0.00	0.00	0.34	0.00	0.00
44.00	7.50	7.20	0.62	5.25	1.05	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00
45.00	7.50	7.21	0.05	6.56	0.57	0.00	0.24	0.35	0.00	0.00	0.00	0.00	0.00
46.00	7.49	7.20	0.92	6.50	1.52	0.00	0.00	0.00	0.00	0.00	0.26	0.00	0.00
47.00	7.50	7.21	1.95	1.50	0.79	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00
48.00	7.50	7.20	0.78	4.85	0.44	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00
49.00	7.50	7.20	1.58	4.05	0.61	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00
50.00	7.50	7.21	0.00	5.19	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00
51.00	7.50	7.20	0.85	7.24	0.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
52.00	7.50	7.21	0.49	6.23	0.92	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00
53.00	7.50	7.20	0.04	4.09	1.35	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00
54.00	7.50	7.20	0.80	3.67	1.65	0.00	1.10	0.79	0.00	0.00	0.00	0.00	0.00
55.00	7.49	7.21	1.38	4.84	0.84	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00
56.00	7.50	7.20	0.85	5.69	0.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
57.00	7.50	7.21	0.00	6.50	0.00	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.00
58.00	7.50	7.20	0.41	4.46	0.00	0.00	0.00	0.00	0.00	0.00	0.78	0.04	0.00
59.00	7.50	7.20	0.59	6.78	0.92	0.00	0.61	0.01	0.00	0.00	0.00	0.00	0.00
60.00	7.50	7.21	2.60	5.28	0.00	0.00	0.31	0.00	0.00	0.00	1.24	0.00	0.00
61.00	7.50	7.20	0.00	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
62.00	7.50	7.21	2.96	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
63.00	7.50	7.20	0.00	6.59	0.00	0.00	0.28	0.14	0.00	0.00	0.32	0.05	0.00
64.00	7.49	7.21	0.09	6.55	0.38	0.00	0.07	0.06	0.00	0.00	0.00	0.00	0.00
65.00	7.50	7.20	0.66	4.59	0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
66.00	7.50	7.20	1.47	6.61	0.00	0.00	0.33	0.00	0.00	0.00	0.05	0.00	0.00
67.00	7.50	7.21	0.00	6.99	0.00	0.00	0.00	0.00	0.00	0.00	0.27	0.04	0.00
68.00	7.50	7.20	1.93	6.61	0.31	0.00	0.00	0.00	0.00	0.00	0.92	0.00	0.00
69.00	7.50	7.21	0.28	5.79	0.32	0.00	0.00	0.00	0.00	0.00	0.33	0.05	0.00
70.00	7.50	7.20	2.14	4.44	1.86	0.00	0.00	0.00	0.00	0.00	0.82	0.00	0.00
71.00	7.50	7.20	1.08	6.50	1.20	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00
72.00	7.50	7.21	0.38	4.51	1.12	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00
73.00	7.49	7.20	0.69	5.97	0.31	0.00	0.00	0.00	0.00	0.00	0.65	0.09	0.00
74.00	7.50	7.21	0.20	7.34	0.04	0.00	0.00	0.00	0.00	0.00	0.58	0.00	0.00
75.00	7.50	7.20	0.47	6.55	1.20	0.00	0.00	0.00	0.00	0.00	0.49	0.00	0.00
76.00	7.50	7.20	0.01	6.39	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
77.00	7.50	7.21	1.17	5.50	0.00	0.00	0.00	0.00	0.00	0.00	0.48	0.00	0.00
78.00	7.50	7.20	1.20	5.44	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00
79.00	7.50	7.21	1.46	5.97	0.00	0.00	0.00	0.00	0.00	0.00	0.68	0.00	0.00
80.00	7.50	7.20	2.28	5.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.00	7.50	7.21	0.11	6.55	0.00	0.00	0.32	0.00	0.00	0.00	0.97	0.04	0.00
82.00	7.49	7.20	0.00	5.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
83.00	7.50	7.20	0.71	6.47	0.00	0.00	0.00	0.00	0.00	0.00	0.68	0.00	0.00
84.00	7.50	7.21	0.49	4.58	0.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
85.00	7.50	7.20	1.24	3.09	0.00	0.00	0.00	0.00	0.00	0.00	1.41	0.00	0.00
