Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.364s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	8.08	6.87	6.29	2.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	8.10	6.90	6.30	1.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	8.10	6.90	6.30	0.69	0.00	0.67	0.00	0.00	0.00	0.00	0.07	0.00	0.00
5.00	8.10	6.90	6.30	0.49	0.00	0.48	0.00	0.00	0.00	0.00	0.13	0.00	0.00
6.00	8.10	6.90	6.30	2.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	8.10	6.90	6.30	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	8.09	6.90	6.30	4.19	0.00	0.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	8.10	6.90	6.30	4.10	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	8.10	6.90	6.30	5.79	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	8.10	6.90	6.30	4.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	8.10	6.90	6.30	2.16	0.00	3.82	0.00	0.00	0.00	0.00	1.74	0.00	0.00
13.00	8.10	6.90	6.30	4.27	0.00	2.68	0.00	0.00	0.00	0.00	1.73	0.00	0.00
14.00	8.09	6.90	6.30	3.45	0.00	3.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	8.10	6.90	6.30	5.13	0.00	2.31	0.00	0.00	0.00	0.00	0.24	0.00	0.00
16.00	8.10	6.90	6.30	6.01	0.00	2.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	8.10	6.89	6.30	5.66	0.00	4.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	8.10	6.90	6.30	4.82	0.00	1.52	0.00	0.00	0.00	0.00	0.69	0.00	0.00
19.00	8.10	6.90	6.30	4.40	0.00	2.32	0.00	0.00	0.00	0.00	0.24	0.00	0.00
20.00	8.09	6.90	6.30	4.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	8.10	6.90	6.30	0.00	0.00	0.65	0.00	0.00	0.00	0.00	0.34	0.00	0.00
22.00	8.10	6.90	6.30	4.84	0.00	6.21	0.00	0.00	0.00	0.00	0.09	0.00	0.00
23.00	8.10	6.90	6.30	3.34	0.00	2.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	8.10	6.90	6.30	0.60	0.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00
25.00	8.10	6.90	6.30	0.54	0.00	0.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	8.09	6.90	6.30	0.75	0.00	3.45	0.00	0.00	0.00	0.00	2.33	0.00	0.00
27.00	8.10	6.90	6.30	1.79	0.00	0.62	0.00	0.00	0.00	0.00	0.37	0.00	0.00
28.00	8.10	6.90	6.30	1.67	0.00	2.76	0.00	0.00	0.00	0.00	0.06	0.00	0.00
29.00	8.10	6.90	6.30	6.59	0.00	3.23	0.00	0.00	0.00	0.00	2.19	0.00	0.00
30.00	8.10	6.90	6.30	4.25	0.00	4.56	0.00	0.00	0.00	0.00	2.01	0.00	0.00
31.00	8.10	6.90	6.30	4.27	0.00	2.07	0.00	0.00	0.00	0.00	0.31	0.00	0.00
32.00	8.10	6.90	6.30	5.55	0.00	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	8.09	6.90	6.30	4.76	0.00	2.45	0.00	0.00	0.00	0.00	0.85	0.00	0.00
34.00	8.10	6.89	6.30	5.99	0.00	5.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	8.10	6.90	6.30	6.01	0.00	6.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	8.10	6.90	6.30	5.99	0.00	5.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	8.10	6.90	6.30	6.01	0.00	6.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	8.10	6.90	6.30	5.99	0.00	5.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	8.09	6.90	6.30	6.01	0.00	6.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
40.00	8.10	6.90	6.30	5.99	0.00	5.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
41.00	8.10	6.90	6.30	6.01	0.00	6.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
42.00	8.10	6.90	6.30	5.99	0.00	5.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
43.00	8.10	6.90	6.30	6.01	0.00	6.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
44.00	8.10	6.90	6.30	5.99	0.00	5.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
45.00	8.09	6.90	6.30	6.01	0.00	6.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
46.00	8.10	6.90	6.30	5.99	0.00	5.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
47.00	8.10	6.90	6.30	6.01	0.00	6.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.00	8.10	6.90	6.30	5.99	0.00	5.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
49.00	8.10	6.90	6.30	6.01	0.00	6.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
50.00	8.10	6.89	6.30	5.99	0.00	5.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
51.00	8.09	6.90	6.30	6.01	0.00	6.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
52.00	8.10	6.90	6.30	5.99	0.00	5.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
53.00	8.10	6.90	6.30	6.01	0.00	6.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
54.00	8.10	6.90	6.30	6.01	0.00	5.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
55.00	8.10	6.90	6.30	5.99	0.00	6.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
56.00	8.10	6.90	6.30	5.99	0.00	5.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
57.00	8.10	6.90	6.30	6.01	0.00	6.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
58.00	8.09	6.90	6.30	6.01	0.00	5.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
59.00	8.10	6.90	6.30	5.99	0.00	6.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
60.00	8.10	6.90	6.30	6.01	0.00	5.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
61.00	8.10	6.90	6.30	5.99	0.00	6.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
62.00	8.10	6.90	6.30	6.01	0.00	5.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
63.00	8.10	6.90	6.30	5.99	0.00	6.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
