Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.361s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	9.54	6.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	9.60	6.90	0.02	0.69	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	9.60	6.90	0.69	3.50	0.00	0.00	0.00	0.00	0.48	0.00	0.00	1.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	9.60	6.90	0.62	1.37	0.00	0.00	0.00	0.00	1.17	0.00	0.00	2.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	9.61	6.90	0.31	0.00	0.00	0.19	0.05	0.00	1.46	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	9.60	6.90	0.00	1.91	0.00	0.12	0.92	0.61	1.24	0.00	0.00	2.74	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.21	0.02	0.00	0.00	0.16
8.00	9.60	6.90	0.32	4.40	0.00	0.49	2.04	0.01	3.14	0.00	0.00	2.81	0.00	0.00	0.00	0.00	0.00	0.19	1.52	0.00	0.05	0.00	0.00	0.00	0.95
9.00	9.60	6.90	0.35	1.67	0.00	0.00	0.79	1.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.14	0.08	0.00	0.00	0.15	0.00	0.00	1.14
10.00	9.60	6.90	0.69	4.02	0.00	0.00	0.64	0.00	2.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.29	0.64	0.00	0.00	0.00	0.00
11.00	9.61	6.90	0.00	5.45	0.00	0.89	0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.46	0.00	0.44	0.24	0.19	0.00	0.00	0.91
12.00	9.60	6.90	0.00	1.61	0.00	1.35	0.18	0.00	1.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.13	0.00	0.22	0.00	0.00	0.59
13.00	9.60	6.90	0.00	2.17	0.00	0.51	1.06	1.11	1.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.29	0.15	0.97	0.05	0.15	0.00	0.00	0.00
14.00	9.60	6.90	0.00	3.70	0.00	0.05	2.77	0.49	5.28	0.00	0.00	3.98	0.00	0.00	0.00	0.00	0.00	0.21	0.77	0.49	0.73	0.00	0.00	0.00	0.07
15.00	9.61	6.90	0.00	2.64	0.00	0.73	3.42	0.24	0.00	0.00	0.00	0.80	0.00	0.07	0.00	0.00	0.00	0.49	1.07	0.49	0.94	0.00	0.00	0.01	0.33
16.00	9.60	6.90	0.00	3.36	0.00	0.20	2.19	0.00	3.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.62	0.05	0.01	0.84	0.00	0.00	0.00	0.27
17.00	9.60	6.89	0.00	4.11	0.00	0.31	0.88	0.00	2.70	0.00	0.00	2.27	0.00	0.00	0.00	0.00	0.00	0.47	0.00	0.00	0.49	0.00	0.00	0.00	0.27
18.00	9.60	6.90	1.32	4.77	0.00	1.41	1.30	0.38	2.91	0.00	0.00	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.47	0.04	0.16	0.00	0.00	0.00	0.00
19.00	9.60	6.90	1.25	3.38	0.00	0.31	1.55	0.79	1.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.45	0.00	0.00	0.00	0.00	0.00	0.22
20.00	9.61	6.90	0.97	4.79	0.00	0.00	0.60	0.40	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.91	0.07	0.00	0.00	0.00	0.00	0.73
21.00	9.60	6.90	3.00	2.85	0.00	1.77	0.35	0.00	4.69	0.00	0.00	0.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.00
22.00	9.60	6.90	0.00	2.92	0.00	0.61	0.92	0.00	3.00	0.00	0.00	2.03	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.31	0.26	0.00	0.00	0.00	0.00
23.00	9.60	6.90	0.66	4.16	0.00	0.16	1.02	0.00	4.63	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	0.00	0.34	0.87	0.00	0.46	0.00	0.00	0.00
24.00	9.61	6.90	1.01	3.80	0.00	0.64	1.05	0.00	0.75	0.00	0.00	2.27	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.29	0.00	0.00	0.00	0.00
25.00	9.60	6.90	0.00	2.05	0.00	0.05	0.53	0.00	3.98	0.00	0.00	2.04	0.00	0.00	0.00	0.00	0.00	0.00	0.42	0.00	0.01	0.11	0.00	0.00	0.11
26.00	9.60	6.90	0.52	4.88	0.00	0.00	0.33	0.00	3.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.94
27.00	9.60	6.90	0.06	4.93	0.00	0.47	0.33	0.00	4.33	0.00	0.00	1.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	1.64
28.00	9.60	6.90	0.00	4.30	0.00	0.62	1.12	0.00	2.54	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.04	0.00	0.00	1.53
