Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.064s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	9.60	0.00	2.17	0.00	0.00	0.00	0.00	1.05	0.00	0.00	0.42	0.00	0.00	0.00	0.00	0.00	0.00
3.00	9.60	0.00	1.93	0.49	0.00	0.07	0.00	2.51	0.00	0.00	1.70	0.28	0.02	0.00	0.00	0.00	0.00
4.00	9.60	0.52	2.04	0.79	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00
5.00	9.60	0.00	1.41	0.22	0.39	0.08	0.00	0.00	0.80	0.00	1.21	0.00	0.19	0.00	0.00	0.28	0.00
6.00	9.61	0.00	0.44	0.01	0.08	4.68	0.00	0.00	0.08	0.00	0.00	0.00	0.52	0.00	0.00	0.00	0.19
7.00	9.60	0.22	1.81	0.00	0.00	0.00	0.00	0.33	1.24	0.00	0.00	0.00	0.65	0.00	0.00	0.00	0.37
8.00	9.60	0.00	3.30	0.00	0.00	0.27	0.00	0.00	0.27	0.00	0.00	0.00	0.26	0.00	0.00	0.00	0.07
9.00	9.60	0.00	0.32	0.00	0.00	1.22	0.00	0.00	0.92	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00
10.00	9.60	0.05	0.07	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.95	0.00	0.00	0.86	0.18
11.00	9.61	0.74	2.34	0.00	0.67	1.50	0.00	0.00	0.42	0.00	0.00	0.00	0.81	0.00	0.00	0.46	0.59
12.00	9.60	0.00	0.00	0.00	1.31	0.49	0.00	0.00	0.00	0.00	1.98	0.00	0.05	0.00	0.00	0.00	0.44
13.00	9.60	0.00	0.00	0.00	0.00	2.03	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.05	0.18
14.00	9.60	0.00	0.00	0.00	0.00	0.00	0.37	1.98	0.00	0.00	0.00	0.19	1.04	0.00	0.22	0.16	0.07
15.00	9.61	0.58	2.53	1.72	0.00	0.99	0.00	0.82	0.00	0.12	0.00	0.16	2.93	0.00	0.00	0.99	0.84
16.00	9.60	0.00	0.26	1.10	0.00	1.88	0.00	1.51	0.00	0.00	0.00	0.14	0.24	0.01	0.00	0.00	0.44
17.00	9.60	0.06	0.95	1.35	0.00	2.61	0.00	0.00	0.73	0.00	0.00	0.00	1.92	0.00	0.00	0.00	2.40
18.00	9.60	1.01	0.75	0.00	0.00	2.84	0.00	0.01	0.00	0.07	0.16	0.00	0.08	1.25	0.00	1.33	0.66
19.00	9.60	0.15	0.00	0.00	0.00	0.49	0.00	0.00	0.57	0.00	0.00	0.00	0.32	0.49	0.00	0.46	2.19
20.00	9.61	0.55	0.42	0.42	0.49	1.93	0.00	0.00	0.81	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.71
21.00	9.60	0.46	1.44	0.11	0.99	2.30	0.00	0.82	0.00	0.00	0.08	0.00	3.12	0.00	0.00	0.44	0.01
22.00	9.60	0.40	3.07	0.99	0.20	0.49	0.00	0.00	0.34	0.00	0.00	0.00	1.30	0.00	0.00	0.00	1.51
23.00	9.60	0.00	0.49	0.07	0.06	0.00	0.00	0.37	0.00	0.00	0.00	0.00	2.67	0.00	0.00	0.00	0.47
24.00	9.61	0.00	0.00	0.12	1.45	0.01	0.00	0.12	0.89	0.00	0.00	0.00	0.19	0.00	0.00	0.61	0.00
25.00	9.60	3.39	0.00	0.00	0.00	1.24	0.00	1.88	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.99	0.00
26.00	9.60	0.27	1.40	0.33	0.00	0.00	0.38	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.54	0.98
27.00	9.60	0.22	1.48	1.53	0.49	2.25	0.02	1.73	0.81	0.00	0.71	1.37	3.00	0.00	0.95	1.63	0.45
28.00	9.60	0.00	2.10	0.00	0.00	1.41	0.00	1.39	0.00	0.00	0.00	0.47	0.00	0.27	0.88	0.00	1.58
29.00	9.61	1.05	0.00	0.00	0.00	1.88	0.00	0.85	0.00	0.00	0.78	0.00	0.02	0.00	0.40	0.00	0.12
30.00	9.60	0.49	0.75	1.00	0.00	0.00	0.09	1.45	0.00	0.00	0.00	0.21	2.39	0.00	0.74	0.00	0.00
31.00	9.60	0.00	2.57	0.00	1.59	0.00	0.00	0.00	0.49	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00
32.00	9.60	0.00	0.00	0.00	0.00	1.44	1.37	0.61	0.00	0.00	0.00	0.00	2.13	0.00	0.85	0.25	0.00
33.00	9.60	0.07	0.16	0.75	0.40	2.40	0.95	3.03	0.02	1.66	0.00	0.00	0.77	0.00	1.26	1.01	1.04
34.00	9.61	0.49	0.00	1.98	1.37	0.05	0.00	0.00	0.01	0.00	0.00	0.00	0.40	0.24	0.00	0.99	0.26
35.00	9.60	0.99	0.72	0.00	0.47	0.79	0.00	2.46	0.04	0.00	0.00	0.00	1.08	0.00	0.49	0.71	0.09
36.00	9.60	0.00	0.49	0.00	0.00	1.22	0.00	0.00	0.89	0.00	0.14	0.00	3.07	0.00	0.00	1.21	0.33
