Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.135s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	6.89	6.89	6.57	0.00	0.00	0.00	1.15	0.00	0.00	0.00	0.00	2.36	0.00	0.00	0.86	0.00	0.00	0.00	0.00	0.00
3.00	6.90	6.90	6.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.27	2.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	6.90	6.90	6.61	0.00	0.21	0.00	0.00	0.07	0.00	0.00	0.00	2.67	0.12	0.44	0.00	0.00	0.00	0.00	0.00	0.00
5.00	6.90	6.90	6.59	0.55	0.24	0.00	0.05	1.77	1.34	0.00	0.00	1.86	0.00	1.22	0.00	0.00	0.00	0.61	0.00	0.00
6.00	6.90	6.90	6.61	1.93	1.20	0.00	0.09	1.51	0.00	0.00	0.00	1.86	0.15	0.00	0.24	0.34	0.00	0.68	0.00	0.00
7.00	6.90	6.90	6.59	0.00	0.00	1.51	1.48	0.49	0.00	0.00	0.00	2.19	0.26	0.92	1.65	0.05	0.00	0.51	0.00	0.15
8.00	6.90	6.90	6.61	0.00	0.49	0.53	0.53	1.66	0.00	0.02	0.00	1.98	0.20	1.46	0.00	0.45	0.00	0.14	0.00	0.00
9.00	6.90	6.90	6.59	0.00	0.99	0.00	0.00	0.00	0.61	0.00	0.05	1.73	0.38	1.08	0.00	0.68	0.00	0.28	0.00	0.00
10.00	6.90	6.90	6.61	0.00	0.00	0.00	0.00	0.49	1.45	0.00	0.00	1.72	0.19	0.00	0.00	0.12	0.14	0.42	0.00	0.33
11.00	6.90	6.90	6.59	0.00	0.00	0.00	0.41	0.49	2.11	0.00	0.00	0.99	0.00	0.48	0.00	0.16	0.00	0.34	0.00	0.19
12.00	6.90	6.90	6.61	0.79	1.75	0.00	0.54	0.00	0.00	0.00	0.06	2.53	0.66	1.18	0.00	0.97	0.00	0.19	0.00	0.05
13.00	6.90	6.90	6.59	1.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.25	0.15	1.81	0.00	0.07	0.14	1.30	0.00	1.35
14.00	6.90	6.90	6.61	0.00	1.13	0.00	0.00	2.26	0.00	0.00	0.00	0.49	0.02	0.00	0.00	0.53	0.09	0.82	0.00	0.00
15.00	6.90	6.90	6.59	0.00	0.82	0.00	0.05	0.00	0.74	0.00	0.02	3.10	0.32	1.71	1.24	0.00	0.00	0.35	0.00	0.00
16.00	6.90	6.90	6.59	1.42	0.67	0.00	0.00	0.06	0.45	0.00	0.00	1.00	0.14	3.43	1.31	2.91	0.00	0.49	0.00	1.20
17.00	6.89	6.89	6.61	0.00	1.81	0.21	0.00	1.95	3.74	0.00	0.00	3.10	0.27	1.52	0.75	0.00	1.33	1.39	0.00	0.01
18.00	6.90	6.90	6.59	1.26	0.00	0.00	0.00	0.21	1.83	0.00	0.00	1.00	0.00	2.12	0.01	0.72	0.00	1.02	0.00	0.91
19.00	6.90	6.90	6.61	0.00	0.00	0.00	0.00	2.54	2.30	0.00	0.26	0.21	0.26	0.12	0.99	0.00	0.00	0.00	0.00	0.09
20.00	6.90	6.90	6.59	1.44	0.00	0.00	0.20	0.00	1.67	0.00	0.14	2.13	0.37	1.74	0.00	0.49	0.00	0.92	0.00	0.06
21.00	6.90	6.90	6.61	0.49	0.34	0.49	0.00	4.26	0.00	0.00	1.54	3.10	1.75	0.00	0.00	0.00	0.00	0.55	0.00	0.41
22.00	6.90	6.90	6.59	1.47	0.40	0.07	0.00	0.00	1.50	0.00	0.00	0.01	0.28	1.44	0.00	0.45	0.00	1.11	0.00	0.06
23.00	6.90	6.90	6.61	0.00	0.00	1.25	0.74	0.01	0.09	0.00	0.44	0.35	0.01	0.54	0.42	0.01	0.37	0.84	0.00	0.00
24.00	6.90	6.90	6.59	1.51	0.00	0.04	1.97	0.00	0.49	0.00	0.00	0.34	0.37	0.00	0.00	0.00	0.86	1.11	0.00	0.00
25.00	6.90	6.90	6.61	0.01	2.90	1.98	0.00	3.18	1.67	0.00	0.92	0.35	0.28	0.78	0.00	0.00	0.00	0.07	0.00	0.00
26.00	6.90	6.90	6.59	1.42	0.49	0.00	0.12	1.95	0.12	0.00	0.00	2.76	0.32	0.00	0.00	0.00	0.00	1.57	0.00	0.00
27.00	6.90	6.90	6.61	0.00	0.00	1.18	0.14	0.00	1.35	0.00	0.00	0.21	0.19	0.00	0.00	0.00	0.00	1.52	0.00	0.32
28.00	6.90	6.90	6.59	0.22	0.92	1.21	3.38	2.21	1.59	0.00	0.08	2.57	0.05	0.00	0.08	2.67	0.00	1.05	0.00	0.38
29.00	6.90	6.90	6.59	0.01	2.39	0.00	0.46	3.44	3.82	0.00	0.24	2.27	0.00	0.00	0.00	0.00	0.00	0.95	0.00	0.00
30.00	6.90	6.90	6.61	1.77	0.65	1.51	0.16	0.00	1.77	0.00	1.11	0.00	0.14	0.75	0.00	0.00	0.00	1.42	0.00	0.31
31.00	6.90	6.90	6.59	0.00	0.55	0.49	2.40	0.82	3.26	0.00	0.00	2.73	0.00	0.31	0.00	1.20	0.00	0.00	0.00	0.01
32.00	6.90	6.90	6.61	0.00	0.75	0.00	0.00	0.25	1.00	0.00	0.51	2.10	0.46	0.93	0.07	0.69	0.00	1.31	0.00	0.49
33.00	6.90	6.89	6.59	0.00	0.00	0.00	0.00	0.99	3.26	0.00	2.07	1.06	0.14	1.74	0.00	1.90	0.00	1.28	0.00	0.19
34.00	6.89	6.90	6.61	0.00	1.40	0.00	0.00	1.48	2.34	0.00	1.97	5.18	0.00	1.34	0.00	1.25	0.05	1.14	0.00	0.12
35.00	6.90	6.90	6.59	0.00	0.33	0.49	0.99	1.48	0.00	0.00	0.01	0.00	0.40	0.82	0.00	0.20	0.19	1.47	0.00	1.11
36.00	6.90	6.90	6.61	0.00	0.66	0.99	1.13	0.37	1.00	0.00	0.00	3.31	0.33	0.97	1.19	0.02	0.05	0.00	0.00	0.00
37.00	6.90	6.90	6.59	0.00	2.57	0.99	1.48	1.32	1.18	0.00	0.00	0.00	0.59	0.92	1.15	2.08	0.08	1.83	0.00	0.00
38.00	6.90	6.90	6.61	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.32	1.30	0.64	0.49	0.00	0.97	0.11	1.31	0.00	0.02
39.00	6.90	6.90	6.59	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.48	0.09	1.50	0.00	0.99	0.00	0.59	0.00	0.82
40.00	6.90	6.90	6.61	1.05	1.19	0.09	0.44	1.35	1.98	0.00	0.00	1.87	0.09	0.64	0.00	0.99	1.22	0.82	0.00	0.01
41.00	6.90	6.90	6.59	0.14	1.34	0.14	0.09	0.00	0.00	0.00	0.00	0.61	0.04	0.00	0.00	0.53	0.00	1.94	0.00	0.00
42.00	6.90	6.90	6.59	0.00	0.00	0.54	0.00	0.15	1.00	0.00	0.31	1.32	0.00	1.39	0.00	0.66	0.22	2.19	0.00	0.15
43.00	6.90	6.90	6.61	0.00	0.00	0.37	0.11	1.52	0.99	0.00	1.44	0.00	0.64	0.85	0.00	2.18	0.00	2.13	0.00	0.02
44.00	6.90	6.90	6.59	0.00	0.48	0.00	0.26	0.06	0.27	0.00	0.49	0.99	0.61	1.66	0.00	0.49	0.00	0.07	0.00	0.00
45.00	6.90	6.90	6.61	0.00	0.14	1.22	0.14	0.00	0.20	0.00	0.00	2.70	0.34	0.00	0.49	0.00	0.00	0.00	0.00	0.61
46.00	6.90	6.90	6.59	0.00	0.48	0.49	0.31	1.63	0.99	0.00	0.00	0.00	0.12	2.31	0.00	0.00	0.34	0.42	0.00	0.02
47.00	6.90	6.90	6.61	0.00	0.05	1.40	0.00	3.27	0.00	0.00	0.00	0.00	0.09	1.91	1.45	1.21	0.00	0.41	0.00	0.86
48.00	6.90	6.90	6.59	0.00	0.47	0.48	0.00	1.85	0.00	0.00	0.00	1.21	0.82	0.00	0.00	0.26	0.00	0.04	0.00	0.05
49.00	6.90	6.89	6.61	0.00	1.71	0.00	1.34	1.55	0.29	0.00	0.00	1.53	0.87	1.94	0.00	0.49	0.00	0.59	0.00	0.05
50.00	6.89	6.90	6.59	1.73	0.01	0.00	0.29	2.36	1.04	0.00	0.49	3.33	0.35	1.42	0.00	2.21	0.00	0.99	0.00	0.19
51.00	6.90	6.90	6.61	0.49	2.57	3.01	0.00	2.31	1.54	0.00	0.99	0.99	0.09	1.92	2.06	2.67	0.00	0.00	0.00	0.00
52.00	6.90	6.90	6.59	0.00	2.28	0.18	0.39	0.00	0.45	0.00	0.00	2.13	0.33	2.16	0.00	0.44	0.05	0.34	0.00	0.71
53.00	6.90	6.90	6.61	0.00	0.64	0.00	0.32	0.00	0.49	0.00	0.00	0.00	0.16	2.60	0.00	0.00	0.01	0.49	0.00	0.15
54.00	6.90	6.90	6.59	0.00	0.24	0.00	0.02	1.38	0.00	0.00	0.00	0.00	0.22	0.00	0.00	0.49	3.12	0.14	0.00	0.49
